n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,12.04,0,0,0,0,4020002
S,0.00,12.11,0,0,0,0,4020102
S,0.00,12.07,0,0,0,0,4020202
S,0.00,12.05,0,0,0,0,4020302
S,0.00,12.05,0,0,0,0,4020402
S,0.00,12.06,0,0,0,0,4020502
S,0.00,12.05,0,0,0,0,4020602
S,0.00,12.08,0,0,0,0,4020702
S,0.00,12.11,0,0,0,0,4020802
S,0.00,12.20,0,0,0,0,4020902
S,0.00,12.30,0,0,0,0,4021002
S,0.00,12.28,0,0,0,0,4021102
S,0.00,12.09,0,0,0,0,4021202
S,0.00,12.09,0,0,0,0,4021302
S,0.00,12.10,0,0,0,0,4021402
S,0.00,12.11,0,0,0,0,4021502
S,0.00,12.09,0,0,0,0,4021602
S,0.00,12.08,0,0,0,0,4021702
S,0.00,12.09,0,0,0,0,4021802
S,0.00,12.10,0,0,0,0,4021902
S,0.00,12.14,0,0,0,0,4022002
S,0.00,12.14,0,0,0,0,4022102
S,0.00,12.14,0,0,0,0,4022202
S,0.00,12.10,0,0,0,0,4022302
S,0.00,12.10,0,0,0,0,4022402
S,0.00,12.08,0,0,0,0,4022502
S,0.00,12.06,0,0,0,0,4022602
S,0.00,12.08,0,0,0,0,4022702
S,0.00,12.05,0,0,0,0,4022802
S,0.00,12.05,0,0,0,0,4022902
S,0.00,12.07,0,0,0,0,4023002
S,0.00,12.09,0,0,0,0,4023102
S,0.00,12.15,0,0,0,0,4023202
S,0.00,12.32,0,0,0,0,4023302
S,0.00,12.19,0,0,0,0,4023402
S,0.00,12.22,0,0,0,0,4023502
S,0.00,12.13,0,0,0,0,4023602
S,0.00,12.07,0,0,0,0,4023702
S,0.00,12.76,0,0,0,0,4023802
S,0.00,13.26,0,0,0,0,4023902
S,0.00,13.46,0,0,0,0,4024002
S,0.00,13.20,0,0,0,0,4024102
S,0.00,14.20,0,0,0,0,4024202
S,0.00,15.26,0,0,0,0,4024302
S,0.00,13.90,0,0,0,0,4024402
S,0.00,12.42,0,0,0,0,4024502
S,0.00,13.46,0,0,0,0,4024602
S,0.00,14.53,0,0,0,0,4024702
S,0.00,14.70,0,0,0,0,4024802
S,0.00,14.67,0,0,0,0,4024902
S,0.00,14.76,0,0,0,0,4025002
S,0.00,14.78,0,0,0,0,4025102
S,0.00,14.64,0,0,0,0,4025202
S,0.00,13.91,0,0,0,0,4025302
S,0.00,12.86,0,0,0,0,4025402
S,0.00,12.20,0,0,0,0,4025502
S,0.00,12.10,0,0,0,0,4025602
S,0.00,12.13,0,0,0,0,4025702
S,0.00,12.12,0,0,0,0,4025802
S,0.00,12.10,0,0,0,0,4025902
S,0.00,12.09,0,0,0,0,4026002
S,0.00,12.08,0,0,0,0,4026102
S,0.00,12.08,0,0,0,0,4026202
S,0.00,12.10,0,0,0,0,4026302
S,0.00,12.09,0,0,0,0,4026402
S,0.00,12.08,0,0,0,0,4026502
S,0.00,12.08,0,0,0,0,4026602
S,0.00,12.07,0,0,0,0,4026702
S,0.00,12.08,0,0,0,0,4026802
S,0.00,12.08,0,0,0,0,4026902
S,0.00,12.09,0,0,0,0,4027002
