n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,425780.00,0,0,0,0,12167
S,0.00,425826.00,0,0,0,0,12259
S,0.00,425846.00,0,0,0,0,12351
S,0.00,425891.00,0,0,0,0,12442
S,0.00,426009.00,0,0,0,0,12534
S,0.00,426139.00,0,0,0,0,12626
S,0.00,426165.00,0,0,0,0,12717
S,0.00,426162.00,0,0,0,0,12809
S,0.00,426162.00,0,0,0,0,12901
S,0.00,426122.00,0,0,0,0,12992
S,0.00,429653.00,0,0,0,0,13176
S,0.00,472504.00,0,0,0,0,13267
S,0.00,542278.00,0,0,0,0,13359
S,0.00,612453.00,0,0,0,0,13451
S,0.00,671178.00,0,0,0,0,13542
S,0.00,738916.00,0,0,0,0,13634
S,0.00,767961.00,0,0,0,0,13726
S,0.00,782080.00,0,0,0,0,13817
S,0.00,846782.00,0,0,0,0,13909
S,0.00,914141.00,0,0,0,0,14001
S,0.00,985598.00,0,0,0,0,14093
S,0.00,-11.40,0,0,0,0,14276
S,0.00,-12.63,0,0,0,0,14368
S,0.00,-13.41,0,0,0,0,14459
S,0.00,-14.66,0,0,0,0,14551
S,0.00,-16.15,0,0,0,0,14643
S,0.00,-17.16,0,0,0,0,14734
S,0.00,-17.92,0,0,0,0,14826
S,0.00,-18.19,0,0,0,0,14918
S,0.00,-18.19,0,0,0,0,15009
S,0.00,-18.20,0,0,0,0,15101
S,0.00,-18.20,0,0,0,0,15193
S,0.00,-18.20,0,0,0,0,15291
S,0.00,-18.20,0,0,0,0,15391
S,0.00,-18.20,0,0,0,0,15491
S,0.00,-18.20,0,0,0,0,15591
S,0.00,-18.20,0,0,0,0,15691
S,0.00,-18.20,0,0,0,0,15791
S,0.00,-18.20,0,0,0,0,15891
S,0.00,-18.20,0,0,0,0,15991
S,0.00,-18.20,0,0,0,0,16091
S,0.00,-18.20,0,0,0,0,16191
S,0.00,-18.20,0,0,0,0,16291
S,0.00,-18.20,0,0,0,0,16391
S,0.00,-18.20,0,0,0,0,16491
S,0.00,-18.20,0,0,0,0,16591
S,0.00,-18.20,0,0,0,0,16691
S,0.00,-18.20,0,0,0,0,16791
S,0.00,-18.19,0,0,0,0,16891
S,0.00,-18.19,0,0,0,0,16991
S,0.00,-18.19,0,0,0,0,17091
S,0.00,-18.19,0,0,0,0,17191
S,0.00,-18.19,0,0,0,0,17291
S,0.00,-18.19,0,0,0,0,17391
S,0.00,-18.19,0,0,0,0,17491
S,0.00,-18.19,0,0,0,0,17591
S,0.00,-18.19,0,0,0,0,17691
S,0.00,-18.19,0,0,0,0,17791
S,0.00,-18.19,0,0,0,0,17891
S,0.00,-18.19,0,0,0,0,17991
S,0.00,-18.19,0,0,0,0,18091
S,0.00,-18.19,0,0,0,0,18191
S,0.00,-18.19,0,0,0,0,18291
S,0.00,-18.19,0,0,0,0,18391
S,0.00,-18.19,0,0,0,0,18491
S,0.00,-18.19,0,0,0,0,18591
S,0.00,-18.19,0,0,0,0,18691
S,0.00,-18.19,0,0,0,0,18791
S,0.00,-18.19,0,0,0,0,18891
S,0.00,-18.19,0,0,0,0,18991
S,0.00,-18.19,0,0,0,0,19091
S,0.00,-18.19,0,0,0,0,19191
S,0.00,-18.19,0,0,0,0,19291
S,0.00,-18.19,0,0,0,0,19391
S,0.00,-18.19,0,0,0,0,19491
S,0.00,-18.19,0,0,0,0,19591
S,0.00,-18.19,0,0,0,0,19691
S,0.00,-18.19,0,0,0,0,19791
S,0.00,-18.19,0,0,0,0,19891
S,0.00,-18.12,0,0,0,0,19991
S,0.00,-18.14,0,0,0,0,20091
S,0.00,-18.19,0,0,0,0,20191
S,0.00,-18.19,0,0,0,0,20291
S,0.00,-18.19,0,0,0,0,20391
S,0.00,-18.19,0,0,0,0,20491
S,0.00,-18.19,0,0,0,0,20591
S,0.00,-18.19,0,0,0,0,20691
S,0.00,-18.19,0,0,0,0,20791
S,0.00,-18.19,0,0,0,0,20891
S,0.00,-18.18,0,0,0,0,20991
S,0.00,-18.16,0,0,0,0,21091
S,0.00,-18.18,0,0,0,0,21191
S,0.00,-18.19,0,0,0,0,21291
S,0.00,-18.19,0,0,0,0,21391
S,0.00,-18.18,0,0,0,0,21491
S,0.00,-18.18,0,0,0,0,21591
