n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,0.00,0.00,0,0,0,0,18700
S,0.00,0.00,0,0,0,0,18800
S,0.00,0.00,0,0,0,0,18900
S,0.00,0.00,0,0,0,0,19000
S,0.00,0.00,0,0,0,0,19100
S,0.00,0.00,0,0,0,0,19200
S,0.00,0.00,0,0,0,0,19300
S,0.00,0.00,0,0,0,0,19400
S,0.00,0.00,0,0,0,0,19500
S,0.00,0.00,0,0,0,0,19600
S,0.00,0.00,0,0,0,0,19700
S,0.00,0.00,0,0,0,0,19800
S,0.00,0.00,0,0,0,0,19900
S,0.00,0.00,0,0,0,0,20000
S,0.00,0.00,0,0,0,0,20100
S,0.00,0.00,0,0,0,0,20200
S,0.00,0.00,0,0,0,0,20300
S,0.00,0.00,0,0,0,0,20400
S,0.00,0.00,0,0,0,0,20500
S,0.00,0.00,0,0,0,0,20600
S,0.00,-0.00,0,0,0,0,20700
S,0.00,0.00,0,0,0,0,20800
S,0.00,0.00,0,0,0,0,20900
S,0.00,0.00,0,0,0,0,21000
S,0.00,0.00,0,0,0,0,21100
S,0.00,0.00,0,0,0,0,21200
S,0.00,-0.00,0,0,0,0,21300
S,0.00,-0.00,0,0,0,0,21400
S,0.00,0.00,0,0,0,0,21500
S,0.00,-0.00,0,0,0,0,21600
S,0.00,0.00,0,0,0,0,21700
S,0.00,-0.00,0,0,0,0,21800
S,0.00,-0.00,0,0,0,0,21900
S,0.00,0.00,0,0,0,0,22000
S,0.00,0.00,0,0,0,0,22100
S,0.00,0.00,0,0,0,0,22200
S,0.00,0.00,0,0,0,0,22300
S,0.00,0.00,0,0,0,0,22400
S,0.00,-0.00,0,0,0,0,22500
S,0.00,-0.00,0,0,0,0,22600
S,0.00,-0.00,0,0,0,0,22700
S,0.00,-0.00,0,0,0,0,22800
S,0.00,-0.00,0,0,0,0,22900
S,0.00,-0.00,0,0,0,0,23000
S,0.00,-0.00,0,0,0,0,23100
S,0.00,-0.00,0,0,0,0,23200
S,0.00,-0.00,0,0,0,0,23300
S,0.00,-0.00,0,0,0,0,23400
S,0.00,0.00,0,0,0,0,23500
S,0.00,0.00,0,0,0,0,23600
S,0.00,-0.00,0,0,0,0,23700
S,0.00,-0.00,0,0,0,0,23800
S,0.00,-0.00,0,0,0,0,23900
S,0.00,0.00,0,0,0,0,24000
S,0.00,0.00,0,0,0,0,24100
S,0.00,-0.00,0,0,0,0,24200
S,0.00,-0.00,0,0,0,0,24300
S,0.00,-0.00,0,0,0,0,24400
S,0.00,0.01,0,0,0,0,24500
S,0.00,-0.00,0,0,0,0,24600
S,0.00,-0.00,0,0,0,0,24700
S,0.00,-0.00,0,0,0,0,24800
S,0.00,-0.00,0,0,0,0,24900
S,0.00,-0.00,0,0,0,0,25000
S,0.00,-0.00,0,0,0,0,25100
S,0.00,-0.00,0,0,0,0,25200
S,0.00,-0.00,0,0,0,0,25300
S,0.00,-0.00,0,0,0,0,25400
S,0.00,-0.00,0,0,0,0,25500
S,0.00,-0.00,0,0,0,0,25600
S,0.00,-0.00,0,0,0,0,25700
S,0.00,-0.00,0,0,0,0,25800
S,0.00,-0.00,0,0,0,0,25900
S,0.00,-0.00,0,0,0,0,26000
S,0.00,-0.00,0,0,0,0,26100
S,0.00,-0.00,0,0,0,0,26200
S,0.00,-0.00,0,0,0,0,26300
S,0.00,-0.00,0,0,0,0,26400
S,0.00,-0.00,0,0,0,0,26500
S,0.00,-0.00,0,0,0,0,26600
S,0.00,-0.00,0,0,0,0,26700
S,0.00,-0.00,0,0,0,0,26800
S,0.00,-0.00,0,0,0,0,26900
S,0.00,-0.00,0,0,0,0,27000
S,0.00,-0.00,0,0,0,0,27100
S,0.00,-0.00,0,0,0,0,27200
S,0.00,-0.00,0,0,0,0,27300
S,0.00,-0.00,0,0,0,0,27400
S,0.00,-0.00,0,0,0,0,27500
S,0.00,-0.00,0,0,0,0,27600
S,0.00,-0.00,0,0,0,0,27700
S,0.00,-0.00,0,0,0,0,27800
S,0.00,-0.00,0,0,0,0,27900
S,0.00,-0.00,0,0,0,0,28000
S,0.00,-0.00,0,0,0,0,28100
S,0.00,-0.00,0,0,0,0,28200
S,0.00,-0.00,0,0,0,0,28300
S,0.00,-0.00,0,0,0,0,28400
S,0.00,-0.00,0,0,0,0,28500
S,0.00,-0.00,0,0,0,0,28600
S,0.00,-0.00,0,0,0,0,28700
S,0.00,-0.00,0,0,0,0,28800
S,0.00,-0.00,0,0,0,0,28900
S,0.00,-0.00,0,0,0,0,29000
S,0.00,-0.00,0,0,0,0,29100
S,0.00,-0.00,0,0,0,0,29200
S,0.00,-0.00,0,0,0,0,29300
S,0.00,-0.00,0,0,0,0,29400
S,0.00,-0.00,0,0,0,0,29500
S,0.00,-0.00,0,0,0,0,29600
S,0.00,-0.00,0,0,0,0,29700
S,0.00,-0.00,0,0,0,0,29800
S,0.00,-0.00,0,0,0,0,29900
S,0.00,-0.00,0,0,0,0,30000
S,0.00,0.02,0,0,0,0,30100
S,0.00,0.05,0,0,0,0,30200
S,0.00,0.00,0,0,0,0,30300
S,0.00,-0.00,0,0,0,0,30400
S,0.00,-0.00,0,0,0,0,30500
S,0.00,-0.00,0,0,0,0,30600
S,0.00,-0.00,0,0,0,0,30700
S,0.00,-0.00,0,0,0,0,30800
S,0.00,-0.00,0,0,0,0,30900
S,0.00,-0.00,0,0,0,0,31000
S,0.00,-0.01,0,0,0,0,31100
S,0.00,-0.00,0,0,0,0,31200
S,0.00,-0.00,0,0,0,0,31300
S,0.00,-0.00,0,0,0,0,31400
S,0.00,-0.00,0,0,0,0,31500
S,0.00,-0.00,0,0,0,0,31600
S,0.00,-0.00,0,0,0,0,31700
S,0.00,-0.00,0,0,0,0,31800
S,0.00,-0.00,0,0,0,0,31900
S,0.00,-0.00,0,0,0,0,32000
S,0.00,-0.00,0,0,0,0,32100
S,0.00,-0.00,0,0,0,0,32200
S,0.00,-0.00,0,0,0,0,32300
S,0.00,-0.00,0,0,0,0,32400
S,0.00,-0.00,0,0,0,0,32500
S,0.00,-0.00,0,0,0,0,32600
S,0.00,-0.00,0,0,0,0,32700
S,0.00,-0.00,0,0,0,0,32800
S,0.00,-0.00,0,0,0,0,32900
S,0.00,-0.00,0,0,0,0,33000
S,0.00,-0.00,0,0,0,0,33100
S,0.00,-0.00,0,0,0,0,33200
S,0.00,-0.00,0,0,0,0,33300
S,0.00,-0.00,0,0,0,0,33400
S,0.00,-0.00,0,0,0,0,33500
S,0.00,-0.00,0,0,0,0,33600
S,0.00,-0.01,0,0,0,0,33700
S,0.00,-0.01,0,0,0,0,33800
S,0.00,-0.01,0,0,0,0,33900
S,0.00,-0.01,0,0,0,0,34000
S,0.00,-0.01,0,0,0,0,34100
S,0.00,-0.01,0,0,0,0,34200
S,0.00,-0.01,0,0,0,0,34300
S,0.00,-0.01,0,0,0,0,34400
S,0.00,-0.01,0,0,0,0,34500
S,0.00,-0.01,0,0,0,0,34600
S,0.00,-0.01,0,0,0,0,34700
S,0.00,-0.01,0,0,0,0,34800
S,0.00,-0.01,0,0,0,0,34900
S,0.00,-0.01,0,0,0,0,35000
S,0.00,-0.01,0,0,0,0,35100
S,0.00,-0.01,0,0,0,0,35200
S,0.00,-0.01,0,0,0,0,35300
S,0.00,-0.01,0,0,0,0,35400
S,0.00,-0.01,0,0,0,0,35500
S,0.00,-0.01,0,0,0,0,35600
S,0.00,-0.01,0,0,0,0,35700
S,0.00,-0.01,0,0,0,0,35800
S,0.00,-0.01,0,0,0,0,35900
S,0.00,-0.01,0,0,0,0,36000
S,0.00,-0.01,0,0,0,0,36100
S,0.00,-0.01,0,0,0,0,36200
S,0.00,-0.01,0,0,0,0,36300
S,0.00,-0.01,0,0,0,0,36400
S,0.00,0.03,0,0,0,0,36500
S,0.00,-0.01,0,0,0,0,36600
S,0.00,-0.01,0,0,0,0,36700
S,0.00,-0.01,0,0,0,0,36800
S,0.00,0.03,0,0,0,0,36900
S,0.00,0.01,0,0,0,0,37000
S,0.00,-0.01,0,0,0,0,37100
S,0.00,-0.01,0,0,0,0,37200
S,0.00,-0.01,0,0,0,0,37300
S,0.00,-0.01,0,0,0,0,37400
S,0.00,-0.01,0,0,0,0,37500
S,0.00,-0.01,0,0,0,0,37600
S,0.00,-0.01,0,0,0,0,37700
S,0.00,-0.01,0,0,0,0,37800
S,0.00,-0.01,0,0,0,0,37900
S,0.00,-0.01,0,0,0,0,38000
S,0.00,-0.01,0,0,0,0,38100
S,0.00,-0.01,0,0,0,0,38200
S,0.00,-0.01,0,0,0,0,38300
S,0.00,-0.01,0,0,0,0,38400
S,0.00,-0.01,0,0,0,0,38500
S,0.00,-0.01,0,0,0,0,38600
S,0.00,-0.01,0,0,0,0,38700
S,0.00,-0.01,0,0,0,0,38800
S,0.00,-0.01,0,0,0,0,38900
S,0.00,-0.01,0,0,0,0,39000
S,0.00,-0.01,0,0,0,0,39100
S,0.00,-0.01,0,0,0,0,39200
S,0.00,-0.01,0,0,0,0,39300
S,0.00,-0.01,0,0,0,0,39400
S,0.00,-0.01,0,0,0,0,39500
S,0.00,-0.01,0,0,0,0,39600
S,0.00,-0.01,0,0,0,0,39700
S,0.00,-0.01,0,0,0,0,39800
S,0.00,-0.01,0,0,0,0,39900
S,0.00,-0.01,0,0,0,0,40000
S,0.00,-0.01,0,0,0,0,40100
