n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,0.02,0,0,0,0,33387
S,0.00,0.02,0,0,0,0,33487
S,0.00,0.02,0,0,0,0,33587
S,0.00,0.02,0,0,0,0,33687
S,0.00,0.02,0,0,0,0,33787
S,0.00,0.02,0,0,0,0,33887
S,0.00,0.02,0,0,0,0,33987
S,0.00,0.02,0,0,0,0,34087
S,0.00,0.02,0,0,0,0,34187
S,0.00,0.02,0,0,0,0,34287
S,0.00,0.02,0,0,0,0,34387
S,0.00,0.02,0,0,0,0,34487
S,0.00,0.02,0,0,0,0,34587
S,0.00,0.02,0,0,0,0,34687
S,0.00,0.02,0,0,0,0,34787
S,0.00,0.02,0,0,0,0,34887
S,0.00,0.02,0,0,0,0,34987
S,0.00,0.02,0,0,0,0,35087
S,0.00,0.02,0,0,0,0,35187
S,0.00,0.02,0,0,0,0,35287
S,0.00,0.02,0,0,0,0,35387
S,0.00,0.02,0,0,0,0,35487
S,0.00,0.02,0,0,0,0,35587
S,0.00,0.02,0,0,0,0,35687
S,0.00,0.02,0,0,0,0,35787
S,0.00,0.02,0,0,0,0,35887
S,0.00,0.02,0,0,0,0,35987
S,0.00,0.02,0,0,0,0,36087
S,0.00,0.03,0,0,0,0,36187
S,0.00,0.03,0,0,0,0,36287
S,0.00,0.02,0,0,0,0,36387
S,0.00,0.02,0,0,0,0,36487
S,0.00,0.03,0,0,0,0,36587
S,0.00,0.02,0,0,0,0,36687
S,0.00,0.03,0,0,0,0,36787
S,0.00,0.03,0,0,0,0,36887
S,0.00,0.03,0,0,0,0,36987
S,0.00,0.03,0,0,0,0,37087
S,0.00,0.03,0,0,0,0,37187
S,0.00,0.03,0,0,0,0,37287
S,0.00,0.03,0,0,0,0,37387
S,0.00,0.03,0,0,0,0,37487
S,0.00,0.03,0,0,0,0,37587
S,0.00,0.03,0,0,0,0,37687
S,0.00,0.03,0,0,0,0,37787
S,0.00,0.03,0,0,0,0,37887
S,0.00,0.03,0,0,0,0,37987
S,0.00,0.03,0,0,0,0,38087
S,0.00,0.03,0,0,0,0,38187
S,0.00,0.03,0,0,0,0,38287
S,0.00,0.03,0,0,0,0,38387
S,0.00,0.03,0,0,0,0,38487
S,0.00,0.03,0,0,0,0,38587
S,0.00,0.03,0,0,0,0,38687
S,0.00,0.03,0,0,0,0,38787
S,0.00,0.03,0,0,0,0,38887
S,0.00,0.03,0,0,0,0,38987
S,0.00,0.03,0,0,0,0,39087
S,0.00,0.03,0,0,0,0,39187
S,0.00,0.03,0,0,0,0,39287
S,0.00,0.03,0,0,0,0,39387
S,0.00,0.03,0,0,0,0,39487
S,0.00,0.03,0,0,0,0,39587
S,0.00,0.04,0,0,0,0,39687
S,0.00,0.04,0,0,0,0,39787
S,0.00,0.04,0,0,0,0,39887
S,0.00,0.04,0,0,0,0,39987
S,0.00,0.03,0,0,0,0,40087
S,0.00,0.04,0,0,0,0,40187
S,0.00,0.04,0,0,0,0,40287
S,0.00,0.04,0,0,0,0,40387
S,0.00,0.04,0,0,0,0,40487
S,0.00,0.04,0,0,0,0,40587
S,0.00,0.04,0,0,0,0,40687
S,0.00,0.04,0,0,0,0,40787
S,0.00,0.04,0,0,0,0,40887
S,0.00,0.04,0,0,0,0,40987
S,0.00,0.04,0,0,0,0,41087
S,0.00,0.04,0,0,0,0,41187
S,0.00,0.04,0,0,0,0,41287
S,0.00,0.04,0,0,0,0,41387
S,0.00,0.04,0,0,0,0,41487
S,0.00,0.04,0,0,0,0,41587
S,0.00,0.04,0,0,0,0,41687
S,0.00,0.04,0,0,0,0,41787
S,0.00,0.04,0,0,0,0,41887
S,0.00,0.04,0,0,0,0,41987
S,0.00,0.04,0,0,0,0,42087
S,0.00,0.04,0,0,0,0,42187
S,0.00,0.04,0,0,0,0,42287
S,0.00,0.04,0,0,0,0,42387
S,0.00,0.04,0,0,0,0,42487
S,0.00,0.04,0,0,0,0,42587
S,0.00,0.04,0,0,0,0,42687
S,0.00,0.04,0,0,0,0,42787
S,0.00,0.03,0,0,0,0,42887
S,0.00,0.04,0,0,0,0,42987
S,0.00,0.03,0,0,0,0,43087
S,0.00,0.03,0,0,0,0,43187
S,0.00,0.03,0,0,0,0,43287
S,0.00,0.03,0,0,0,0,43387
S,0.00,0.03,0,0,0,0,43487
S,0.00,0.03,0,0,0,0,43587
S,0.00,0.03,0,0,0,0,43687
S,0.00,0.03,0,0,0,0,43787
S,0.00,0.03,0,0,0,0,43887
S,0.00,0.03,0,0,0,0,43987
S,0.00,0.03,0,0,0,0,44087
S,0.00,0.03,0,0,0,0,44187
S,0.00,0.03,0,0,0,0,44287
S,0.00,0.03,0,0,0,0,44387
S,0.00,0.03,0,0,0,0,44487
S,0.00,0.03,0,0,0,0,44587
S,0.00,0.03,0,0,0,0,44687
S,0.00,0.03,0,0,0,0,44787
S,0.00,0.03,0,0,0,0,44887
S,0.00,0.03,0,0,0,0,44987
S,0.00,0.03,0,0,0,0,45087
S,0.00,0.03,0,0,0,0,45187
S,0.00,0.03,0,0,0,0,45287
S,0.00,0.03,0,0,0,0,45387
S,0.00,0.03,0,0,0,0,45487
S,0.00,0.03,0,0,0,0,45587
S,0.00,0.03,0,0,0,0,45687
S,0.00,0.03,0,0,0,0,45787
S,0.00,0.02,0,0,0,0,45887
S,0.00,0.02,0,0,0,0,45987
S,0.00,0.02,0,0,0,0,46087
S,0.00,0.03,0,0,0,0,46187
S,0.00,0.03,0,0,0,0,46287
S,0.00,0.03,0,0,0,0,46387
S,0.00,0.02,0,0,0,0,46487
S,0.00,0.02,0,0,0,0,46587
S,0.00,0.03,0,0,0,0,46687
S,0.00,0.03,0,0,0,0,46787
S,0.00,0.03,0,0,0,0,46887
S,0.00,0.03,0,0,0,0,46987
S,0.00,0.03,0,0,0,0,47087
S,0.00,0.03,0,0,0,0,47187
S,0.00,0.03,0,0,0,0,47287
S,0.00,0.03,0,0,0,0,47387
S,0.00,0.03,0,0,0,0,47487
S,0.00,0.03,0,0,0,0,47587
S,0.00,0.03,0,0,0,0,47687
S,0.00,0.03,0,0,0,0,47787
S,0.00,0.03,0,0,0,0,47887
S,0.00,0.03,0,0,0,0,47987
S,0.00,0.03,0,0,0,0,48087
S,0.00,0.03,0,0,0,0,48187
S,0.00,0.03,0,0,0,0,48287
S,0.00,0.03,0,0,0,0,48387
S,0.00,0.03,0,0,0,0,48487
S,0.00,0.03,0,0,0,0,48587
S,0.00,0.03,0,0,0,0,48687
S,0.00,0.02,0,0,0,0,48787
S,0.00,0.03,0,0,0,0,48887
S,0.00,0.03,0,0,0,0,48987
S,0.00,0.03,0,0,0,0,49087
S,0.00,0.03,0,0,0,0,49187
S,0.00,0.03,0,0,0,0,49287
S,0.00,0.03,0,0,0,0,49387
S,0.00,0.03,0,0,0,0,49487
S,0.00,0.03,0,0,0,0,49587
S,0.00,0.03,0,0,0,0,49687
S,0.00,0.03,0,0,0,0,49787
S,0.00,0.03,0,0,0,0,49887
S,0.00,0.03,0,0,0,0,49987
S,0.00,0.03,0,0,0,0,50087
S,0.00,0.02,0,0,0,0,50187
S,0.00,0.02,0,0,0,0,50287
S,0.00,0.02,0,0,0,0,50387
S,0.00,0.02,0,0,0,0,50487
