n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.02,0,0,0,0,21094
S,0.00,-0.02,0,0,0,0,21194
S,0.00,-0.02,0,0,0,0,21294
S,0.00,-0.02,0,0,0,0,21394
S,0.00,-0.02,0,0,0,0,21494
S,0.00,-0.02,0,0,0,0,21594
S,0.00,-0.02,0,0,0,0,21694
S,0.00,-0.02,0,0,0,0,21794
S,0.00,-0.02,0,0,0,0,21894
S,0.00,-0.02,0,0,0,0,21994
S,0.00,-0.02,0,0,0,0,22094
S,0.00,-0.02,0,0,0,0,22194
S,0.00,-0.02,0,0,0,0,22294
S,0.00,-0.02,0,0,0,0,22394
S,0.00,-0.02,0,0,0,0,22494
S,0.00,-0.02,0,0,0,0,22594
S,0.00,-0.02,0,0,0,0,22694
S,0.00,-0.02,0,0,0,0,22794
S,0.00,-0.02,0,0,0,0,22894
S,0.00,-0.02,0,0,0,0,22994
S,0.00,-0.02,0,0,0,0,23094
S,0.00,-0.02,0,0,0,0,23194
S,0.00,-0.02,0,0,0,0,23294
S,0.00,-0.02,0,0,0,0,23394
S,0.00,-0.02,0,0,0,0,23494
S,0.00,-0.02,0,0,0,0,23594
S,0.00,-0.02,0,0,0,0,23694
S,0.00,-0.02,0,0,0,0,23794
S,0.00,-0.02,0,0,0,0,23894
S,0.00,-0.02,0,0,0,0,23994
S,0.00,-0.02,0,0,0,0,24094
S,0.00,-0.02,0,0,0,0,24194
S,0.00,-0.02,0,0,0,0,24294
S,0.00,-0.02,0,0,0,0,24394
S,0.00,-0.02,0,0,0,0,24494
S,0.00,-0.02,0,0,0,0,24594
S,0.00,-0.02,0,0,0,0,24694
S,0.00,-0.02,0,0,0,0,24794
S,0.00,-0.02,0,0,0,0,24894
S,0.00,-0.02,0,0,0,0,24994
S,0.00,-0.02,0,0,0,0,25094
S,0.00,-0.02,0,0,0,0,25194
S,0.00,-0.02,0,0,0,0,25294
S,0.00,-0.02,0,0,0,0,25394
S,0.00,-0.02,0,0,0,0,25494
S,0.00,-0.02,0,0,0,0,25594
S,0.00,-0.02,0,0,0,0,25694
S,0.00,-0.02,0,0,0,0,25794
S,0.00,-0.02,0,0,0,0,25894
S,0.00,-0.02,0,0,0,0,25994
S,0.00,-0.02,0,0,0,0,26094
S,0.00,-0.02,0,0,0,0,26194
S,0.00,-0.02,0,0,0,0,26294
S,0.00,-0.02,0,0,0,0,26394
S,0.00,-0.02,0,0,0,0,26494
S,0.00,-0.02,0,0,0,0,26594
S,0.00,-0.02,0,0,0,0,26694
S,0.00,-0.02,0,0,0,0,26794
S,0.00,-0.02,0,0,0,0,26894
S,0.00,-0.02,0,0,0,0,26994
S,0.00,-0.02,0,0,0,0,27094
S,0.00,-0.02,0,0,0,0,27194
S,0.00,-0.02,0,0,0,0,27294
