n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,1500419.00,0,0,0,0,10580
S,0.00,1500423.00,0,0,0,0,10672
S,0.00,1500468.00,0,0,0,0,10764
S,0.00,1500494.00,0,0,0,0,10855
S,0.00,1500453.00,0,0,0,0,10947
S,0.00,1500418.00,0,0,0,0,11039
S,0.00,1500418.00,0,0,0,0,11131
S,0.00,1500487.00,0,0,0,0,11222
S,0.00,1500512.00,0,0,0,0,11314
S,0.00,1500466.00,0,0,0,0,11406
S,0.00,1500490.00,0,0,0,0,11589
S,0.00,1500462.00,0,0,0,0,11681
S,0.00,1500500.00,0,0,0,0,11772
S,0.00,1500537.00,0,0,0,0,11864
S,0.00,1500540.00,0,0,0,0,11956
S,0.00,1500537.00,0,0,0,0,12047
S,0.00,1500503.00,0,0,0,0,12139
S,0.00,1500543.00,0,0,0,0,12231
S,0.00,1500531.00,0,0,0,0,12323
S,0.00,1500525.00,0,0,0,0,12414
S,0.00,1500479.00,0,0,0,0,12506
S,0.00,1500488.00,0,0,0,0,12689
S,0.00,1500426.00,0,0,0,0,12781
S,0.00,1500429.00,0,0,0,0,12873
S,0.00,1500429.00,0,0,0,0,12964
S,0.00,1500416.00,0,0,0,0,13056
S,0.00,1500431.00,0,0,0,0,13148
S,0.00,1500513.00,0,0,0,0,13240
S,0.00,1500501.00,0,0,0,0,13331
S,0.00,1500480.00,0,0,0,0,13423
S,0.00,1500420.00,0,0,0,0,13515
S,0.00,1500542.00,0,0,0,0,13606
S,0.00,-0.00,0,0,0,0,13790
S,0.00,0.00,0,0,0,0,13881
S,0.00,0.00,0,0,0,0,13973
S,0.00,0.00,0,0,0,0,14065
S,0.00,0.00,0,0,0,0,14157
S,0.00,0.00,0,0,0,0,14248
S,0.00,0.00,0,0,0,0,14340
S,0.00,0.00,0,0,0,0,14432
S,0.00,0.00,0,0,0,0,14523
S,0.00,0.00,0,0,0,0,14615
S,0.00,0.00,0,0,0,0,14707
S,0.00,0.00,0,0,0,0,14802
S,0.00,0.00,0,0,0,0,14902
S,0.00,0.00,0,0,0,0,15002
S,0.00,0.00,0,0,0,0,15102
S,0.00,-0.00,0,0,0,0,15202
S,0.00,-0.00,0,0,0,0,15302
S,0.00,-0.00,0,0,0,0,15402
S,0.00,-0.00,0,0,0,0,15502
S,0.00,-0.00,0,0,0,0,15602
S,0.00,-0.00,0,0,0,0,15702
S,0.00,-0.00,0,0,0,0,15802
S,0.00,-0.00,0,0,0,0,15902
S,0.00,-0.00,0,0,0,0,16002
S,0.00,-0.00,0,0,0,0,16102
S,0.00,-0.00,0,0,0,0,16202
S,0.00,-0.00,0,0,0,0,16302
S,0.00,-0.00,0,0,0,0,16402
S,0.00,-0.00,0,0,0,0,16502
S,0.00,0.00,0,0,0,0,16602
S,0.00,0.00,0,0,0,0,16702
S,0.00,-0.00,0,0,0,0,16802
S,0.00,-0.00,0,0,0,0,16902
S,0.00,-0.00,0,0,0,0,17002
S,0.00,0.00,0,0,0,0,17102
S,0.00,0.00,0,0,0,0,17202
S,0.00,0.00,0,0,0,0,17302
S,0.00,0.00,0,0,0,0,17402
S,0.00,-0.00,0,0,0,0,17502
S,0.00,-0.00,0,0,0,0,17602
S,0.00,-0.00,0,0,0,0,17702
S,0.00,0.00,0,0,0,0,17802
S,0.00,0.00,0,0,0,0,17902
S,0.00,0.00,0,0,0,0,18002
S,0.00,0.00,0,0,0,0,18102
S,0.00,0.00,0,0,0,0,18202
S,0.00,0.00,0,0,0,0,18302
S,0.00,0.00,0,0,0,0,18402
S,0.00,0.00,0,0,0,0,18502
S,0.00,0.00,0,0,0,0,18602
S,0.00,0.00,0,0,0,0,18702
S,0.00,0.00,0,0,0,0,18802
S,0.00,0.00,0,0,0,0,18902
S,0.00,0.00,0,0,0,0,19002
S,0.00,0.00,0,0,0,0,19102
S,0.00,0.00,0,0,0,0,19202
S,0.00,0.00,0,0,0,0,19302
S,0.00,0.00,0,0,0,0,19402
S,0.00,0.00,0,0,0,0,19502
S,0.00,0.00,0,0,0,0,19602
S,0.00,0.00,0,0,0,0,19702
S,0.00,0.00,0,0,0,0,19802
S,0.00,0.00,0,0,0,0,19902
S,0.00,0.00,0,0,0,0,20002
S,0.00,0.00,0,0,0,0,20102
S,0.00,0.00,0,0,0,0,20202
S,0.00,0.00,0,0,0,0,20302
S,0.00,0.00,0,0,0,0,20402
S,0.00,0.00,0,0,0,0,20502
S,0.00,0.00,0,0,0,0,20602
S,0.00,0.00,0,0,0,0,20702
S,0.00,0.00,0,0,0,0,20802
S,0.00,0.00,0,0,0,0,20902
S,0.00,0.00,0,0,0,0,21002
S,0.00,0.00,0,0,0,0,21102
S,0.00,0.00,0,0,0,0,21202
S,0.00,0.00,0,0,0,0,21302
S,0.00,0.00,0,0,0,0,21402
S,0.00,0.00,0,0,0,0,21502
S,0.00,0.00,0,0,0,0,21602
S,0.00,0.00,0,0,0,0,21702
S,0.00,0.00,0,0,0,0,21802
S,0.00,0.00,0,0,0,0,21902
S,0.00,0.00,0,0,0,0,22002
S,0.00,0.00,0,0,0,0,22102
S,0.00,0.00,0,0,0,0,22202
S,0.00,0.00,0,0,0,0,22302
S,0.00,0.00,0,0,0,0,22402
S,0.00,0.00,0,0,0,0,22502
S,0.00,0.00,0,0,0,0,22602
S,0.00,0.00,0,0,0,0,22702
S,0.00,0.00,0,0,0,0,22802
S,0.00,0.00,0,0,0,0,22902
S,0.00,0.00,0,0,0,0,23002
S,0.00,0.00,0,0,0,0,23102
S,0.00,-0.00,0,0,0,0,23202
S,0.00,0.00,0,0,0,0,23302
