n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,-0.02,0,0,0,0,53491
S,0.00,-0.02,0,0,0,0,53591
S,0.00,-0.02,0,0,0,0,53691
S,0.00,-0.02,0,0,0,0,53791
S,0.00,-0.02,0,0,0,0,53891
S,0.00,-0.02,0,0,0,0,53991
S,0.00,-0.02,0,0,0,0,54091
S,0.00,-0.02,0,0,0,0,54191
S,0.00,-0.02,0,0,0,0,54291
S,0.00,-0.02,0,0,0,0,54391
S,0.00,-0.02,0,0,0,0,54491
S,0.00,-0.02,0,0,0,0,54591
S,0.00,-0.02,0,0,0,0,54691
S,0.00,-0.02,0,0,0,0,54791
S,0.00,-0.02,0,0,0,0,54891
S,0.00,-0.02,0,0,0,0,54991
S,0.00,-0.02,0,0,0,0,55091
S,0.00,-0.02,0,0,0,0,55191
S,0.00,-0.02,0,0,0,0,55291
S,0.00,-0.02,0,0,0,0,55391
S,0.00,-0.03,0,0,0,0,55491
S,0.00,-0.03,0,0,0,0,55591
S,0.00,-0.03,0,0,0,0,55691
S,0.00,-0.03,0,0,0,0,55791
S,0.00,-0.03,0,0,0,0,55891
S,0.00,-0.03,0,0,0,0,55991
S,0.00,-0.03,0,0,0,0,56091
S,0.00,-0.03,0,0,0,0,56191
S,0.00,-0.03,0,0,0,0,56291
S,0.00,-0.03,0,0,0,0,56391
S,0.00,-0.03,0,0,0,0,56491
S,0.00,-0.03,0,0,0,0,56591
S,0.00,-0.03,0,0,0,0,56691
S,0.00,-0.03,0,0,0,0,56791
S,0.00,-0.03,0,0,0,0,56891
S,0.00,-0.03,0,0,0,0,56991
S,0.00,-0.03,0,0,0,0,57091
S,0.00,-0.03,0,0,0,0,57191
S,0.00,-0.03,0,0,0,0,57291
S,0.00,-0.03,0,0,0,0,57391
S,0.00,-0.03,0,0,0,0,57491
S,0.00,-0.03,0,0,0,0,57591
S,0.00,-0.03,0,0,0,0,57691
S,0.00,-0.03,0,0,0,0,57791
S,0.00,-0.03,0,0,0,0,57891
S,0.00,-0.03,0,0,0,0,57991
S,0.00,-0.03,0,0,0,0,58091
S,0.00,-0.03,0,0,0,0,58191
S,0.00,-0.03,0,0,0,0,58291
S,0.00,-0.03,0,0,0,0,58391
S,0.00,-0.03,0,0,0,0,58491
S,0.00,-0.03,0,0,0,0,58591
S,0.00,-0.03,0,0,0,0,58691
S,0.00,-0.03,0,0,0,0,58791
S,0.00,-0.03,0,0,0,0,58891
S,0.00,-0.03,0,0,0,0,58991
S,0.00,-0.03,0,0,0,0,59091
S,0.00,-0.03,0,0,0,0,59191
S,0.00,-0.03,0,0,0,0,59291
S,0.00,-0.03,0,0,0,0,59391
S,0.00,-0.03,0,0,0,0,59491
S,0.00,-0.03,0,0,0,0,59591
S,0.00,-0.03,0,0,0,0,59691
S,0.00,-0.03,0,0,0,0,59791
S,0.00,-0.03,0,0,0,0,59891
S,0.00,-0.03,0,0,0,0,59991
S,0.00,-0.03,0,0,0,0,60091
S,0.00,-0.03,0,0,0,0,60191
S,0.00,-0.03,0,0,0,0,60291
S,0.00,-0.02,0,0,0,0,60391
S,0.00,-0.02,0,0,0,0,60491
S,0.00,-0.02,0,0,0,0,60591
S,0.00,-0.02,0,0,0,0,60691
S,0.00,-0.02,0,0,0,0,60791
S,0.00,-0.02,0,0,0,0,60891
S,0.00,-0.02,0,0,0,0,60991
S,0.00,-0.02,0,0,0,0,61091
S,0.00,-0.02,0,0,0,0,61191
S,0.00,-0.02,0,0,0,0,61291
S,0.00,-0.02,0,0,0,0,61391
S,0.00,-0.02,0,0,0,0,61491
S,0.00,-0.02,0,0,0,0,61591
S,0.00,-0.02,0,0,0,0,61691
S,0.00,-0.02,0,0,0,0,61791
S,0.00,-0.02,0,0,0,0,61891
S,0.00,-0.02,0,0,0,0,61991
S,0.00,-0.02,0,0,0,0,62091
S,0.00,-0.02,0,0,0,0,62191
S,0.00,-0.02,0,0,0,0,62291
S,0.00,-0.02,0,0,0,0,62391
S,0.00,-0.02,0,0,0,0,62491
S,0.00,-0.02,0,0,0,0,62591
S,0.00,-0.02,0,0,0,0,62691
S,0.00,-0.02,0,0,0,0,62791
S,0.00,-0.02,0,0,0,0,62891
S,0.00,-0.02,0,0,0,0,62991
S,0.00,-0.02,0,0,0,0,63091
S,0.00,-0.02,0,0,0,0,63191
S,0.00,-0.02,0,0,0,0,63291
S,0.00,-0.02,0,0,0,0,63391
S,0.00,-0.02,0,0,0,0,63491
S,0.00,-0.02,0,0,0,0,63591
S,0.00,-0.02,0,0,0,0,63691
S,0.00,-0.02,0,0,0,0,63791
S,0.00,-0.02,0,0,0,0,63891
S,0.00,-0.02,0,0,0,0,63991
S,0.00,-0.02,0,0,0,0,64091
S,0.00,-0.02,0,0,0,0,64191
S,0.00,-0.02,0,0,0,0,64291
S,0.00,-0.02,0,0,0,0,64391
S,0.00,-0.02,0,0,0,0,64491
S,0.00,-0.02,0,0,0,0,64591
S,0.00,-0.02,0,0,0,0,64691
S,0.00,-0.02,0,0,0,0,64791
S,0.00,-0.02,0,0,0,0,64891
S,0.00,-0.02,0,0,0,0,64991
S,0.00,-0.02,0,0,0,0,65091
S,0.00,-0.03,0,0,0,0,65191
S,0.00,-0.03,0,0,0,0,65291
S,0.00,-0.03,0,0,0,0,65391
S,0.00,-0.03,0,0,0,0,65491
S,0.00,-0.03,0,0,0,0,65591
S,0.00,-0.03,0,0,0,0,65691
S,0.00,-0.02,0,0,0,0,65791
S,0.00,-0.02,0,0,0,0,65891
S,0.00,-0.02,0,0,0,0,65991
S,0.00,-0.02,0,0,0,0,66091
S,0.00,-0.03,0,0,0,0,66191
S,0.00,-0.02,0,0,0,0,66291
S,0.00,-0.02,0,0,0,0,66391
S,0.00,-0.02,0,0,0,0,66491
