n,z_position, force, x_location, y_location, sequence, attachment_tries, time
S,0.00,1486572.00,0,0,0,0,7675
S,0.00,1486580.00,0,0,0,0,7767
S,0.00,1486592.00,0,0,0,0,7859
S,0.00,1486554.00,0,0,0,0,7950
S,0.00,1486566.00,0,0,0,0,8042
S,0.00,1486595.00,0,0,0,0,8134
S,0.00,1486573.00,0,0,0,0,8225
S,0.00,1486583.00,0,0,0,0,8317
S,0.00,1486668.00,0,0,0,0,8409
S,0.00,1486654.00,0,0,0,0,8500
S,0.00,1486607.00,0,0,0,0,8592
S,0.00,1486547.00,0,0,0,0,8776
S,0.00,1486500.00,0,0,0,0,8867
S,0.00,1486468.00,0,0,0,0,8959
S,0.00,1486450.00,0,0,0,0,9051
S,0.00,1486391.00,0,0,0,0,9142
S,0.00,1486367.00,0,0,0,0,9234
S,0.00,1486352.00,0,0,0,0,9326
S,0.00,1486349.00,0,0,0,0,9417
S,0.00,1486370.00,0,0,0,0,9509
S,0.00,1486331.00,0,0,0,0,9601
S,0.00,1486285.00,0,0,0,0,9692
S,0.00,1486389.00,0,0,0,0,9876
S,0.00,1486408.00,0,0,0,0,9967
S,0.00,1486288.00,0,0,0,0,10059
S,0.00,1486236.00,0,0,0,0,10151
S,0.00,1486311.00,0,0,0,0,10243
S,0.00,1486361.00,0,0,0,0,10334
S,0.00,1486298.00,0,0,0,0,10426
S,0.00,1486254.00,0,0,0,0,10518
S,0.00,1486274.00,0,0,0,0,10609
S,0.00,1486251.00,0,0,0,0,10701
S,0.00,1486295.00,0,0,0,0,10793
S,0.00,1486220.00,0,0,0,0,10976
S,0.00,1486210.00,0,0,0,0,11068
S,0.00,1486271.00,0,0,0,0,11159
S,0.00,1486290.00,0,0,0,0,11251
S,0.00,1486257.00,0,0,0,0,11343
S,0.00,1486235.00,0,0,0,0,11434
S,0.00,1486172.00,0,0,0,0,11526
S,0.00,1486228.00,0,0,0,0,11618
S,0.00,1486236.00,0,0,0,0,11710
S,0.00,1486217.00,0,0,0,0,11801
S,0.00,1486228.00,0,0,0,0,11893
S,0.00,1486207.00,0,0,0,0,12076
S,0.00,1486197.00,0,0,0,0,12168
S,0.00,1486241.00,0,0,0,0,12260
S,0.00,1486253.00,0,0,0,0,12351
S,0.00,1486214.00,0,0,0,0,12443
S,0.00,1486203.00,0,0,0,0,12535
S,0.00,1486215.00,0,0,0,0,12626
S,0.00,1486286.00,0,0,0,0,12718
S,0.00,1486299.00,0,0,0,0,12810
S,0.00,1486305.00,0,0,0,0,12902
S,0.00,1486314.00,0,0,0,0,12993
S,0.00,1486280.00,0,0,0,0,13177
S,0.00,1486230.00,0,0,0,0,13268
S,0.00,1486208.00,0,0,0,0,13360
S,0.00,1486234.00,0,0,0,0,13452
S,0.00,1486190.00,0,0,0,0,13543
S,0.00,1486216.00,0,0,0,0,13635
S,0.00,1486182.00,0,0,0,0,13727
S,0.00,1486164.00,0,0,0,0,13818
S,0.00,1486231.00,0,0,0,0,13910
S,0.00,1486297.00,0,0,0,0,14002
S,0.00,1486249.00,0,0,0,0,14093
S,0.00,0.01,0,0,0,0,14277
S,0.00,0.01,0,0,0,0,14369
S,0.00,0.00,0,0,0,0,14460
S,0.00,0.00,0,0,0,0,14552
S,0.00,0.01,0,0,0,0,14644
S,0.00,0.01,0,0,0,0,14735
S,0.00,0.01,0,0,0,0,14827
S,0.00,0.01,0,0,0,0,14919
S,0.00,0.01,0,0,0,0,15010
S,0.00,0.01,0,0,0,0,15102
S,0.00,0.01,0,0,0,0,15194
S,0.00,0.01,0,0,0,0,15291
S,0.00,0.01,0,0,0,0,15391
S,0.00,0.01,0,0,0,0,15491
S,0.00,0.01,0,0,0,0,15591
S,0.00,0.01,0,0,0,0,15691
S,0.00,0.01,0,0,0,0,15791
S,0.00,0.01,0,0,0,0,15891
S,0.00,0.01,0,0,0,0,15991
S,0.00,0.01,0,0,0,0,16091
S,0.00,0.01,0,0,0,0,16191
S,0.00,0.01,0,0,0,0,16291
S,0.00,0.00,0,0,0,0,16391
S,0.00,0.01,0,0,0,0,16491
S,0.00,0.00,0,0,0,0,16591
S,0.00,0.01,0,0,0,0,16691
S,0.00,0.01,0,0,0,0,16791
S,0.00,0.01,0,0,0,0,16891
S,0.00,0.01,0,0,0,0,16991
S,0.00,0.00,0,0,0,0,17091
S,0.00,0.00,0,0,0,0,17191
S,0.00,0.00,0,0,0,0,17291
S,0.00,0.00,0,0,0,0,17391
S,0.00,0.00,0,0,0,0,17491
S,0.00,0.00,0,0,0,0,17591
S,0.00,0.00,0,0,0,0,17691
S,0.00,0.00,0,0,0,0,17791
S,0.00,0.00,0,0,0,0,17891
S,0.00,0.00,0,0,0,0,17991
S,0.00,0.00,0,0,0,0,18091
S,0.00,0.00,0,0,0,0,18191
S,0.00,0.00,0,0,0,0,18291
S,0.00,0.00,0,0,0,0,18391
S,0.00,0.00,0,0,0,0,18491
S,0.00,0.00,0,0,0,0,18591
S,0.00,0.00,0,0,0,0,18691
S,0.00,0.00,0,0,0,0,18791
S,0.00,0.00,0,0,0,0,18891
S,0.00,0.00,0,0,0,0,18991
S,0.00,0.00,0,0,0,0,19091
S,0.00,0.00,0,0,0,0,19191
S,0.00,0.00,0,0,0,0,19291
S,0.00,0.00,0,0,0,0,19391
S,0.00,0.00,0,0,0,0,19491
S,0.00,0.00,0,0,0,0,19591
S,0.00,0.00,0,0,0,0,19691
S,0.00,0.00,0,0,0,0,19791
S,0.00,0.00,0,0,0,0,19891
S,0.00,0.00,0,0,0,0,19991
S,0.00,0.00,0,0,0,0,20091
S,0.00,0.00,0,0,0,0,20191
S,0.00,0.00,0,0,0,0,20291
S,0.00,-0.00,0,0,0,0,20391
S,0.00,-0.00,0,0,0,0,20491
S,0.00,-0.00,0,0,0,0,20591
S,0.00,-0.00,0,0,0,0,20691
S,0.00,0.00,0,0,0,0,20791
S,0.00,-0.00,0,0,0,0,20891
S,0.00,-0.00,0,0,0,0,20991
S,0.00,-0.00,0,0,0,0,21091
S,0.00,-0.00,0,0,0,0,21191
S,0.00,0.00,0,0,0,0,21291
S,0.00,-0.00,0,0,0,0,21391
S,0.00,-0.00,0,0,0,0,21491
S,0.00,-0.00,0,0,0,0,21591
S,0.00,-0.00,0,0,0,0,21691
S,0.00,-0.00,0,0,0,0,21791
S,0.00,-0.00,0,0,0,0,21891
S,0.00,-0.00,0,0,0,0,21991
S,0.00,-0.00,0,0,0,0,22091
S,0.00,-0.00,0,0,0,0,22191
S,0.00,-0.00,0,0,0,0,22291
S,0.00,-0.00,0,0,0,0,22391
S,0.00,-0.00,0,0,0,0,22491
