n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,1465,12472,0,0,0,0,165900
S,1448,12477,0,0,0,0,166000
S,1470,12473,0,0,0,0,166100
S,1421,12470,0,0,0,0,166200
S,1405,12475,0,0,0,0,166300
S,1404,12478,0,0,0,0,166400
S,1407,12473,0,0,0,0,166500
S,1395,12474,0,0,0,0,166600
S,1405,12474,0,0,0,0,166700
S,1398,12467,0,0,0,0,166800
S,1395,12470,0,0,0,0,166900
S,1401,12471,0,0,0,0,167000
S,1402,12478,0,0,0,0,167100
S,1383,12474,0,0,0,0,167200
S,1400,12476,0,0,0,0,167300
S,1398,12472,0,0,0,0,167400
S,1393,12477,0,0,0,0,167500
S,1399,12477,0,0,0,0,167600
S,1412,12476,0,0,0,0,167700
S,1398,12476,0,0,0,0,167800
S,1408,12476,0,0,0,0,167900
S,1389,12473,0,0,0,0,168000
S,1400,12476,0,0,0,0,168100
S,1410,12479,0,0,0,0,168200
S,1401,12472,0,0,0,0,168300
S,1405,12468,0,0,0,0,168400
S,1404,12472,0,0,0,0,168500
S,1414,12474,0,0,0,0,168600
S,1405,12479,0,0,0,0,168700
S,1407,12477,0,0,0,0,168800
S,1413,12476,0,0,0,0,168900
S,1383,12478,0,0,0,0,169000
S,1379,12474,0,0,0,0,169100
S,1414,12475,0,0,0,0,169200
S,1416,12477,0,0,0,0,169300
S,1428,12474,0,0,0,0,169400
S,1419,12471,0,0,0,0,169500
S,1386,12472,0,0,0,0,169600
S,1403,12472,0,0,0,0,169700
S,1399,12472,0,0,0,0,169800
S,1417,12471,0,0,0,0,169900
S,1414,12472,0,0,0,0,170000
S,1403,12476,0,0,0,0,170100
S,1403,12473,0,0,0,0,170200
S,1428,12475,0,0,0,0,170300
S,1406,12476,0,0,0,0,170400
S,1399,12471,0,0,0,0,170500
S,1407,12467,0,0,0,0,170600
S,1398,12470,0,0,0,0,170700
S,1420,12471,0,0,0,0,170800
S,1403,12468,0,0,0,0,170900
S,1408,12469,0,0,0,0,171000
S,1406,12470,0,0,0,0,171100
S,1420,12475,0,0,0,0,171200
S,1423,12474,0,0,0,0,171300
S,1421,12469,0,0,0,0,171400
S,1407,12473,0,0,0,0,171500
S,1401,12473,0,0,0,0,171600
S,1429,12474,0,0,0,0,171700
S,1428,12476,0,0,0,0,171800
S,1405,12468,0,0,0,0,171900
S,1406,12477,0,0,0,0,172000
S,1402,12474,0,0,0,0,172100
S,1399,12476,0,0,0,0,172200
S,1360,12469,0,0,0,0,172300
S,1373,12472,0,0,0,0,172400
S,1350,12475,0,0,0,0,172500
S,1351,12473,0,0,0,0,172600
S,1317,12472,0,0,0,0,172700
S,1340,12476,0,0,0,0,172800
S,1320,12473,0,0,0,0,172900
S,1385,12472,0,0,0,0,173000
S,1385,12479,0,0,0,0,173100
S,1393,12474,0,0,0,0,173200
S,1415,12478,0,0,0,0,173300
S,1412,12476,0,0,0,0,173400
S,1434,12475,0,0,0,0,173500
S,1441,12470,0,0,0,0,173600
S,1408,12468,0,0,0,0,173700
S,1426,12466,0,0,0,0,173800
S,1416,12472,0,0,0,0,173900
S,1443,12479,0,0,0,0,174000
S,1417,12473,0,0,0,0,174100
S,1417,12472,0,0,0,0,174200
S,1402,12470,0,0,0,0,174300
S,1406,12468,0,0,0,0,174400
S,1380,12472,0,0,0,0,174500
S,1391,12476,0,0,0,0,174600
S,1397,12468,0,0,0,0,174700
S,1406,12471,0,0,0,0,174800
S,1412,12475,0,0,0,0,174900
S,1363,12473,0,0,0,0,175000
S,1380,12472,0,0,0,0,175100
S,1391,12480,0,0,0,0,175200
S,1372,12472,0,0,0,0,175300
S,1374,12476,0,0,0,0,175400
S,1354,12476,0,0,0,0,175500
S,1366,12473,0,0,0,0,175600
S,1350,12473,0,0,0,0,175700
S,1376,12472,0,0,0,0,175800
S,1367,12478,0,0,0,0,175900
S,1344,12474,0,0,0,0,176000
S,1360,12470,0,0,0,0,176100
S,1320,12470,0,0,0,0,176200
S,1363,12468,0,0,0,0,176300
S,1322,12475,0,0,0,0,176400
S,1357,12468,0,0,0,0,176500
S,1330,12470,0,0,0,0,176600
S,1325,12471,0,0,0,0,176700
S,1319,12478,0,0,0,0,176800
S,1350,12472,0,0,0,0,176900
S,1290,12478,0,0,0,0,177000
S,1338,12476,0,0,0,0,177100
S,1291,12472,0,0,0,0,177200
S,1313,12471,0,0,0,0,177300
S,1312,12467,0,0,0,0,177400
S,1305,12474,0,0,0,0,177500
S,1330,12469,0,0,0,0,177600
S,1300,12477,0,0,0,0,177700
S,1318,12473,0,0,0,0,177800
S,1313,12474,0,0,0,0,177900
S,1282,12476,0,0,0,0,178000
S,1312,12475,0,0,0,0,178100
S,1266,12474,0,0,0,0,178200
S,1254,12469,0,0,0,0,178300
S,1260,12478,0,0,0,0,178400
S,1282,12469,0,0,0,0,178500
S,1243,12473,0,0,0,0,178600
S,1314,12467,0,0,0,0,178700
S,1254,12476,0,0,0,0,178800
S,1273,12474,0,0,0,0,178900
S,1268,12468,0,0,0,0,179000
S,1240,12475,0,0,0,0,179100
S,1267,12470,0,0,0,0,179200
S,1232,12475,0,0,0,0,179300
S,1223,12465,0,0,0,0,179400
S,1261,12467,0,0,0,0,179500
S,1238,12477,0,0,0,0,179600
S,1279,12472,0,0,0,0,179700
S,1243,12469,0,0,0,0,179800
S,1240,12473,0,0,0,0,179900
S,1244,12481,0,0,0,0,180000
S,1259,12471,0,0,0,0,180100
S,1252,12474,0,0,0,0,180200
S,1218,12471,0,0,0,0,180300
S,1295,12479,0,0,0,0,180400
S,1266,12478,0,0,0,0,180500
S,1198,12472,0,0,0,0,180600
S,1255,12472,0,0,0,0,180700
S,1256,12477,0,0,0,0,180800
S,1268,12475,0,0,0,0,180900
S,1239,12478,0,0,0,0,181000
S,1215,12473,0,0,0,0,181100
S,1202,12472,0,0,0,0,181200
S,1233,12473,0,0,0,0,181300
S,1216,12467,0,0,0,0,181400
S,1221,12470,0,0,0,0,181500
S,1219,12468,0,0,0,0,181600
S,1220,12473,0,0,0,0,181700
S,1225,12473,0,0,0,0,181800
S,1223,12474,0,0,0,0,181900
S,1232,12477,0,0,0,0,182000
S,1225,12470,0,0,0,0,182100
S,1279,12476,0,0,0,0,182200
S,1218,12470,0,0,0,0,182300
S,1236,12469,0,0,0,0,182400
S,1234,12478,0,0,0,0,182500
S,1226,12469,0,0,0,0,182600
S,1241,12470,0,0,0,0,182700
S,1237,12468,0,0,0,0,182800
S,1219,12470,0,0,0,0,182900
S,1215,12474,0,0,0,0,183000
S,1221,12467,0,0,0,0,183100
S,1219,12472,0,0,0,0,183200
S,1240,12474,0,0,0,0,183300
S,1197,12471,0,0,0,0,183400
S,1211,12470,0,0,0,0,183500
S,1207,12469,0,0,0,0,183600
S,1226,12463,0,0,0,0,183700
S,1229,12472,0,0,0,0,183800
S,1230,12471,0,0,0,0,183900
S,1239,12469,0,0,0,0,184000
S,1205,12468,0,0,0,0,184100
S,1232,12471,0,0,0,0,184200
S,1262,12466,0,0,0,0,184300
S,1211,12471,0,0,0,0,184400
S,1223,12470,0,0,0,0,184500
S,1223,12469,0,0,0,0,184600
S,1230,12466,0,0,0,0,184700
S,1206,12467,0,0,0,0,184800
S,1202,12474,0,0,0,0,184900
S,1215,12465,0,0,0,0,185000
S,1221,12473,0,0,0,0,185100
S,1254,12466,0,0,0,0,185200
S,1207,12472,0,0,0,0,185300
S,1212,12474,0,0,0,0,185400
S,1225,12472,0,0,0,0,185500
S,1222,12466,0,0,0,0,185600
S,1226,12468,0,0,0,0,185700
S,1223,12471,0,0,0,0,185800
S,1204,12470,0,0,0,0,185900
S,1203,12470,0,0,0,0,186000
S,1196,12465,0,0,0,0,186100
S,1208,12465,0,0,0,0,186200
S,1212,12470,0,0,0,0,186300
S,1217,12478,0,0,0,0,186400
S,1228,12473,0,0,0,0,186500
S,1208,12468,0,0,0,0,186600
S,1222,12469,0,0,0,0,186700
S,1230,12468,0,0,0,0,186800
S,1200,12469,0,0,0,0,186900
S,1210,12466,0,0,0,0,187000
S,1207,12469,0,0,0,0,187100
S,1225,12473,0,0,0,0,187200
S,1199,12471,0,0,0,0,187300
S,1214,12472,0,0,0,0,187400
S,1222,12467,0,0,0,0,187500
S,1216,12468,0,0,0,0,187600
S,1208,12475,0,0,0,0,187700
S,1204,12471,0,0,0,0,187800
S,1205,12472,0,0,0,0,187900
S,1208,12472,0,0,0,0,188000
S,1198,12467,0,0,0,0,188100
S,1212,12467,0,0,0,0,188200
S,1203,12472,0,0,0,0,188300
S,1228,12465,0,0,0,0,188400
S,1211,12467,0,0,0,0,188500
S,1218,12469,0,0,0,0,188600
S,1216,12464,0,0,0,0,188700
S,1232,12467,0,0,0,0,188800
S,1227,12468,0,0,0,0,188900
S,1231,12478,0,0,0,0,189000
S,1227,12472,0,0,0,0,189100
S,1242,12471,0,0,0,0,189200
S,1208,12473,0,0,0,0,189300
S,1255,12475,0,0,0,0,189400
S,1244,12477,0,0,0,0,189500
S,1207,12471,0,0,0,0,189600
S,1203,12471,0,0,0,0,189700
S,1219,12468,0,0,0,0,189800
S,1224,12472,0,0,0,0,189900
S,1237,12462,0,0,0,0,190000
S,1221,12469,0,0,0,0,190100
S,1235,12472,0,0,0,0,190200
S,1246,12463,0,0,0,0,190300
S,1227,12471,0,0,0,0,190400
S,1221,12467,0,0,0,0,190500
S,1228,12470,0,0,0,0,190600
S,1224,12468,0,0,0,0,190700
S,1212,12471,0,0,0,0,190800
S,1247,12471,0,0,0,0,190900
S,1242,12468,0,0,0,0,191000
S,1217,12471,0,0,0,0,191100
S,1267,12471,0,0,0,0,191200
S,1191,12475,0,0,0,0,191300
S,1229,12475,0,0,0,0,191400
S,1223,12469,0,0,0,0,191500
S,1212,12470,0,0,0,0,191600
S,1244,12471,0,0,0,0,191700
S,1212,12475,0,0,0,0,191800
S,1250,12470,0,0,0,0,191900
S,1218,12475,0,0,0,0,192000
S,1213,12464,0,0,0,0,192100
S,1222,12467,0,0,0,0,192200
S,1215,12470,0,0,0,0,192300
S,1224,12473,0,0,0,0,192400
S,1242,12475,0,0,0,0,192500
S,1249,12470,0,0,0,0,192600
S,1216,12470,0,0,0,0,192700
S,1225,12470,0,0,0,0,192800
S,1228,12467,0,0,0,0,192900
S,1268,12472,0,0,0,0,193000
S,1203,12470,0,0,0,0,193100
S,1243,12470,0,0,0,0,193200
S,1225,12471,0,0,0,0,193300
S,1198,12472,0,0,0,0,193400
S,1222,12471,0,0,0,0,193500
S,1259,12468,0,0,0,0,193600
S,1182,12469,0,0,0,0,193700
S,1217,12468,0,0,0,0,193800
S,1221,12474,0,0,0,0,193900
S,1249,12466,0,0,0,0,194000
S,1228,12469,0,0,0,0,194100
S,1230,12471,0,0,0,0,194200
S,1266,12472,0,0,0,0,194300
S,1259,12464,0,0,0,0,194400
S,1312,12471,0,0,0,0,194500
S,1266,12468,0,0,0,0,194600
S,1241,12471,0,0,0,0,194700
S,1267,12465,0,0,0,0,194800
S,1267,12467,0,0,0,0,194900
S,1291,12465,0,0,0,0,195000
S,1251,12473,0,0,0,0,195100
S,1325,12466,0,0,0,0,195200
S,1273,12468,0,0,0,0,195300
S,1305,12470,0,0,0,0,195400
S,1240,12472,0,0,0,0,195500
S,1301,12468,0,0,0,0,195600
S,1282,12471,0,0,0,0,195700
S,1288,12465,0,0,0,0,195800
S,1279,12471,0,0,0,0,195900
S,1277,12472,0,0,0,0,196000
S,1311,12471,0,0,0,0,196100
S,1294,12477,0,0,0,0,196200
S,1314,12466,0,0,0,0,196300
S,1323,12464,0,0,0,0,196400
S,1279,12476,0,0,0,0,196500
S,1324,12460,0,0,0,0,196600
S,1326,12470,0,0,0,0,196700
S,1313,12470,0,0,0,0,196800
S,1292,12466,0,0,0,0,196900
S,1321,12467,0,0,0,0,197000
S,1291,12467,0,0,0,0,197100
S,1330,12466,0,0,0,0,197200
S,1349,12473,0,0,0,0,197300
S,1351,12472,0,0,0,0,197400
S,1357,12464,0,0,0,0,197500
S,1353,12472,0,0,0,0,197600
S,1328,12465,0,0,0,0,197700
S,1347,12467,0,0,0,0,197800
S,1342,12467,0,0,0,0,197900
S,1361,12469,0,0,0,0,198000
S,1359,12471,0,0,0,0,198100
S,1361,12466,0,0,0,0,198200
S,1311,12464,0,0,0,0,198300
S,1329,12468,0,0,0,0,198400
S,1378,12465,0,0,0,0,198500
S,1364,12469,0,0,0,0,198600
S,1374,12466,0,0,0,0,198700
S,1363,12467,0,0,0,0,198800
S,1394,12472,0,0,0,0,198900
S,1370,12471,0,0,0,0,199000
S,1391,12470,0,0,0,0,199100
S,1384,12470,0,0,0,0,199200
S,1338,12463,0,0,0,0,199300
S,1377,12462,0,0,0,0,199400
S,1378,12462,0,0,0,0,199500
S,1414,12468,0,0,0,0,199600
S,1384,12468,0,0,0,0,199700
S,1416,12464,0,0,0,0,199800
S,1426,12473,0,0,0,0,199900
S,1396,12468,0,0,0,0,200000
S,1414,12471,0,0,0,0,200100
S,1396,12474,0,0,0,0,200200
S,1395,12467,0,0,0,0,200300
S,1409,12471,0,0,0,0,200400
S,1414,12470,0,0,0,0,200500
S,1399,12464,0,0,0,0,200600
S,1396,12472,0,0,0,0,200700
S,1396,12469,0,0,0,0,200800
S,1396,12468,0,0,0,0,200900
S,1414,12466,0,0,0,0,201000
S,1402,12467,0,0,0,0,201100
S,1419,12471,0,0,0,0,201200
S,1417,12468,0,0,0,0,201300
S,1413,12475,0,0,0,0,201400
S,1412,12469,0,0,0,0,201500
S,1417,12470,0,0,0,0,201600
S,1439,12468,0,0,0,0,201700
S,1379,12466,0,0,0,0,201800
S,1404,12466,0,0,0,0,201900
S,1390,12464,0,0,0,0,202000
S,1421,12466,0,0,0,0,202100
S,1386,12472,0,0,0,0,202200
S,1404,12463,0,0,0,0,202300
S,1393,12470,0,0,0,0,202400
S,1386,12470,0,0,0,0,202500
S,1415,12466,0,0,0,0,202600
S,1382,12472,0,0,0,0,202700
S,1403,12469,0,0,0,0,202800
S,1402,12469,0,0,0,0,202900
S,1390,12467,0,0,0,0,203000
S,1385,12469,0,0,0,0,203100
S,1378,12472,0,0,0,0,203200
S,1359,12465,0,0,0,0,203300
S,1376,12474,0,0,0,0,203400
S,1370,12468,0,0,0,0,203500
S,1357,12466,0,0,0,0,203600
S,1350,12466,0,0,0,0,203700
S,1337,12472,0,0,0,0,203800
S,1357,12469,0,0,0,0,203900
S,1343,12466,0,0,0,0,204000
S,1366,12466,0,0,0,0,204100
S,1321,12464,0,0,0,0,204200
S,1327,12469,0,0,0,0,204300
S,1330,12470,0,0,0,0,204400
S,1304,12468,0,0,0,0,204500
S,1353,12464,0,0,0,0,204600
S,1300,12468,0,0,0,0,204700
S,1343,12467,0,0,0,0,204800
S,1335,12473,0,0,0,0,204900
S,1315,12472,0,0,0,0,205000
S,1342,12467,0,0,0,0,205100
S,1288,12463,0,0,0,0,205200
S,1304,12472,0,0,0,0,205300
S,1346,12471,0,0,0,0,205400
S,1310,12468,0,0,0,0,205500
S,1309,12473,0,0,0,0,205600
S,1308,12467,0,0,0,0,205700
S,1314,12468,0,0,0,0,205800
S,1308,12470,0,0,0,0,205900
S,1283,12468,0,0,0,0,206000
S,1296,12469,0,0,0,0,206100
S,1279,12471,0,0,0,0,206200
S,1282,12467,0,0,0,0,206300
S,1316,12467,0,0,0,0,206400
S,1286,12466,0,0,0,0,206500
S,1274,12469,0,0,0,0,206600
S,1313,12469,0,0,0,0,206700
S,1281,12471,0,0,0,0,206800
S,1303,12466,0,0,0,0,206900
S,1242,12471,0,0,0,0,207000
S,1289,12465,0,0,0,0,207100
S,1312,12474,0,0,0,0,207200
S,1250,12466,0,0,0,0,207300
S,1297,12465,0,0,0,0,207400
S,1257,12466,0,0,0,0,207500
S,1236,12466,0,0,0,0,207600
S,1236,12471,0,0,0,0,207700
S,1242,12464,0,0,0,0,207800
S,1273,12468,0,0,0,0,207900
S,1264,12471,0,0,0,0,208000
S,1230,12471,0,0,0,0,208100
S,1271,12463,0,0,0,0,208200
S,1235,12468,0,0,0,0,208300
S,1233,12470,0,0,0,0,208400
S,1284,12466,0,0,0,0,208500
S,1244,12465,0,0,0,0,208600
S,1234,12469,0,0,0,0,208700
S,1211,12458,0,0,0,0,208800
S,1265,12472,0,0,0,0,208900
S,1215,12463,0,0,0,0,209000
S,1271,12465,0,0,0,0,209100
S,1212,12468,0,0,0,0,209200
S,1230,12468,0,0,0,0,209300
S,1215,12463,0,0,0,0,209400
S,1225,12467,0,0,0,0,209500
S,1210,12471,0,0,0,0,209600
S,1229,12471,0,0,0,0,209700
S,1260,12465,0,0,0,0,209800
S,1220,12470,0,0,0,0,209900
S,1214,12473,0,0,0,0,210000
S,1223,12464,0,0,0,0,210100
S,1217,12466,0,0,0,0,210200
S,1222,12477,0,0,0,0,210300
S,1233,12466,0,0,0,0,210400
S,1212,12472,0,0,0,0,210500
S,1211,12469,0,0,0,0,210600
S,1213,12473,0,0,0,0,210700
S,1236,12465,0,0,0,0,210800
S,1213,12466,0,0,0,0,210900
S,1239,12469,0,0,0,0,211000
S,1232,12470,0,0,0,0,211100
S,1213,12470,0,0,0,0,211200
S,1229,12474,0,0,0,0,211300
S,1272,12469,0,0,0,0,211400
S,1224,12470,0,0,0,0,211500
S,1218,12467,0,0,0,0,211600
S,1210,12469,0,0,0,0,211700
S,1218,12470,0,0,0,0,211800
S,1243,12467,0,0,0,0,211900
S,1205,12472,0,0,0,0,212000
S,1236,12468,0,0,0,0,212100
S,1239,12471,0,0,0,0,212200
S,1202,12469,0,0,0,0,212300
S,1201,12469,0,0,0,0,212400
S,1251,12471,0,0,0,0,212500
S,1226,12469,0,0,0,0,212600
S,1240,12466,0,0,0,0,212700
S,1216,12463,0,0,0,0,212800
S,1224,12469,0,0,0,0,212900
S,1229,12464,0,0,0,0,213000
S,1219,12464,0,0,0,0,213100
S,1207,12467,0,0,0,0,213200
S,1200,12469,0,0,0,0,213300
S,1217,12469,0,0,0,0,213400
S,1226,12468,0,0,0,0,213500
S,1217,12468,0,0,0,0,213600
S,1217,12471,0,0,0,0,213700
S,1216,12467,0,0,0,0,213800
S,1218,12472,0,0,0,0,213900
S,1214,12468,0,0,0,0,214000
S,1217,12463,0,0,0,0,214100
S,1226,12466,0,0,0,0,214200
S,1242,12466,0,0,0,0,214300
S,1240,12474,0,0,0,0,214400
S,1226,12469,0,0,0,0,214500
S,1252,12469,0,0,0,0,214600
S,1245,12470,0,0,0,0,214700
S,1253,12471,0,0,0,0,214800
S,1253,12467,0,0,0,0,214900
S,1261,12465,0,0,0,0,215000
S,1276,12468,0,0,0,0,215100
S,1256,12471,0,0,0,0,215200
S,1272,12469,0,0,0,0,215300
S,1265,12471,0,0,0,0,215400
S,1264,12479,0,0,0,0,215500
S,1232,12468,0,0,0,0,215600
S,1237,12472,0,0,0,0,215700
S,1252,12471,0,0,0,0,215800
S,1272,12465,0,0,0,0,215900
S,1258,12471,0,0,0,0,216000
S,1286,12472,0,0,0,0,216100
S,1283,12474,0,0,0,0,216200
S,1306,12472,0,0,0,0,216300
S,1317,12470,0,0,0,0,216400
S,1291,12470,0,0,0,0,216500
S,1266,12471,0,0,0,0,216600
S,1266,12467,0,0,0,0,216700
S,1259,12472,0,0,0,0,216800
S,1260,12469,0,0,0,0,216900
S,1253,12471,0,0,0,0,217000
S,1266,12466,0,0,0,0,217100
S,1251,12466,0,0,0,0,217200
S,1270,12470,0,0,0,0,217300
S,1251,12469,0,0,0,0,217400
S,1268,12475,0,0,0,0,217500
S,1260,12470,0,0,0,0,217600
S,1238,12467,0,0,0,0,217700
S,1242,12474,0,0,0,0,217800
S,1244,12464,0,0,0,0,217900
S,1240,12468,0,0,0,0,218000
S,1231,12469,0,0,0,0,218100
S,1258,12469,0,0,0,0,218200
S,1241,12471,0,0,0,0,218300
S,1287,12471,0,0,0,0,218400
S,1286,12473,0,0,0,0,218500
S,1300,12468,0,0,0,0,218600
S,1270,12470,0,0,0,0,218700
S,1274,12462,0,0,0,0,218800
S,1264,12468,0,0,0,0,218900
S,1261,12473,0,0,0,0,219000
S,1291,12472,0,0,0,0,219100
S,1270,12467,0,0,0,0,219200
S,1283,12468,0,0,0,0,219300
S,1238,12468,0,0,0,0,219400
S,1275,12466,0,0,0,0,219500
S,1319,12472,0,0,0,0,219600
S,1232,12467,0,0,0,0,219700
S,1224,12464,0,0,0,0,219800
S,1263,12468,0,0,0,0,219900
S,1248,12465,0,0,0,0,220000
S,1262,12468,0,0,0,0,220100
S,1251,12472,0,0,0,0,220200
S,1262,12464,0,0,0,0,220300
S,1234,12467,0,0,0,0,220400
S,1279,12471,0,0,0,0,220500
S,1240,12472,0,0,0,0,220600
S,1248,12470,0,0,0,0,220700
S,1271,12467,0,0,0,0,220800
S,1214,12471,0,0,0,0,220900
S,1222,12470,0,0,0,0,221000
S,1235,12467,0,0,0,0,221100
S,1244,12466,0,0,0,0,221200
S,1234,12469,0,0,0,0,221300
S,1214,12463,0,0,0,0,221400
S,1244,12470,0,0,0,0,221500
S,1242,12476,0,0,0,0,221600
S,1228,12469,0,0,0,0,221700
S,1256,12474,0,0,0,0,221800
S,1254,12471,0,0,0,0,221900
S,1227,12470,0,0,0,0,222000
S,1247,12470,0,0,0,0,222100
S,1228,12463,0,0,0,0,222200
S,1233,12464,0,0,0,0,222300
S,1221,12469,0,0,0,0,222400
S,1288,12473,0,0,0,0,222500
S,1253,12466,0,0,0,0,222600
S,1247,12470,0,0,0,0,222700
S,1275,12473,0,0,0,0,222800
S,1215,12470,0,0,0,0,222900
S,1257,12469,0,0,0,0,223000
S,1269,12466,0,0,0,0,223100
S,1231,12463,0,0,0,0,223200
S,1241,12466,0,0,0,0,223300
S,1228,12469,0,0,0,0,223400
S,1223,12465,0,0,0,0,223500
S,1250,12467,0,0,0,0,223600
S,1229,12468,0,0,0,0,223700
S,1243,12469,0,0,0,0,223800
S,1235,12460,0,0,0,0,223900
S,1297,12463,0,0,0,0,224000
S,1261,12469,0,0,0,0,224100
S,1255,12468,0,0,0,0,224200
S,1278,12467,0,0,0,0,224300
S,1283,12462,0,0,0,0,224400
S,1277,12469,0,0,0,0,224500
S,1307,12466,0,0,0,0,224600
S,1278,12465,0,0,0,0,224700
S,1293,12465,0,0,0,0,224800
S,1305,12466,0,0,0,0,224900
S,1313,12464,0,0,0,0,225000
S,1325,12465,0,0,0,0,225100
S,1296,12462,0,0,0,0,225200
S,1310,12463,0,0,0,0,225300
S,1311,12469,0,0,0,0,225400
S,1268,12464,0,0,0,0,225500
S,1299,12468,0,0,0,0,225600
S,1322,12460,0,0,0,0,225700
S,1307,12467,0,0,0,0,225800
S,1305,12467,0,0,0,0,225900
S,1343,12461,0,0,0,0,226000
S,1315,12459,0,0,0,0,226100
S,1341,12464,0,0,0,0,226200
S,1324,12465,0,0,0,0,226300
S,1365,12466,0,0,0,0,226400
S,1336,12458,0,0,0,0,226500
S,1327,12464,0,0,0,0,226600
S,1339,12463,0,0,0,0,226700
S,1342,12463,0,0,0,0,226800
S,1347,12465,0,0,0,0,226900
S,1366,12468,0,0,0,0,227000
S,1359,12464,0,0,0,0,227100
S,1365,12463,0,0,0,0,227200
S,1331,12466,0,0,0,0,227300
S,1336,12473,0,0,0,0,227400
S,1402,12463,0,0,0,0,227500
S,1346,12466,0,0,0,0,227600
S,1384,12465,0,0,0,0,227700
S,1380,12466,0,0,0,0,227800
S,1375,12467,0,0,0,0,227900
S,1386,12469,0,0,0,0,228000
S,1369,12465,0,0,0,0,228100
S,1385,12466,0,0,0,0,228200
S,1375,12462,0,0,0,0,228300
S,1362,12464,0,0,0,0,228400
S,1386,12466,0,0,0,0,228500
S,1402,12462,0,0,0,0,228600
S,1363,12469,0,0,0,0,228700
S,1392,12467,0,0,0,0,228800
S,1378,12469,0,0,0,0,228900
S,1381,12465,0,0,0,0,229000
S,1385,12467,0,0,0,0,229100
S,1398,12465,0,0,0,0,229200
S,1398,12469,0,0,0,0,229300
S,1396,12466,0,0,0,0,229400
S,1412,12462,0,0,0,0,229500
S,1400,12466,0,0,0,0,229600
S,1409,12465,0,0,0,0,229700
S,1406,12466,0,0,0,0,229800
S,1407,12464,0,0,0,0,229900
S,1389,12466,0,0,0,0,230000
S,1416,12464,0,0,0,0,230100
S,1399,12457,0,0,0,0,230200
S,1407,12467,0,0,0,0,230300
S,1419,12468,0,0,0,0,230400
S,1406,12470,0,0,0,0,230500
S,1402,12466,0,0,0,0,230600
S,1425,12468,0,0,0,0,230700
S,1427,12462,0,0,0,0,230800
S,1417,12472,0,0,0,0,230900
S,1413,12464,0,0,0,0,231000
S,1421,12466,0,0,0,0,231100
S,1445,12466,0,0,0,0,231200
S,1411,12470,0,0,0,0,231300
S,1452,12467,0,0,0,0,231400
S,1439,12469,0,0,0,0,231500
S,1414,12470,0,0,0,0,231600
S,1408,12469,0,0,0,0,231700
S,1417,12467,0,0,0,0,231800
S,1398,12462,0,0,0,0,231900
S,1442,12464,0,0,0,0,232000
S,1412,12464,0,0,0,0,232100
