n,ir_data, pressure, x_location, y_location, sequence, time
S,875,12401,0,0,0,23300
S,857,12408,0,0,0,23400
S,766,12411,0,0,0,23500
S,728,12409,0,0,0,23600
S,661,12404,0,0,0,23700
S,647,12403,0,0,0,23800
S,614,12402,0,0,0,23900
S,632,12411,0,0,0,24000
S,616,12401,0,0,0,24100
S,620,12409,0,0,0,24200
S,632,12410,0,0,0,24300
S,636,12401,0,0,0,24400
S,647,12407,0,0,0,24500
S,702,12410,0,0,0,24600
S,804,12402,0,0,0,24700
S,838,12404,0,0,0,24800
S,872,12408,0,0,0,24900
S,893,12406,0,0,0,25000
S,884,12401,0,0,0,25100
S,851,12407,0,0,0,25200
S,807,12402,0,0,0,25300
S,710,12402,0,0,0,25400
S,673,12407,0,0,0,25500
S,637,12405,0,0,0,25600
S,636,12408,0,0,0,25700
S,631,12407,0,0,0,25800
S,626,12403,0,0,0,25900
S,624,12405,0,0,0,26000
S,610,12410,0,0,0,26100
S,622,12410,0,0,0,26200
S,610,12407,0,0,0,26300
S,613,12411,0,0,0,26400
S,609,12408,0,0,0,26500
S,626,12414,0,0,0,26600
S,619,12407,0,0,0,26700
S,619,12408,0,0,0,26800
S,612,12409,0,0,0,26900
S,621,12405,0,0,0,27000
S,611,12413,0,0,0,27100
S,620,12409,0,0,0,27200
S,614,12412,0,0,0,27300
S,616,12412,0,0,0,27400
S,631,12412,0,0,0,27500
S,626,12408,0,0,0,27600
S,642,12411,0,0,0,27700
S,657,12400,0,0,0,27800
S,708,12412,0,0,0,27900
S,782,12405,0,0,0,28000
S,842,12406,0,0,0,28100
S,868,12406,0,0,0,28200
S,876,12410,0,0,0,28300
S,871,12403,0,0,0,28400
S,859,12407,0,0,0,28500
S,778,12410,0,0,0,28600
S,721,12410,0,0,0,28700
S,681,12404,0,0,0,28800
S,639,12408,0,0,0,28900
S,617,12405,0,0,0,29000
S,620,12408,0,0,0,29100
S,620,12405,0,0,0,29200
S,633,12404,0,0,0,29300
S,616,12407,0,0,0,29400
S,626,12408,0,0,0,29500
S,626,12407,0,0,0,29600
S,610,12406,0,0,0,29700
S,620,12406,0,0,0,29800
S,616,12406,0,0,0,29900
S,632,12409,0,0,0,30000
S,619,12409,0,0,0,30100
S,623,12394,0,0,0,30200
S,612,12400,0,0,0,30300
S,612,12397,0,0,0,30400
S,626,12407,0,0,0,30500
S,621,12408,0,0,0,30600
S,624,12406,0,0,0,30700
S,624,12408,0,0,0,30800
S,615,12405,0,0,0,30900
S,616,12405,0,0,0,31000
S,622,12411,0,0,0,31100
S,610,12402,0,0,0,31200
S,608,12411,0,0,0,31300
S,613,12401,0,0,0,31400
S,608,12412,0,0,0,31500
S,636,12408,0,0,0,31600
S,625,12409,0,0,0,31700
S,656,12412,0,0,0,31800
S,678,12405,0,0,0,31900
S,736,12403,0,0,0,32000
S,817,12403,0,0,0,32100
S,856,12407,0,0,0,32200
S,873,12405,0,0,0,32300
S,873,12406,0,0,0,32400
S,874,12400,0,0,0,32500
S,882,12403,0,0,0,32600
S,879,12403,0,0,0,32700
S,870,12406,0,0,0,32800
S,831,12407,0,0,0,32900
S,755,12409,0,0,0,33000
S,711,12412,0,0,0,33100
S,648,12411,0,0,0,33200
S,641,12405,0,0,0,33300
S,603,12412,0,0,0,33400
S,616,12411,0,0,0,33500
S,610,12408,0,0,0,33600
S,617,12403,0,0,0,33700
S,615,12416,0,0,0,33800
S,616,12409,0,0,0,33900
S,624,12408,0,0,0,34000
S,613,12406,0,0,0,34100
S,619,12406,0,0,0,34200
S,624,12407,0,0,0,34300
S,608,12406,0,0,0,34400
S,614,12415,0,0,0,34500
S,617,12404,0,0,0,34600
S,624,12408,0,0,0,34700
S,621,12411,0,0,0,34800
S,615,12413,0,0,0,34900
S,633,12408,0,0,0,35000
S,625,12401,0,0,0,35100
S,622,12412,0,0,0,35200
S,628,12407,0,0,0,35300
S,613,12407,0,0,0,35400
S,616,12401,0,0,0,35500
S,631,12406,0,0,0,35600
S,620,12411,0,0,0,35700
S,614,12410,0,0,0,35800
S,603,12412,0,0,0,35900
S,619,12404,0,0,0,36000
S,607,12409,0,0,0,36100
S,619,12408,0,0,0,36200
S,613,12411,0,0,0,36300
S,623,12412,0,0,0,36400
S,634,12403,0,0,0,36500
S,613,12408,0,0,0,36600
S,617,12413,0,0,0,36700
S,614,12403,0,0,0,36800
S,614,12411,0,0,0,36900
S,622,12405,0,0,0,37000
S,621,12401,0,0,0,37100
S,622,12405,0,0,0,37200
S,618,12407,0,0,0,37300
S,619,12404,0,0,0,37400
S,622,12404,0,0,0,37500
S,631,12407,0,0,0,37600
S,614,12401,0,0,0,37700
S,633,12404,0,0,0,37800
S,618,12399,0,0,0,37900
S,613,12407,0,0,0,38000
S,630,12412,0,0,0,38100
S,607,12396,0,0,0,38200
S,621,12404,0,0,0,38300
S,619,12399,0,0,0,38400
S,617,12405,0,0,0,38500
S,614,12396,0,0,0,38600
S,611,12403,0,0,0,38700
S,617,12401,0,0,0,38800
S,604,12405,0,0,0,38900
S,611,12408,0,0,0,39000
S,625,12411,0,0,0,39100
S,618,12406,0,0,0,39200
S,617,12408,0,0,0,39300
S,635,12411,0,0,0,39400
S,622,12405,0,0,0,39500
S,618,12409,0,0,0,39600
S,622,12407,0,0,0,39700
S,634,12410,0,0,0,39800
S,624,12414,0,0,0,39900
S,614,12411,0,0,0,40000
S,609,12409,0,0,0,40100
S,621,12404,0,0,0,40200
S,616,12412,0,0,0,40300
S,639,12406,0,0,0,40400
S,653,12406,0,0,0,40500
S,679,12408,0,0,0,40600
S,740,12403,0,0,0,40700
S,811,12404,0,0,0,40800
S,855,12407,0,0,0,40900
S,881,12404,0,0,0,41000
S,873,12403,0,0,0,41100
S,882,12408,0,0,0,41200
S,878,12405,0,0,0,41300
S,884,12399,0,0,0,41400
S,869,12404,0,0,0,41500
S,850,12408,0,0,0,41600
S,776,12404,0,0,0,41700
S,685,12404,0,0,0,41800
S,654,12407,0,0,0,41900
S,631,12408,0,0,0,42000
S,617,12404,0,0,0,42100
S,608,12405,0,0,0,42200
S,611,12402,0,0,0,42300
S,619,12407,0,0,0,42400
S,628,12408,0,0,0,42500
S,618,12405,0,0,0,42600
S,614,12409,0,0,0,42700
S,610,12405,0,0,0,42800
S,617,12405,0,0,0,42900
S,631,12407,0,0,0,43000
S,620,12406,0,0,0,43100
S,621,12402,0,0,0,43200
S,621,12408,0,0,0,43300
S,622,12406,0,0,0,43400
S,614,12407,0,0,0,43500
S,627,12405,0,0,0,43600
S,632,12406,0,0,0,43700
S,643,12404,0,0,0,43800
S,668,12400,0,0,0,43900
S,714,12399,0,0,0,44000
S,795,12401,0,0,0,44100
S,855,12399,0,0,0,44200
S,882,12404,0,0,0,44300
S,888,12406,0,0,0,44400
S,867,12406,0,0,0,44500
S,823,12410,0,0,0,44600
S,789,12406,0,0,0,44700
S,685,12410,0,0,0,44800
S,639,12407,0,0,0,44900
S,625,12405,0,0,0,45000
S,645,12409,0,0,0,45100
S,623,12406,0,0,0,45200
S,608,12411,0,0,0,45300
S,617,12410,0,0,0,45400
S,624,12404,0,0,0,45500
S,635,12411,0,0,0,45600
S,701,12404,0,0,0,45700
S,747,12411,0,0,0,45800
S,827,12405,0,0,0,45900
S,861,12407,0,0,0,46000
S,873,12409,0,0,0,46100
S,877,12408,0,0,0,46200
S,875,12405,0,0,0,46300
S,888,12411,0,0,0,46400
S,872,12409,0,0,0,46500
S,877,12405,0,0,0,46600
S,876,12405,0,0,0,46700
S,864,12409,0,0,0,46800
S,801,12407,0,0,0,46900
S,709,12411,0,0,0,47000
S,648,12407,0,0,0,47100
S,637,12406,0,0,0,47200
S,638,12406,0,0,0,47300
S,617,12409,0,0,0,47400
S,620,12410,0,0,0,47500
S,622,12405,0,0,0,47600
S,624,12411,0,0,0,47700
S,625,12402,0,0,0,47800
S,618,12408,0,0,0,47900
S,615,12405,0,0,0,48000
S,619,12406,0,0,0,48100
S,625,12418,0,0,0,48200
S,623,12407,0,0,0,48300
S,633,12409,0,0,0,48400
S,623,12409,0,0,0,48500
S,650,12406,0,0,0,48600
S,676,12404,0,0,0,48700
S,734,12406,0,0,0,48800
S,825,12410,0,0,0,48900
S,860,12414,0,0,0,49000
S,870,12410,0,0,0,49100
S,867,12409,0,0,0,49200
S,878,12414,0,0,0,49300
S,871,12409,0,0,0,49400
S,865,12409,0,0,0,49500
S,767,12407,0,0,0,49600
S,715,12409,0,0,0,49700
S,678,12415,0,0,0,49800
S,627,12409,0,0,0,49900
S,619,12412,0,0,0,50000
S,612,12410,0,0,0,50100
S,624,12411,0,0,0,50200
S,626,12411,0,0,0,50300
S,609,12407,0,0,0,50400
S,632,12406,0,0,0,50500
S,607,12412,0,0,0,50600
S,607,12408,0,0,0,50700
S,616,12407,0,0,0,50800
S,617,12412,0,0,0,50900
S,608,12412,0,0,0,51000
S,626,12409,0,0,0,51100
S,617,12399,0,0,0,51200
S,616,12407,0,0,0,51300
S,623,12405,0,0,0,51400
S,614,12401,0,0,0,51500
S,605,12406,0,0,0,51600
S,624,12410,0,0,0,51700
S,608,12403,0,0,0,51800
S,624,12410,0,0,0,51900
S,616,12407,0,0,0,52000
S,608,12411,0,0,0,52100
S,624,12405,0,0,0,52200
S,626,12410,0,0,0,52300
S,623,12407,0,0,0,52400
S,617,12404,0,0,0,52500
S,606,12410,0,0,0,52600
S,620,12407,0,0,0,52700
S,625,12412,0,0,0,52800
S,618,12404,0,0,0,52900
S,620,12407,0,0,0,53000
S,636,12413,0,0,0,53100
S,608,12411,0,0,0,53200
S,623,12412,0,0,0,53300
S,614,12406,0,0,0,53400
S,619,12408,0,0,0,53500
S,607,12414,0,0,0,53600
S,625,12410,0,0,0,53700
S,622,12412,0,0,0,53800
S,615,12409,0,0,0,53900
S,614,12404,0,0,0,54000
S,626,12410,0,0,0,54100
S,616,12413,0,0,0,54200
S,622,12411,0,0,0,54300
S,608,12411,0,0,0,54400
S,615,12411,0,0,0,54500
S,618,12413,0,0,0,54600
S,636,12408,0,0,0,54700
S,622,12410,0,0,0,54800
S,622,12411,0,0,0,54900
S,618,12412,0,0,0,55000
S,607,12411,0,0,0,55100
S,630,12411,0,0,0,55200
S,619,12412,0,0,0,55300
S,628,12416,0,0,0,55400
S,614,12413,0,0,0,55500
S,623,12409,0,0,0,55600
S,617,12415,0,0,0,55700
S,616,12415,0,0,0,55800
S,621,12410,0,0,0,55900
S,633,12407,0,0,0,56000
S,632,12409,0,0,0,56100
S,627,12413,0,0,0,56200
S,613,12403,0,0,0,56300
S,622,12419,0,0,0,56400
S,620,12409,0,0,0,56500
S,609,12418,0,0,0,56600
S,620,12417,0,0,0,56700
S,613,12409,0,0,0,56800
S,624,12410,0,0,0,56900
S,612,12414,0,0,0,57000
S,616,12413,0,0,0,57100
S,630,12413,0,0,0,57200
S,611,12410,0,0,0,57300
S,623,12415,0,0,0,57400
S,616,12413,0,0,0,57500
S,624,12414,0,0,0,57600
S,629,12407,0,0,0,57700
S,619,12411,0,0,0,57800
S,633,12414,0,0,0,57900
S,623,12412,0,0,0,58000
S,615,12415,0,0,0,58100
S,615,12414,0,0,0,58200
S,626,12414,0,0,0,58300
S,625,12412,0,0,0,58400
S,621,12419,0,0,0,58500
S,615,12409,0,0,0,58600
S,613,12407,0,0,0,58700
S,632,12410,0,0,0,58800
S,625,12412,0,0,0,58900
S,617,12415,0,0,0,59000
S,609,12406,0,0,0,59100
S,612,12412,0,0,0,59200
S,613,12410,0,0,0,59300
S,624,12409,0,0,0,59400
S,616,12408,0,0,0,59500
S,607,12412,0,0,0,59600
S,622,12412,0,0,0,59700
S,621,12408,0,0,0,59800
S,627,12413,0,0,0,59900
S,625,12410,0,0,0,60000
S,608,12406,0,0,0,60100
S,609,12403,0,0,0,60200
S,612,12408,0,0,0,60300
S,619,12403,0,0,0,60400
S,619,12416,0,0,0,60500
S,622,12410,0,0,0,60600
S,628,12404,0,0,0,60700
S,611,12407,0,0,0,60800
S,628,12411,0,0,0,60900
S,621,12411,0,0,0,61000
S,618,12411,0,0,0,61100
S,616,12403,0,0,0,61200
S,606,12409,0,0,0,61300
S,626,12406,0,0,0,61400
S,624,12410,0,0,0,61500
S,626,12412,0,0,0,61600
S,615,12413,0,0,0,61700
S,616,12414,0,0,0,61800
S,625,12412,0,0,0,61900
S,641,12413,0,0,0,62000
S,623,12411,0,0,0,62100
S,610,12413,0,0,0,62200
S,620,12405,0,0,0,62300
S,628,12409,0,0,0,62400
S,627,12408,0,0,0,62500
S,620,12409,0,0,0,62600
S,611,12418,0,0,0,62700
S,621,12407,0,0,0,62800
S,632,12411,0,0,0,62900
S,626,12415,0,0,0,63000
S,628,12409,0,0,0,63100
S,623,12414,0,0,0,63200
S,622,12410,0,0,0,63300
S,616,12410,0,0,0,63400
S,622,12404,0,0,0,63500
S,618,12403,0,0,0,63600
S,623,12410,0,0,0,63700
S,610,12408,0,0,0,63800
S,608,12414,0,0,0,63900
S,621,12410,0,0,0,64000
S,609,12410,0,0,0,64100
S,609,12403,0,0,0,64200
S,618,12411,0,0,0,64300
S,620,12414,0,0,0,64400
S,610,12411,0,0,0,64500
S,633,12414,0,0,0,64600
S,620,12412,0,0,0,64700
S,608,12410,0,0,0,64800
S,616,12406,0,0,0,64900
S,601,12408,0,0,0,65000
S,620,12415,0,0,0,65100
S,629,12413,0,0,0,65200
S,621,12410,0,0,0,65300
S,625,12414,0,0,0,65400
S,619,12401,0,0,0,65500
S,619,12408,0,0,0,65600
S,619,12409,0,0,0,65700
S,634,12398,0,0,0,65800
S,619,12410,0,0,0,65900
S,625,12404,0,0,0,66000
S,625,12395,0,0,0,66100
S,634,12408,0,0,0,66200
S,633,12397,0,0,0,66300
S,618,12403,0,0,0,66400
S,621,12399,0,0,0,66500
S,617,12405,0,0,0,66600
S,624,12396,0,0,0,66700
S,620,12399,0,0,0,66800
S,616,12386,0,0,0,66900
S,614,12391,0,0,0,67000
S,607,12381,0,0,0,67100
S,614,12396,0,0,0,67200
S,626,12391,0,0,0,67300
S,619,12387,0,0,0,67400
S,615,12391,0,0,0,67500
S,618,12389,0,0,0,67600
S,638,12397,0,0,0,67700
S,618,12393,0,0,0,67800
S,623,12390,0,0,0,67900
S,610,12388,0,0,0,68000
S,610,12386,0,0,0,68100
S,612,12391,0,0,0,68200
S,620,12392,0,0,0,68300
S,621,12395,0,0,0,68400
S,615,12395,0,0,0,68500
S,627,12396,0,0,0,68600
S,623,12399,0,0,0,68700
S,614,12406,0,0,0,68800
S,634,12397,0,0,0,68900
S,626,12396,0,0,0,69000
S,627,12404,0,0,0,69100
S,621,12399,0,0,0,69200
S,636,12404,0,0,0,69300
S,611,12398,0,0,0,69400
S,627,12411,0,0,0,69500
S,620,12400,0,0,0,69600
S,619,12413,0,0,0,69700
S,628,12410,0,0,0,69800
S,620,12410,0,0,0,69900
S,615,12397,0,0,0,70000
S,613,12414,0,0,0,70100
S,633,12417,0,0,0,70200
S,612,12406,0,0,0,70300
S,620,12410,0,0,0,70400
S,624,12410,0,0,0,70500
S,621,12409,0,0,0,70600
S,624,12409,0,0,0,70700
S,635,12413,0,0,0,70800
S,622,12406,0,0,0,70900
S,616,12417,0,0,0,71000
S,625,12414,0,0,0,71100
S,627,12422,0,0,0,71200
S,616,12414,0,0,0,71300
S,623,12413,0,0,0,71400
S,623,12410,0,0,0,71500
S,620,12415,0,0,0,71600
S,619,12417,0,0,0,71700
S,630,12411,0,0,0,71800
S,630,12415,0,0,0,71900
S,613,12412,0,0,0,72000
S,621,12413,0,0,0,72100
S,625,12409,0,0,0,72200
S,623,12412,0,0,0,72300
S,609,12413,0,0,0,72400
S,637,12415,0,0,0,72500
S,634,12411,0,0,0,72600
S,623,12409,0,0,0,72700
S,626,12415,0,0,0,72800
S,625,12414,0,0,0,72900
S,625,12415,0,0,0,73000
S,624,12417,0,0,0,73100
S,636,12409,0,0,0,73200
S,615,12408,0,0,0,73300
S,628,12410,0,0,0,73400
S,627,12414,0,0,0,73500
S,610,12407,0,0,0,73600
S,633,12406,0,0,0,73700
S,618,12413,0,0,0,73800
S,612,12409,0,0,0,73900
S,630,12409,0,0,0,74000
S,628,12414,0,0,0,74100
S,611,12411,0,0,0,74200
S,619,12412,0,0,0,74300
S,618,12416,0,0,0,74400
S,626,12407,0,0,0,74500
S,614,12414,0,0,0,74600
S,620,12410,0,0,0,74700
S,621,12416,0,0,0,74800
S,619,12411,0,0,0,74900
S,631,12402,0,0,0,75000
S,628,12409,0,0,0,75100
S,632,12412,0,0,0,75200
S,617,12416,0,0,0,75300
S,619,12405,0,0,0,75400
S,627,12418,0,0,0,75500
S,616,12412,0,0,0,75600
S,611,12412,0,0,0,75700
S,623,12413,0,0,0,75800
S,630,12407,0,0,0,75900
S,630,12415,0,0,0,76000
S,626,12408,0,0,0,76100
S,632,12411,0,0,0,76200
S,624,12411,0,0,0,76300
S,622,12409,0,0,0,76400
S,628,12418,0,0,0,76500
S,624,12406,0,0,0,76600
S,628,12416,0,0,0,76700
S,635,12412,0,0,0,76800
S,621,12408,0,0,0,76900
S,634,12415,0,0,0,77000
S,611,12406,0,0,0,77100
S,613,12404,0,0,0,77200
S,622,12412,0,0,0,77300
S,635,12414,0,0,0,77400
S,622,12405,0,0,0,77500
S,617,12411,0,0,0,77600
S,631,12414,0,0,0,77700
S,616,12413,0,0,0,77800
S,630,12409,0,0,0,77900
S,624,12406,0,0,0,78000
S,633,12409,0,0,0,78100
S,633,12409,0,0,0,78200
S,624,12410,0,0,0,78300
S,621,12402,0,0,0,78400
S,617,12414,0,0,0,78500
S,625,12404,0,0,0,78600
S,615,12410,0,0,0,78700
S,618,12410,0,0,0,78800
S,619,12411,0,0,0,78900
S,642,12399,0,0,0,79000
S,624,12405,0,0,0,79100
S,635,12407,0,0,0,79200
S,615,12410,0,0,0,79300
S,622,12418,0,0,0,79400
S,632,12412,0,0,0,79500
S,631,12418,0,0,0,79600
S,634,12408,0,0,0,79700
S,618,12414,0,0,0,79800
S,629,12412,0,0,0,79900
S,635,12407,0,0,0,80000
S,619,12408,0,0,0,80100
S,616,12411,0,0,0,80200
S,630,12405,0,0,0,80300
S,617,12408,0,0,0,80400
S,617,12406,0,0,0,80500
S,622,12410,0,0,0,80600
S,619,12408,0,0,0,80700
S,611,12411,0,0,0,80800
S,621,12410,0,0,0,80900
S,631,12407,0,0,0,81000
S,621,12405,0,0,0,81100
S,630,12408,0,0,0,81200
S,608,12406,0,0,0,81300
S,618,12405,0,0,0,81400
S,626,12406,0,0,0,81500
S,622,12406,0,0,0,81600
S,611,12410,0,0,0,81700
S,625,12404,0,0,0,81800
S,628,12412,0,0,0,81900
S,619,12406,0,0,0,82000
S,630,12408,0,0,0,82100
S,625,12408,0,0,0,82200
S,619,12402,0,0,0,82300
S,616,12405,0,0,0,82400
S,616,12404,0,0,0,82500
S,618,12405,0,0,0,82600
S,619,12407,0,0,0,82700
S,625,12410,0,0,0,82800
S,621,12408,0,0,0,82900
S,614,12410,0,0,0,83000
S,617,12397,0,0,0,83100
S,616,12401,0,0,0,83200
S,613,12402,0,0,0,83300
S,632,12406,0,0,0,83400
S,622,12403,0,0,0,83500
S,632,12402,0,0,0,83600
S,606,12405,0,0,0,83700
S,634,12403,0,0,0,83800
S,617,12406,0,0,0,83900
S,616,12405,0,0,0,84000
S,622,12396,0,0,0,84100
S,626,12407,0,0,0,84200
S,630,12404,0,0,0,84300
S,640,12405,0,0,0,84400
S,627,12403,0,0,0,84500
S,624,12399,0,0,0,84600
S,631,12405,0,0,0,84700
S,619,12401,0,0,0,84800
S,621,12408,0,0,0,84900
S,633,12404,0,0,0,85000
S,619,12406,0,0,0,85100
S,636,12406,0,0,0,85200
S,623,12399,0,0,0,85300
S,636,12413,0,0,0,85400
S,624,12407,0,0,0,85500
S,618,12407,0,0,0,85600
S,607,12405,0,0,0,85700
S,617,12398,0,0,0,85800
S,613,12403,0,0,0,85900
S,639,12405,0,0,0,86000
S,622,12402,0,0,0,86100
S,642,12405,0,0,0,86200
S,626,12398,0,0,0,86300
S,618,12404,0,0,0,86400
S,630,12398,0,0,0,86500
S,618,12411,0,0,0,86600
S,624,12407,0,0,0,86700
S,635,12407,0,0,0,86800
S,629,12406,0,0,0,86900
S,633,12408,0,0,0,87000
S,615,12396,0,0,0,87100
S,623,12407,0,0,0,87200
S,626,12404,0,0,0,87300
S,622,12412,0,0,0,87400
S,621,12400,0,0,0,87500
S,634,12403,0,0,0,87600
S,616,12410,0,0,0,87700
S,610,12404,0,0,0,87800
S,618,12399,0,0,0,87900
S,610,12405,0,0,0,88000
S,630,12405,0,0,0,88100
S,624,12406,0,0,0,88200
S,619,12409,0,0,0,88300
S,615,12403,0,0,0,88400
S,623,12410,0,0,0,88500
S,622,12403,0,0,0,88600
S,627,12407,0,0,0,88700
S,625,12412,0,0,0,88800
S,629,12409,0,0,0,88900
S,622,12408,0,0,0,89000
S,628,12405,0,0,0,89100
S,609,12409,0,0,0,89200
S,625,12410,0,0,0,89300
S,627,12402,0,0,0,89400
S,629,12410,0,0,0,89500
S,625,12405,0,0,0,89600
S,606,12402,0,0,0,89700
S,634,12409,0,0,0,89800
S,622,12407,0,0,0,89900
S,612,12404,0,0,0,90000
S,635,12402,0,0,0,90100
S,630,12411,0,0,0,90200
S,620,12408,0,0,0,90300
S,629,12410,0,0,0,90400
S,606,12412,0,0,0,90500
S,629,12404,0,0,0,90600
S,619,12408,0,0,0,90700
S,628,12406,0,0,0,90800
S,630,12405,0,0,0,90900
S,636,12407,0,0,0,91000
S,633,12401,0,0,0,91100
S,623,12407,0,0,0,91200
S,631,12409,0,0,0,91300
S,610,12405,0,0,0,91400
S,633,12410,0,0,0,91500
S,624,12404,0,0,0,91600
S,634,12405,0,0,0,91700
S,622,12412,0,0,0,91800
S,608,12402,0,0,0,91900
S,622,12412,0,0,0,92000
S,618,12403,0,0,0,92100
S,625,12414,0,0,0,92200
S,635,12408,0,0,0,92300
S,626,12407,0,0,0,92400
S,626,12400,0,0,0,92500
S,615,12403,0,0,0,92600
S,620,12405,0,0,0,92700
S,612,12410,0,0,0,92800
S,629,12408,0,0,0,92900
S,602,12407,0,0,0,93000
S,631,12404,0,0,0,93100
S,634,12406,0,0,0,93200
S,624,12409,0,0,0,93300
S,612,12412,0,0,0,93400
S,621,12406,0,0,0,93500
S,637,12407,0,0,0,93600
S,630,12399,0,0,0,93700
S,634,12404,0,0,0,93800
S,625,12407,0,0,0,93900
S,613,12408,0,0,0,94000
S,623,12406,0,0,0,94100
S,621,12400,0,0,0,94200
S,632,12408,0,0,0,94300
S,622,12405,0,0,0,94400
S,632,12409,0,0,0,94500
S,628,12408,0,0,0,94600
S,626,12402,0,0,0,94700
S,629,12400,0,0,0,94800
S,612,12410,0,0,0,94900
S,623,12418,0,0,0,95000
S,638,12410,0,0,0,95100
S,630,12405,0,0,0,95200
S,625,12409,0,0,0,95300
S,635,12402,0,0,0,95400
S,629,12403,0,0,0,95500
S,635,12412,0,0,0,95600
S,626,12405,0,0,0,95700
S,610,12398,0,0,0,95800
S,611,12403,0,0,0,95900
S,615,12407,0,0,0,96000
S,624,12402,0,0,0,96100
S,622,12408,0,0,0,96200
S,610,12407,0,0,0,96300
S,613,12405,0,0,0,96400
S,628,12403,0,0,0,96500
S,629,12409,0,0,0,96600
S,629,12406,0,0,0,96700
S,614,12406,0,0,0,96800
S,612,12408,0,0,0,96900
S,613,12412,0,0,0,97000
S,639,12411,0,0,0,97100
S,612,12408,0,0,0,97200
S,620,12407,0,0,0,97300
S,627,12412,0,0,0,97400
S,633,12405,0,0,0,97500
S,628,12410,0,0,0,97600
S,636,12410,0,0,0,97700
S,631,12411,0,0,0,97800
S,623,12410,0,0,0,97900
S,638,12407,0,0,0,98000
S,618,12401,0,0,0,98100
S,623,12408,0,0,0,98200
S,627,12413,0,0,0,98300
S,621,12412,0,0,0,98400
S,630,12415,0,0,0,98500
S,628,12403,0,0,0,98600
S,621,12405,0,0,0,98700
S,623,12409,0,0,0,98800
S,634,12404,0,0,0,98900
S,646,12406,0,0,0,99000
S,631,12413,0,0,0,99100
S,630,12407,0,0,0,99200
S,633,12411,0,0,0,99300
S,611,12406,0,0,0,99400
S,635,12403,0,0,0,99500
S,619,12414,0,0,0,99600
S,634,12403,0,0,0,99700
S,615,12405,0,0,0,99800
S,626,12413,0,0,0,99900
S,627,12412,0,0,0,100000
S,630,12411,0,0,0,100100
S,624,12406,0,0,0,100200
S,628,12412,0,0,0,100300
S,635,12412,0,0,0,100400
S,628,12413,0,0,0,100500
S,629,12403,0,0,0,100600
S,621,12406,0,0,0,100700
S,627,12404,0,0,0,100800
S,630,12407,0,0,0,100900
S,643,12413,0,0,0,101000
S,623,12407,0,0,0,101100
S,633,12408,0,0,0,101200
S,643,12413,0,0,0,101300
S,629,12412,0,0,0,101400
S,619,12412,0,0,0,101500
S,633,12410,0,0,0,101600
S,613,12410,0,0,0,101700
S,616,12411,0,0,0,101800
S,620,12412,0,0,0,101900
S,618,12409,0,0,0,102000
S,631,12407,0,0,0,102100
S,630,12410,0,0,0,102200
S,627,12411,0,0,0,102300
