n,ir_data, pressure, x_location, y_location, sequence, time
S,794,12259,1,0,0,41500
S,782,12155,1,0,0,41600
S,794,12264,1,0,0,41700
S,836,12228,1,0,0,41800
S,855,12178,1,0,0,41900
S,949,12301,1,0,0,42000
S,1181,12159,1,0,0,42100
S,1565,12196,1,0,0,42200
S,2102,10635,1,0,0,42300
S,2655,9736,1,0,0,42400
S,3013,9345,1,0,0,42500
S,3105,9274,1,0,0,42600
S,3129,9241,1,0,0,42700
S,3137,9218,1,0,0,42800
S,3158,9210,1,0,0,42900
S,3180,9212,1,0,0,43000
S,3187,9221,1,0,0,43100
S,3184,9197,1,0,0,43200
S,3199,9214,1,0,0,43300
S,3194,9198,1,0,0,43400
S,3211,9205,1,0,0,43500
S,3196,9186,1,0,0,43600
S,3216,9213,1,0,0,43700
S,3205,9195,1,0,0,43800
S,3217,9212,1,0,0,43900
S,3226,9187,1,0,0,44000
S,3235,9203,1,0,0,44100
S,3233,9209,1,0,0,44200
S,3221,9196,1,0,0,44300
S,3236,9216,1,0,0,44400
S,3240,9199,1,0,0,44500
S,3225,9198,1,0,0,44600
S,3227,9199,1,0,0,44700
S,3222,9202,1,0,0,44800
S,3223,9194,1,0,0,44900
S,3232,9201,1,0,0,45000
S,3230,9200,1,0,0,45100
S,3231,9192,1,0,0,45200
S,1971,12342,1,0,0,45300
S,1945,12340,1,0,0,45400
S,1939,12340,1,0,0,45500
S,1922,12340,1,0,0,45600
S,1918,12344,1,0,0,45700
S,1927,12343,1,0,0,45800
S,1932,12341,1,0,0,45900
S,1919,12345,1,0,0,46000
S,1912,12339,1,0,0,46100
S,1915,12341,1,0,0,46200
S,1891,12345,2,0,0,46300
S,1834,12345,2,0,0,46400
S,1650,12346,2,0,0,46500
S,1273,12342,2,0,0,46600
S,1010,12350,2,0,0,46700
S,883,12341,2,0,0,46800
S,812,12340,2,0,0,46900
S,794,12344,2,0,0,47000
S,791,12341,2,0,0,47100
S,801,12343,2,0,0,47200
S,783,12148,2,0,0,47300
S,774,12191,2,0,0,47400
S,797,12235,2,0,0,47500
S,788,12177,2,0,0,47600
S,781,12294,2,0,0,47700
S,804,12167,2,0,0,47800
S,858,12284,2,0,0,47900
S,957,12131,2,0,0,48000
S,1156,12209,2,0,0,48100
S,1530,12255,2,0,0,48200
S,2025,10919,2,0,0,48300
S,2636,9720,2,0,0,48400
S,2994,9384,2,0,0,48500
S,3083,9304,2,0,0,48600
S,3120,9275,2,0,0,48700
S,3130,9242,2,0,0,48800
S,3144,9236,2,0,0,48900
S,3157,9219,2,0,0,49000
S,3163,9231,2,0,0,49100
S,3169,9219,2,0,0,49200
S,3186,9232,2,0,0,49300
S,3185,9211,2,0,0,49400
S,3189,9211,2,0,0,49500
S,3188,9198,2,0,0,49600
S,3210,9226,2,0,0,49700
S,3218,9210,2,0,0,49800
S,3200,9228,2,0,0,49900
S,3212,9210,2,0,0,50000
S,3211,9208,2,0,0,50100
S,3212,9203,2,0,0,50200
S,3208,9224,2,0,0,50300
S,3213,9215,2,0,0,50400
S,3239,9220,2,0,0,50500
S,3223,9225,2,0,0,50600
S,3227,9214,2,0,0,50700
S,3208,9218,2,0,0,50800
S,3224,9201,2,0,0,50900
S,3229,9222,2,0,0,51000
S,3225,9202,2,0,0,51100
S,3225,9214,2,0,0,51200
S,1961,12340,2,0,0,51300
S,1939,12343,2,0,0,51400
S,1944,12341,2,0,0,51500
S,1934,12337,2,0,0,51600
S,1921,12340,2,0,0,51700
S,1921,12339,2,0,0,51800
S,1920,12342,2,0,0,51900
S,1926,12340,2,0,0,52000
S,1926,12341,2,0,0,52100
S,1930,12342,2,0,0,52200
S,1906,12340,3,0,0,52300
S,1821,12340,3,0,0,52400
S,1666,12347,3,0,0,52500
S,1300,12344,3,0,0,52600
S,1014,12339,3,0,0,52700
S,883,12342,3,0,0,52800
S,804,12343,3,0,0,52900
S,786,12341,3,0,0,53000
S,787,12341,3,0,0,53100
S,784,12338,3,0,0,53200
S,775,12127,3,0,0,53300
S,813,12265,3,0,0,53400
S,771,12153,3,0,0,53500
S,769,12262,3,0,0,53600
S,763,12107,3,0,0,53700
S,787,12261,3,0,0,53800
S,833,12157,3,0,0,53900
S,946,12239,3,0,0,54000
S,1140,12171,3,0,0,54100
S,1521,12212,3,0,0,54200
S,1971,11129,3,0,0,54300
S,2564,9895,3,0,0,54400
S,2961,9375,3,0,0,54500
S,3045,9294,3,0,0,54600
S,3090,9252,3,0,0,54700
S,3100,9241,3,0,0,54800
S,3129,9239,3,0,0,54900
S,3139,9242,3,0,0,55000
S,3148,9223,3,0,0,55100
S,3143,9221,3,0,0,55200
S,3145,9213,3,0,0,55300
S,3142,9203,3,0,0,55400
S,3152,9214,3,0,0,55500
S,3155,9205,3,0,0,55600
S,3158,9215,3,0,0,55700
S,3175,9229,3,0,0,55800
S,3174,9209,3,0,0,55900
S,3174,9207,3,0,0,56000
S,3185,9219,3,0,0,56100
S,3178,9216,3,0,0,56200
S,3163,9202,3,0,0,56300
S,3180,9229,3,0,0,56400
S,3178,9222,3,0,0,56500
S,3184,9208,3,0,0,56600
S,3189,9203,3,0,0,56700
S,3182,9212,3,0,0,56800
S,3196,9219,3,0,0,56900
S,3180,9200,3,0,0,57000
S,3196,9236,3,0,0,57100
S,3199,9218,3,0,0,57200
S,1962,12338,3,0,0,57300
S,1922,12339,3,0,0,57400
S,1910,12343,3,0,0,57500
S,1907,12343,3,0,0,57600
S,1913,12341,3,0,0,57700
S,1906,12336,3,0,0,57800
S,1910,12347,3,0,0,57900
S,1920,12341,3,0,0,58000
S,1907,12342,3,0,0,58100
S,1921,12343,3,0,0,58200
S,1888,12341,4,0,0,58300
S,1801,12346,4,0,0,58400
S,1634,12343,4,0,0,58500
S,1242,12336,4,0,0,58600
S,990,12338,4,0,0,58700
S,870,12338,4,0,0,58800
S,801,12341,4,0,0,58900
S,762,12339,4,0,0,59000
S,756,12335,4,0,0,59100
S,741,12338,4,0,0,59200
S,747,12151,4,0,0,59300
S,776,12237,4,0,0,59400
S,744,12125,4,0,0,59500
S,766,12267,4,0,0,59600
S,758,12160,4,0,0,59700
S,777,12285,4,0,0,59800
S,833,12100,4,0,0,59900
S,927,12309,4,0,0,60000
S,1130,12163,4,0,0,60100
S,1493,12265,4,0,0,60200
S,1910,11304,4,0,0,60300
S,2536,9887,4,0,0,60400
S,2913,9420,4,0,0,60500
S,3007,9303,4,0,0,60600
S,3047,9293,4,0,0,60700
S,3072,9250,4,0,0,60800
S,3101,9247,4,0,0,60900
S,3098,9228,4,0,0,61000
S,3105,9218,4,0,0,61100
S,3120,9231,4,0,0,61200
S,3123,9227,4,0,0,61300
S,3124,9225,4,0,0,61400
S,3132,9215,4,0,0,61500
S,3133,9231,4,0,0,61600
S,3132,9206,4,0,0,61700
S,3136,9224,4,0,0,61800
S,3142,9208,4,0,0,61900
S,3138,9232,4,0,0,62000
S,3140,9215,4,0,0,62100
S,3142,9216,4,0,0,62200
S,3145,9212,4,0,0,62300
S,3151,9228,4,0,0,62400
S,3151,9204,4,0,0,62500
S,3147,9219,4,0,0,62600
S,3141,9224,4,0,0,62700
S,3150,9206,4,0,0,62800
S,3152,9209,4,0,0,62900
S,3154,9204,4,0,0,63000
S,3158,9209,4,0,0,63100
S,3159,9204,4,0,0,63200
S,1927,12340,4,0,0,63300
S,1916,12340,4,0,0,63400
S,1912,12344,4,0,0,63500
S,1903,12341,4,0,0,63600
S,1898,12338,4,0,0,63700
S,1904,12342,4,0,0,63800
S,1903,12343,4,0,0,63900
S,1892,12340,4,0,0,64000
S,1905,12342,4,0,0,64100
S,1893,12333,4,0,0,64200
S,1871,12340,5,0,0,64300
S,1755,12340,5,0,0,64400
S,1613,12342,5,0,0,64500
S,1209,12343,5,0,0,64600
S,989,12338,5,0,0,64700
S,858,12344,5,0,0,64800
S,771,12343,5,0,0,64900
S,761,12344,5,0,0,65000
S,737,12343,5,0,0,65100
S,770,12345,5,0,0,65200
S,731,12153,5,0,0,65300
S,728,12309,5,0,0,65400
S,736,12202,5,0,0,65500
S,740,12264,5,0,0,65600
S,744,12209,5,0,0,65700
S,772,12195,5,0,0,65800
S,836,12242,5,0,0,65900
S,910,12107,5,0,0,66000
S,1122,12280,5,0,0,66100
S,1482,12169,5,0,0,66200
S,1933,11206,5,0,0,66300
S,2501,9920,5,0,0,66400
S,2893,9388,5,0,0,66500
S,2989,9315,5,0,0,66600
S,3024,9283,5,0,0,66700
S,3047,9245,5,0,0,66800
S,3056,9241,5,0,0,66900
S,3079,9223,5,0,0,67000
S,3075,9213,5,0,0,67100
S,3089,9242,5,0,0,67200
S,3090,9219,5,0,0,67300
S,3105,9220,5,0,0,67400
S,3112,9208,5,0,0,67500
S,3115,9226,5,0,0,67600
S,3106,9205,5,0,0,67700
S,3121,9220,5,0,0,67800
S,3119,9219,5,0,0,67900
S,3126,9218,5,0,0,68000
S,3119,9216,5,0,0,68100
S,3126,9219,5,0,0,68200
S,3119,9210,5,0,0,68300
S,3133,9231,5,0,0,68400
S,3127,9209,5,0,0,68500
S,3130,9211,5,0,0,68600
S,3131,9208,5,0,0,68700
S,3132,9231,5,0,0,68800
S,3126,9222,5,0,0,68900
S,3141,9215,5,0,0,69000
S,3138,9224,5,0,0,69100
S,3137,9220,5,0,0,69200
S,1926,12337,5,0,0,69300
S,1900,12335,5,0,0,69400
S,1902,12337,5,0,0,69500
S,1892,12341,5,0,0,69600
S,1896,12336,5,0,0,69700
S,1892,12339,5,0,0,69800
S,1893,12341,5,0,0,69900
S,1877,12342,5,0,0,70000
S,1885,12340,5,0,0,70100
S,1888,12342,5,0,0,70200
S,1853,12337,6,0,0,70300
S,1772,12341,6,0,0,70400
S,1588,12332,6,0,0,70500
S,1199,12342,6,0,0,70600
S,971,12344,6,0,0,70700
S,844,12341,6,0,0,70800
S,768,12336,6,0,0,70900
S,738,12340,6,0,0,71000
S,730,12337,6,0,0,71100
S,755,12341,6,0,0,71200
S,733,12131,6,0,0,71300
S,722,12302,6,0,0,71400
S,744,12178,6,0,0,71500
S,723,12289,6,0,0,71600
S,736,12198,6,0,0,71700
S,743,12191,6,0,0,71800
S,846,12257,6,0,0,71900
S,930,12106,6,0,0,72000
S,1121,12309,6,0,0,72100
S,1478,12173,6,0,0,72200
S,1900,11301,6,0,0,72300
S,2475,9901,6,0,0,72400
S,2878,9457,6,0,0,72500
S,2975,9325,6,0,0,72600
S,2991,9254,6,0,0,72700
S,3036,9247,6,0,0,72800
S,3030,9238,6,0,0,72900
S,3052,9236,6,0,0,73000
S,3081,9224,6,0,0,73100
S,3067,9230,6,0,0,73200
S,3072,9216,6,0,0,73300
S,3077,9232,6,0,0,73400
S,3088,9218,6,0,0,73500
S,3086,9217,6,0,0,73600
S,3097,9222,6,0,0,73700
S,3095,9204,6,0,0,73800
S,3103,9205,6,0,0,73900
S,3095,9209,6,0,0,74000
S,3111,9223,6,0,0,74100
S,3108,9222,6,0,0,74200
S,3107,9207,6,0,0,74300
S,3116,9207,6,0,0,74400
S,3115,9224,6,0,0,74500
S,3110,9200,6,0,0,74600
S,3123,9223,6,0,0,74700
S,3123,9218,6,0,0,74800
S,3115,9216,6,0,0,74900
S,3116,9212,6,0,0,75000
S,3124,9207,6,0,0,75100
S,3120,9209,6,0,0,75200
S,1911,12342,6,0,0,75300
S,1889,12335,6,0,0,75400
S,1892,12344,6,0,0,75500
S,1886,12344,6,0,0,75600
S,1891,12346,6,0,0,75700
S,1882,12341,6,0,0,75800
S,1884,12347,6,0,0,75900
S,1884,12342,6,0,0,76000
S,1885,12338,6,0,0,76100
S,1882,12340,6,0,0,76200
S,1850,12341,7,0,0,76300
S,1762,12342,7,0,0,76400
S,1600,12339,7,0,0,76500
S,1180,12346,7,0,0,76600
S,952,12344,7,0,0,76700
S,865,12338,7,0,0,76800
S,790,12338,7,0,0,76900
S,752,12341,7,0,0,77000
S,732,12341,7,0,0,77100
S,731,12338,7,0,0,77200
S,758,12141,7,0,0,77300
S,734,12310,7,0,0,77400
S,757,12175,7,0,0,77500
S,709,12237,7,0,0,77600
S,743,12259,7,0,0,77700
S,739,12172,7,0,0,77800
S,819,12316,7,0,0,77900
S,932,12187,7,0,0,78000
S,1116,12208,7,0,0,78100
S,1472,12283,7,0,0,78200
S,1930,11143,7,0,0,78300
S,2511,9897,7,0,0,78400
S,2876,9437,7,0,0,78500
S,2973,9309,7,0,0,78600
S,3013,9249,7,0,0,78700
S,3046,9242,7,0,0,78800
S,3060,9239,7,0,0,78900
S,3074,9225,7,0,0,79000
S,3069,9234,7,0,0,79100
S,3075,9215,7,0,0,79200
S,3090,9229,7,0,0,79300
S,3095,9213,7,0,0,79400
S,3095,9220,7,0,0,79500
S,3112,9218,7,0,0,79600
S,3111,9213,7,0,0,79700
S,3117,9203,7,0,0,79800
S,3118,9205,7,0,0,79900
S,3115,9207,7,0,0,80000
S,3119,9217,7,0,0,80100
S,3112,9228,7,0,0,80200
S,3123,9216,7,0,0,80300
S,3121,9202,7,0,0,80400
S,3124,9212,7,0,0,80500
S,3127,9208,7,0,0,80600
S,3128,9208,7,0,0,80700
S,3131,9227,7,0,0,80800
S,3128,9220,7,0,0,80900
S,3124,9214,7,0,0,81000
S,3126,9218,7,0,0,81100
S,3134,9201,7,0,0,81200
S,1918,12336,7,0,0,81300
S,1903,12345,7,0,0,81400
S,1907,12336,7,0,0,81500
S,1891,12345,7,0,0,81600
S,1886,12337,7,0,0,81700
S,1880,12339,7,0,0,81800
S,1892,12334,7,0,0,81900
S,1879,12340,7,0,0,82000
S,1880,12343,7,0,0,82100
S,1883,12344,7,0,0,82200
S,1865,12345,8,0,0,82300
S,1770,12336,8,0,0,82400
S,1602,12339,8,0,0,82500
S,1208,12340,8,0,0,82600
S,957,12330,8,0,0,82700
S,853,12342,8,0,0,82800
S,787,12344,8,0,0,82900
S,762,12341,8,0,0,83000
S,731,12335,8,0,0,83100
S,731,12336,8,0,0,83200
S,746,12164,8,0,0,83300
S,735,12300,8,0,0,83400
S,746,12188,8,0,0,83500
S,724,12212,8,0,0,83600
S,737,12280,8,0,0,83700
S,756,12158,8,0,0,83800
S,842,12246,8,0,0,83900
S,939,12197,8,0,0,84000
S,1127,12106,8,0,0,84100
S,1490,12310,8,0,0,84200
S,1942,11046,8,0,0,84300
S,2531,9928,8,0,0,84400
S,2913,9386,8,0,0,84500
S,2995,9295,8,0,0,84600
S,3029,9267,8,0,0,84700
S,3054,9236,8,0,0,84800
S,3083,9237,8,0,0,84900
S,3084,9222,8,0,0,85000
S,3096,9219,8,0,0,85100
S,3109,9215,8,0,0,85200
S,3118,9218,8,0,0,85300
S,3122,9226,8,0,0,85400
S,3119,9207,8,0,0,85500
S,3127,9230,8,0,0,85600
S,3128,9212,8,0,0,85700
S,3123,9204,8,0,0,85800
S,3127,9223,8,0,0,85900
S,3131,9218,8,0,0,86000
S,3136,9214,8,0,0,86100
S,3132,9212,8,0,0,86200
S,3135,9211,8,0,0,86300
S,3134,9227,8,0,0,86400
S,3127,9217,8,0,0,86500
S,3140,9207,8,0,0,86600
S,3140,9213,8,0,0,86700
S,3135,9204,8,0,0,86800
S,3143,9230,8,0,0,86900
S,3136,9206,8,0,0,87000
S,3140,9227,8,0,0,87100
S,3147,9203,8,0,0,87200
S,1934,12339,8,0,0,87300
S,1913,12339,8,0,0,87400
S,1903,12337,8,0,0,87500
S,1910,12340,8,0,0,87600
S,1897,12343,8,0,0,87700
S,1899,12343,8,0,0,87800
S,1899,12343,8,0,0,87900
S,1896,12342,8,0,0,88000
S,1886,12339,8,0,0,88100
S,1888,12342,8,0,0,88200
S,1886,12347,9,0,0,88300
S,1821,12344,9,0,0,88400
S,1615,12341,9,0,0,88500
S,1218,12345,9,0,0,88600
S,989,12349,9,0,0,88700
S,879,12339,9,0,0,88800
S,811,12341,9,0,0,88900
S,765,12346,9,0,0,89000
S,772,12340,9,0,0,89100
S,768,12338,9,0,0,89200
S,768,12192,9,0,0,89300
S,755,12230,9,0,0,89400
S,788,12276,9,0,0,89500
S,803,12175,9,0,0,89600
S,781,12218,9,0,0,89700
S,769,12287,9,0,0,89800
S,863,12200,9,0,0,89900
S,929,12187,9,0,0,90000
S,1130,12313,9,0,0,90100
S,1504,12190,9,0,0,90200
S,1977,11144,9,0,0,90300
S,2572,9831,9,0,0,90400
S,2914,9408,9,0,0,90500
S,3010,9306,9,0,0,90600
S,3048,9260,9,0,0,90700
S,3059,9241,9,0,0,90800
S,3083,9237,9,0,0,90900
S,3096,9219,9,0,0,91000
