n,ir_data, pressure, x_location, y_location, sequence, attachment_tries, time
S,1127,12440,0,0,0,0,23600
S,1116,12437,0,0,0,0,23700
S,1117,12441,0,0,0,0,23800
S,1134,12439,0,0,0,0,23900
S,1097,12437,0,0,0,0,24000
S,1135,12435,0,0,0,0,24100
S,1134,12432,0,0,0,0,24200
S,1141,12435,0,0,0,0,24300
S,1129,12431,0,0,0,0,24400
S,1108,12430,0,0,0,0,24500
S,1126,12443,0,0,0,0,24600
S,1131,12433,0,0,0,0,24700
S,1145,12438,0,0,0,0,24800
S,1129,12440,0,0,0,0,24900
S,1145,12437,0,0,0,0,25000
S,1124,12436,0,0,0,0,25100
S,1136,12437,0,0,0,0,25200
S,1149,12438,0,0,0,0,25300
S,1112,12435,0,0,0,0,25400
S,1135,12438,0,0,0,0,25500
S,1136,12432,0,0,0,0,25600
S,1142,12436,0,0,0,0,25700
S,1161,12440,0,0,0,0,25800
S,1128,12440,0,0,0,0,25900
S,1146,12431,0,0,0,0,26000
S,1137,12439,0,0,0,0,26100
S,1124,12435,0,0,0,0,26200
S,1138,12438,0,0,0,0,26300
S,1132,12445,0,0,0,0,26400
S,1156,12437,0,0,0,0,26500
S,1154,12434,0,0,0,0,26600
S,1125,12434,0,0,0,0,26700
S,1125,12438,0,0,0,0,26800
S,1129,12439,0,0,0,0,26900
S,1144,12434,0,0,0,0,27000
S,1121,12436,0,0,0,0,27100
S,1125,12439,0,0,0,0,27200
S,1117,12436,0,0,0,0,27300
S,1142,12436,0,0,0,0,27400
S,1106,12436,0,0,0,0,27500
S,1121,12444,0,0,0,0,27600
S,1127,12436,0,0,0,0,27700
S,1130,12431,0,0,0,0,27800
S,1135,12440,0,0,0,0,27900
S,1126,12441,0,0,0,0,28000
S,1137,12435,0,0,0,0,28100
S,1121,12436,0,0,0,0,28200
S,1133,12436,0,0,0,0,28300
S,1126,12444,0,0,0,0,28400
S,1132,12443,0,0,0,0,28500
S,1146,12433,0,0,0,0,28600
S,1137,12439,0,0,0,0,28700
S,1127,12434,0,0,0,0,28800
S,1138,12433,0,0,0,0,28900
S,1126,12436,0,0,0,0,29000
S,1117,12431,0,0,0,0,29100
S,1114,12434,0,0,0,0,29200
S,1130,12433,0,0,0,0,29300
S,1151,12438,0,0,0,0,29400
S,1136,12431,0,0,0,0,29500
S,1156,12434,0,0,0,0,29600
S,1135,12436,0,0,0,0,29700
S,1143,12438,0,0,0,0,29800
S,1155,12441,0,0,0,0,29900
S,1127,12439,0,0,0,0,30000
S,1125,12439,0,0,0,0,30100
S,1127,12438,0,0,0,0,30200
S,1132,12441,0,0,0,0,30300
S,1132,12439,0,0,0,0,30400
S,1157,12437,0,0,0,0,30500
S,1140,12445,0,0,0,0,30600
S,1131,12439,0,0,0,0,30700
S,1149,12441,0,0,0,0,30800
S,1131,12444,0,0,0,0,30900
S,1125,12443,0,0,0,0,31000
S,1141,12434,0,0,0,0,31100
S,1155,12438,0,0,0,0,31200
S,1126,12438,0,0,0,0,31300
S,1126,12445,0,0,0,0,31400
S,1147,12443,0,0,0,0,31500
S,1128,12439,0,0,0,0,31600
S,1150,12436,0,0,0,0,31700
S,1138,12443,0,0,0,0,31800
S,1134,12437,0,0,0,0,31900
S,1143,12440,0,0,0,0,32000
S,1124,12443,0,0,0,0,32100
S,1128,12432,0,0,0,0,32200
S,1140,12433,0,0,0,0,32300
S,1121,12432,0,0,0,0,32400
S,1162,12438,0,0,0,0,32500
S,1143,12438,0,0,0,0,32600
S,1130,12441,0,0,0,0,32700
S,1117,12440,0,0,0,0,32800
S,1124,12439,0,0,0,0,32900
S,1139,12440,0,0,0,0,33000
S,1146,12438,0,0,0,0,33100
S,1126,12438,0,0,0,0,33200
S,1133,12438,0,0,0,0,33300
S,1107,12433,0,0,0,0,33400
S,1140,12440,0,0,0,0,33500
S,1138,12441,0,0,0,0,33600
S,1134,12438,0,0,0,0,33700
S,1134,12439,0,0,0,0,33800
S,1144,12438,0,0,0,0,33900
S,1133,12442,0,0,0,0,34000
S,1131,12437,0,0,0,0,34100
S,1119,12441,0,0,0,0,34200
S,1146,12443,0,0,0,0,34300
S,1114,12436,0,0,0,0,34400
S,1133,12441,0,0,0,0,34500
S,1156,12440,0,0,0,0,34600
S,1126,12434,0,0,0,0,34700
S,1135,12446,0,0,0,0,34800
S,1116,12435,0,0,0,0,34900
S,1131,12441,0,0,0,0,35000
S,1133,12434,0,0,0,0,35100
S,1109,12438,0,0,0,0,35200
S,1157,12441,0,0,0,0,35300
S,1138,12443,0,0,0,0,35400
S,1152,12435,0,0,0,0,35500
S,1117,12440,0,0,0,0,35600
S,1140,12440,0,0,0,0,35700
S,1154,12440,0,0,0,0,35800
S,1133,12445,0,0,0,0,35900
S,1132,12437,0,0,0,0,36000
S,1132,12437,0,0,0,0,36100
S,1144,12435,0,0,0,0,36200
S,1130,12441,0,0,0,0,36300
S,1163,12438,0,0,0,0,36400
S,1132,12438,0,0,0,0,36500
S,1149,12440,0,0,0,0,36600
S,1145,12440,0,0,0,0,36700
S,1152,12433,0,0,0,0,36800
S,1128,12438,0,0,0,0,36900
S,1134,12437,0,0,0,0,37000
S,1126,12438,0,0,0,0,37100
S,1159,12436,0,0,0,0,37200
S,1125,12438,0,0,0,0,37300
S,1134,12438,0,0,0,0,37400
S,1134,12443,0,0,0,0,37500
S,1133,12436,0,0,0,0,37600
S,1152,12440,0,0,0,0,37700
S,1135,12442,0,0,0,0,37800
S,1132,12437,0,0,0,0,37900
S,1145,12438,0,0,0,0,38000
S,1148,12444,0,0,0,0,38100
S,1138,12435,0,0,0,0,38200
S,1131,12436,0,0,0,0,38300
S,1140,12437,0,0,0,0,38400
S,1144,12442,0,0,0,0,38500
S,1137,12433,0,0,0,0,38600
S,1143,12436,0,0,0,0,38700
S,1154,12440,0,0,0,0,38800
S,1140,12443,0,0,0,0,38900
S,1140,12430,0,0,0,0,39000
S,1147,12436,0,0,0,0,39100
S,1136,12442,0,0,0,0,39200
S,1123,12435,0,0,0,0,39300
S,1144,12436,0,0,0,0,39400
S,1127,12430,0,0,0,0,39500
S,1126,12438,0,0,0,0,39600
S,1131,12436,0,0,0,0,39700
S,1141,12435,0,0,0,0,39800
S,1131,12436,0,0,0,0,39900
S,1139,12441,0,0,0,0,40000
S,1145,12432,0,0,0,0,40100
S,1132,12442,0,0,0,0,40200
S,1131,12436,0,0,0,0,40300
S,1145,12434,0,0,0,0,40400
S,1146,12441,0,0,0,0,40500
S,1133,12432,0,0,0,0,40600
S,1147,12440,0,0,0,0,40700
S,1164,12437,0,0,0,0,40800
S,1139,12437,0,0,0,0,40900
S,1135,12438,0,0,0,0,41000
S,1150,12438,0,0,0,0,41100
S,1122,12436,0,0,0,0,41200
S,1125,12438,0,0,0,0,41300
S,1140,12444,0,0,0,0,41400
S,1123,12442,0,0,0,0,41500
S,1114,12435,0,0,0,0,41600
S,1164,12443,0,0,0,0,41700
S,1140,12443,0,0,0,0,41800
S,1131,12436,0,0,0,0,41900
S,1128,12438,0,0,0,0,42000
S,1151,12436,0,0,0,0,42100
S,1143,12435,0,0,0,0,42200
S,1125,12437,0,0,0,0,42300
S,1150,12436,0,0,0,0,42400
S,1120,12439,0,0,0,0,42500
S,1139,12431,0,0,0,0,42600
S,1161,12435,0,0,0,0,42700
S,1135,12440,0,0,0,0,42800
S,1127,12435,0,0,0,0,42900
S,1123,12441,0,0,0,0,43000
S,1135,12431,0,0,0,0,43100
S,1154,12437,0,0,0,0,43200
S,1131,12433,0,0,0,0,43300
S,1147,12432,0,0,0,0,43400
S,1144,12439,0,0,0,0,43500
S,1136,12432,0,0,0,0,43600
S,1125,12435,0,0,0,0,43700
S,1136,12437,0,0,0,0,43800
S,1153,12434,0,0,0,0,43900
S,1144,12436,0,0,0,0,44000
S,1134,12442,0,0,0,0,44100
S,1130,12434,0,0,0,0,44200
S,1121,12431,0,0,0,0,44300
S,1160,12434,0,0,0,0,44400
S,1124,12432,0,0,0,0,44500
S,1140,12438,0,0,0,0,44600
S,1133,12436,0,0,0,0,44700
S,1145,12437,0,0,0,0,44800
S,1128,12437,0,0,0,0,44900
S,1152,12438,0,0,0,0,45000
S,1128,12430,0,0,0,0,45100
S,1133,12433,0,0,0,0,45200
S,1132,12442,0,0,0,0,45300
S,1118,12435,0,0,0,0,45400
S,1129,12437,0,0,0,0,45500
S,1136,12429,0,0,0,0,45600
S,1144,12436,0,0,0,0,45700
S,1149,12433,0,0,0,0,45800
S,1130,12442,0,0,0,0,45900
S,1150,12436,0,0,0,0,46000
S,1153,12440,0,0,0,0,46100
S,1154,12435,0,0,0,0,46200
S,1122,12435,0,0,0,0,46300
S,1125,12436,0,0,0,0,46400
S,1123,12440,0,0,0,0,46500
S,1137,12430,0,0,0,0,46600
S,1158,12437,0,0,0,0,46700
S,1132,12437,0,0,0,0,46800
S,1125,12436,0,0,0,0,46900
S,1138,12437,0,0,0,0,47000
S,1123,12432,0,0,0,0,47100
S,1153,12441,0,0,0,0,47200
S,1130,12434,0,0,0,0,47300
