n,n, ir_data, pressure, x_location, y_location, t1, flags1
S,1583,0,0
S,1574,0,0
S,1578,0,0
S,1605,0,0
S,1613,0,0
S,1605,0,0
S,1617,0,0
S,1597,0,0
S,1611,0,0
S,1611,0,0
S,1602,0,0
S,1610,0,0
S,1620,0,0
S,1604,0,0
S,1615,0,0
S,1612,0,0
S,1629,0,0
S,1661,0,0
S,1693,0,0
S,1711,0,0
S,1721,0,0
S,1742,0,0
S,1765,0,0
S,1749,0,0
S,1754,0,0
S,1770,0,0
S,1793,0,0
S,1803,0,0
S,1820,0,0
S,1834,0,0
S,1832,0,0
S,1832,0,0
S,1831,0,0
S,1833,0,0
S,1830,0,0
S,1845,0,0
S,1844,0,0
S,1843,0,0
S,1843,0,0
S,1846,0,0
S,1848,0,0
S,1860,0,0
S,1864,0,0
S,1858,0,0
S,1855,0,0
S,1858,0,0
S,1854,0,0
S,1860,0,0
S,1857,0,0
S,1857,0,0
S,1859,0,0
S,1864,0,0
S,1879,0,0
S,1866,0,0
S,1867,0,0
S,1873,0,0
S,1877,0,0
S,1872,0,0
S,1868,0,0
S,1867,0,0
S,1871,0,0
S,1874,0,0
S,1865,0,0
S,1856,0,0
S,1855,0,0
S,1858,0,0
S,1863,0,0
S,1858,0,0
S,1855,0,0
S,1856,0,0
S,1857,0,0
S,1858,0,0
S,1864,0,0
S,1848,0,0
S,1853,0,0
S,1854,0,0
S,1857,0,0
S,1852,0,0
S,1859,0,0
S,1856,0,0
S,1857,0,0
S,1858,0,0
S,1858,0,0
S,1867,0,0
S,1857,0,0
S,1855,0,0
S,1855,0,0
S,1855,0,0
S,1861,0,0
S,1864,0,0
S,1860,0,0
S,1857,0,0
S,1855,0,0
S,1862,0,0
S,1866,0,0
S,1864,0,0
S,1857,0,0
S,1860,0,0
S,1863,0,0
S,1861,0,0
S,1860,0,0
S,1857,0,0
S,1860,0,0
S,1860,0,0
S,1857,0,0
S,1863,0,0
S,1857,0,0
S,1859,0,0
S,1855,0,0
S,1862,0,0
S,1863,0,0
S,1863,0,0
S,1865,0,0
S,1856,0,0
S,1862,0,0
S,1862,0,0
S,1856,0,0
S,1873,0,0
S,1862,0,0
S,1868,0,0
S,1863,0,0
S,1863,0,0
S,1861,0,0
S,1867,0,0
S,1856,0,0
S,1860,0,0
S,1871,0,0
S,1863,0,0
S,1867,0,0
S,1871,0,0
S,1862,0,0
S,1868,0,0
S,1870,0,0
S,1863,0,0
S,1864,0,0
S,1868,0,0
S,1858,0,0
S,1863,0,0
S,1867,0,0
S,1858,0,0
S,1858,0,0
S,1862,0,0
S,1861,0,0
S,1860,0,0
S,1863,0,0
S,1865,0,0
S,1873,0,0
S,1864,0,0
S,1861,0,0
S,1874,0,0
S,1875,0,0
S,1860,0,0
S,1857,0,0
S,1880,0,0
S,1868,0,0
S,1856,0,0
S,1863,0,0
S,1874,0,0
S,1865,0,0
S,1859,0,0
S,1864,0,0
S,1876,0,0
S,1878,0,0
S,1860,0,0
S,1863,0,0
S,1884,0,0
S,1875,0,0
S,1859,0,0
S,1856,0,0
S,1864,0,0
S,1874,0,0
S,1869,0,0
S,1867,0,0
S,1865,0,0
S,1867,0,0
S,1866,0,0
S,1861,0,0
S,1874,0,0
S,1877,0,0
S,1868,0,0
S,1866,0,0
S,1866,0,0
S,1864,0,0
S,1869,0,0
S,1868,0,0
S,1867,0,0
S,1868,0,0
S,1871,0,0
S,1865,0,0
S,1871,0,0
S,1861,0,0
S,1871,0,0
S,1870,0,0
S,1873,0,0
S,1866,0,0
S,1870,0,0
S,1870,0,0
S,1860,0,0
S,1872,0,0
S,1863,0,0
S,1862,0,0
S,1877,0,0
S,1869,0,0
S,1870,0,0
S,1861,0,0
S,1870,0,0
S,1872,0,0
S,1875,0,0
S,1865,0,0
S,1873,0,0
S,1884,0,0
S,1875,0,0
S,1931,0,0
S,1977,0,0
S,1993,0,0
S,1990,0,0
S,1958,0,0
S,1861,0,0
S,1507,0,0
S,1205,0,0
S,1022,0,0
S,958,0,0
S,932,0,0
S,937,0,0
S,954,0,0
S,948,0,0
S,939,0,0
S,966,0,0
S,947,0,0
S,953,0,0
S,959,0,0
S,980,0,0
S,1052,0,0
S,1298,0,0
S,1666,0,0
S,2090,0,0
S,2698,0,0
S,3103,0,0
S,3241,0,0
S,3299,0,0
S,3325,0,0
S,3341,0,0
S,3353,0,0
S,3360,0,0
S,3365,0,0
S,3375,0,0
S,3382,0,0
S,3369,0,0
S,3372,0,0
S,3384,0,0
S,3380,0,0
S,3374,0,0
S,3401,0,0
S,3407,0,0
S,3387,0,0
S,3400,0,0
S,3381,0,0
S,3382,0,0
S,3382,0,0
S,3392,0,0
S,3395,0,0
S,3383,0,0
S,3395,0,0
S,3387,0,0
S,3419,0,0
S,3405,0,0
S,3400,0,0
S,3383,0,0
S,3386,0,0
S,3386,0,0
S,3383,0,0
S,2101,0,0
S,2051,0,0
S,2031,0,0
S,2038,0,0
S,2021,0,0
S,2020,0,0
S,2024,0,0
S,2025,0,0
S,2023,0,0
S,2024,0,0
S,2017,1,0
S,1980,1,0
S,1890,1,0
S,1615,1,0
S,1249,1,0
S,1060,1,0
S,988,1,0
S,934,1,0
S,927,1,0
S,932,1,0
S,939,1,0
S,945,1,0
S,939,1,0
S,932,1,0
S,934,1,0
S,918,1,0
S,954,1,0
S,1006,1,0
S,1169,1,0
S,1482,1,0
S,1824,1,0
S,2469,1,0
S,2986,1,0
S,3203,1,0
S,3286,1,0
S,3329,1,0
S,3339,1,0
S,3357,1,0
S,3368,1,0
S,3368,1,0
S,3366,1,0
S,3381,1,0
S,3380,1,0
S,3385,1,0
S,3375,1,0
S,3377,1,0
S,3391,1,0
S,3387,1,0
S,3385,1,0
S,3399,1,0
S,3389,1,0
S,3396,1,0
S,3385,1,0
S,3392,1,0
S,3395,1,0
S,3401,1,0
S,3422,1,0
S,3403,1,0
S,3407,1,0
S,3404,1,0
S,3389,1,0
S,3418,1,0
S,3408,1,0
S,3400,1,0
S,3399,1,0
S,3391,1,0
S,3398,1,0
S,3406,1,0
S,3403,1,0
S,3404,1,0
S,2082,1,0
S,2028,1,0
S,2040,1,0
S,2031,1,0
S,2014,1,0
S,2037,1,0
S,2009,1,0
S,2026,1,0
S,2022,1,0
S,2024,1,0
S,2023,2,0
S,1967,2,0
S,1852,2,0
S,1586,2,0
S,1228,2,0
S,1048,2,0
S,975,2,0
S,942,2,0
S,912,2,0
S,927,2,0
S,929,2,0
S,906,2,0
S,901,2,0
S,941,2,0
S,936,2,0
S,932,2,0
S,942,2,0
S,1017,2,0
S,1165,2,0
S,1476,2,0
S,1802,2,0
S,2450,2,0
S,2935,2,0
S,3155,2,0
S,3210,2,0
S,3235,2,0
S,3272,2,0
S,3272,2,0
S,3296,2,0
S,3300,2,0
S,3301,2,0
S,3307,2,0
S,3313,2,0
S,3308,2,0
S,3312,2,0
S,3317,2,0
S,3313,2,0
S,3308,2,0
S,3322,2,0
S,3316,2,0
S,3318,2,0
S,3330,2,0
S,3334,2,0
S,3320,2,0
S,3346,2,0
S,3328,2,0
S,3328,2,0
S,3319,2,0
S,3328,2,0
S,3331,2,0
S,3333,2,0
S,3321,2,0
S,3345,2,0
S,3343,2,0
S,3333,2,0
S,3319,2,0
S,3336,2,0
S,3334,2,0
S,3329,2,0
S,3334,2,0
S,2083,2,0
S,2036,2,0
S,2035,2,0
S,2028,2,0
S,2020,2,0
S,2023,2,0
S,2017,2,0
S,2020,2,0
S,2013,2,0
S,2012,2,0
S,2010,3,0
S,1973,3,0
S,1849,3,0
S,1565,3,0
S,1222,3,0
S,1041,3,0
S,975,3,0
S,913,3,0
S,910,3,0
S,919,3,0
S,905,3,0
S,903,3,0
S,906,3,0
S,925,3,0
S,914,3,0
S,887,3,0
S,957,3,0
S,997,3,0
S,1152,3,0
S,1444,3,0
S,1790,3,0
S,2391,3,0
S,2895,3,0
S,3111,3,0
S,3212,3,0
S,3230,3,0
S,3275,3,0
S,3289,3,0
S,3286,3,0
S,3299,3,0
S,3292,3,0
S,3309,3,0
S,3310,3,0
S,3321,3,0
S,3309,3,0
S,3307,3,0
S,3309,3,0
S,3312,3,0
S,3323,3,0
S,3340,3,0
S,3319,3,0
S,3326,3,0
S,3323,3,0
S,3324,3,0
S,3320,3,0
S,3330,3,0
S,3329,3,0
S,3326,3,0
S,3316,3,0
S,3327,3,0
S,3323,3,0
S,3325,3,0
S,3330,3,0
S,3335,3,0
S,3328,3,0
S,3335,3,0
S,3332,3,0
S,3333,3,0
S,3338,3,0
S,3340,3,0
S,2085,3,0
S,2038,3,0
S,2033,3,0
S,2028,3,0
S,2017,3,0
S,2015,3,0
S,2022,3,0
S,2013,3,0
S,2020,3,0
S,2014,3,0
S,2019,4,0
S,1965,4,0
S,1858,4,0
S,1537,4,0
S,1200,4,0
S,1031,4,0
S,966,4,0
S,925,4,0
S,914,4,0
S,910,4,0
S,914,4,0
S,910,4,0
S,908,4,0
S,908,4,0
S,915,4,0
S,902,4,0
S,944,4,0
S,1007,4,0
S,1125,4,0
S,1441,4,0
S,1805,4,0
S,2369,4,0
S,2882,4,0
S,3099,4,0
S,3188,4,0
S,3228,4,0
S,3237,4,0
S,3247,4,0
S,3275,4,0
S,3276,4,0
S,3287,4,0
S,3282,4,0
S,3292,4,0
S,3295,4,0
S,3294,4,0
S,3300,4,0
S,3302,4,0
S,3301,4,0
S,3297,4,0
S,3312,4,0
S,3311,4,0
S,3299,4,0
S,3305,4,0
S,3311,4,0
S,3312,4,0
S,3317,4,0
S,3305,4,0
S,3310,4,0
S,3318,4,0
S,3307,4,0
S,3315,4,0
S,3306,4,0
S,3317,4,0
S,3315,4,0
S,3312,4,0
S,3319,4,0
S,3325,4,0
S,3314,4,0
S,3304,4,0
S,3316,4,0
S,2078,4,0
S,2040,4,0
S,2032,4,0
S,2024,4,0
S,2021,4,0
S,2022,4,0
S,2016,4,0
S,2019,4,0
S,2018,4,0
S,2019,4,0
S,2020,5,0
S,1970,5,0
S,1872,5,0
S,1532,5,0
S,1208,5,0
S,1026,5,0
S,967,5,0
S,911,5,0
S,916,5,0
S,911,5,0
S,923,5,0
S,916,5,0
S,926,5,0
S,900,5,0
S,902,5,0
S,899,5,0
S,931,5,0
S,1007,5,0
S,1112,5,0
S,1426,5,0
S,1791,5,0
S,2340,5,0
S,2837,5,0
S,3089,5,0
S,3173,5,0
S,3206,5,0
S,3225,5,0
S,3231,5,0
S,3243,5,0
S,3253,5,0
S,3260,5,0
S,3266,5,0
S,3276,5,0
S,3288,5,0
S,3283,5,0
S,3293,5,0
S,3290,5,0
S,3282,5,0
S,3284,5,0
S,3290,5,0
S,3301,5,0
S,3296,5,0
S,3295,5,0
S,3294,5,0
S,3291,5,0
S,3299,5,0
S,3294,5,0
S,3306,5,0
S,3291,5,0
S,3297,5,0
S,3300,5,0
S,3303,5,0
S,3310,5,0
S,3303,5,0
S,3301,5,0
S,3300,5,0
S,3309,5,0
S,3300,5,0
S,3301,5,0
S,3302,5,0
S,2074,5,0
S,2039,5,0
S,2024,5,0
S,2019,5,0
S,2010,5,0
S,2017,5,0
S,2018,5,0
S,2008,5,0
S,2021,5,0
S,2015,5,0
S,2009,6,0
S,1972,6,0
S,1864,6,0
S,1515,6,0
S,1207,6,0
S,1031,6,0
S,957,6,0
S,936,6,0
S,925,6,0
S,910,6,0
S,911,6,0
S,914,6,0
S,915,6,0
S,917,6,0
S,901,6,0
S,915,6,0
S,938,6,0
S,1001,6,0
S,1153,6,0
S,1416,6,0
S,1790,6,0
S,2364,6,0
S,2863,6,0
S,3091,6,0
S,3167,6,0
S,3197,6,0
S,3219,6,0
S,3231,6,0
S,3242,6,0
S,3249,6,0
S,3247,6,0
S,3255,6,0
S,3270,6,0
S,3262,6,0
S,3262,6,0
S,3279,6,0
S,3281,6,0
S,3288,6,0
S,3277,6,0
S,3282,6,0
S,3292,6,0
S,3294,6,0
S,3300,6,0
S,3288,6,0
S,3283,6,0
S,3290,6,0
S,3297,6,0
S,3289,6,0
S,3297,6,0
S,3305,6,0
S,3291,6,0
S,3297,6,0
S,3297,6,0
S,3290,6,0
S,3303,6,0
S,3304,6,0
S,3301,6,0
S,3298,6,0
S,3310,6,0
S,3305,6,0
S,2087,6,0
S,2033,6,0
S,2027,6,0
S,2024,6,0
S,2026,6,0
S,2017,6,0
S,2014,6,0
S,2013,6,0
S,2018,6,0
S,2017,6,0
S,2001,7,0
S,1975,7,0
S,1855,7,0
S,1534,7,0
S,1212,7,0
S,1044,7,0
S,960,7,0
S,925,7,0
S,924,7,0
S,917,7,0
S,920,7,0
S,929,7,0
S,907,7,0
S,922,7,0
S,912,7,0
S,916,7,0
S,940,7,0
S,1000,7,0
S,1144,7,0
S,1413,7,0
S,1781,7,0
S,2327,7,0
S,2823,7,0
S,3089,7,0
S,3160,7,0
S,3199,7,0
S,3212,7,0
S,3255,7,0
S,3246,7,0
S,3240,7,0
S,3246,7,0
S,3249,7,0
S,3258,7,0
S,3266,7,0
S,3281,7,0
S,3275,7,0
S,3268,7,0
S,3271,7,0
S,3272,7,0
S,3280,7,0
S,3296,7,0
S,3296,7,0
S,3298,7,0
S,3285,7,0
S,3284,7,0
S,3297,7,0
S,3287,7,0
S,3300,7,0
S,3299,7,0
S,3290,7,0
S,3299,7,0
S,3292,7,0
S,3303,7,0
S,3300,7,0
S,3301,7,0
S,3315,7,0
S,3293,7,0
S,3286,7,0
S,3293,7,0
S,3308,7,0
S,2084,7,0
S,2030,7,0
S,2023,7,0
S,2008,7,0
S,2017,7,0
S,2023,7,0
S,2023,7,0
S,2015,7,0
S,2014,7,0
S,2005,7,0
S,2009,8,0
S,1961,8,0
S,1852,8,0
S,1517,8,0
S,1196,8,0
S,1007,8,0
S,962,8,0
S,937,8,0
S,894,8,0
S,895,8,0
S,909,8,0
S,936,8,0
S,931,8,0
S,927,8,0
S,918,8,0
S,942,8,0
S,953,8,0
S,1005,8,0
S,1139,8,0
S,1456,8,0
S,1780,8,0
S,2397,8,0
S,2857,8,0
S,3097,8,0
S,3164,8,0
S,3203,8,0
S,3203,8,0
S,3212,8,0
S,3227,8,0
S,3236,8,0
S,3241,8,0
S,3259,8,0
S,3275,8,0
S,3251,8,0
S,3265,8,0
S,3247,8,0
S,3270,8,0
S,3266,8,0
S,3286,8,0
S,3257,8,0
S,3293,8,0
S,3276,8,0
S,3291,8,0
S,3290,8,0
S,3275,8,0
S,3292,8,0
S,3282,8,0
S,3282,8,0
S,3289,8,0
S,3280,8,0
S,3281,8,0
S,3268,8,0
S,3285,8,0
S,3286,8,0
S,3298,8,0
S,3293,8,0
S,3290,8,0
S,3292,8,0
S,3288,8,0
S,3283,8,0
S,2075,8,0
S,2045,8,0
S,2028,8,0
S,2036,8,0
S,2033,8,0
S,2032,8,0
S,2023,8,0
S,2023,8,0
S,2023,8,0
S,2019,8,0
S,2005,9,0
S,1964,9,0
S,1865,9,0
S,1538,9,0
S,1213,9,0
S,1030,9,0
S,961,9,0
S,964,9,0
S,924,9,0
S,930,9,0
S,935,9,0
S,932,9,0
S,942,9,0
S,904,9,0
S,923,9,0
S,934,9,0
S,970,9,0
S,1016,9,0
S,1125,9,0
S,1431,9,0
S,1805,9,0
S,2389,9,0
S,2869,9,0
S,3147,9,0
S,3184,9,0
S,3217,9,0
S,3278,9,0
S,3287,9,0
S,3296,9,0
S,3300,9,0
S,3290,9,0
S,3272,9,0
S,3292,9,0
S,3292,9,0
S,3307,9,0
S,3299,9,0
S,3321,9,0
S,3323,9,0
S,3316,9,0
S,3307,9,0
S,3306,9,0
S,3308,9,0
S,3305,9,0
S,3309,9,0
S,3311,9,0
S,3309,9,0
S,3313,9,0
S,3323,9,0
S,3322,9,0
S,3341,9,0
S,3320,9,0
S,3332,9,0
S,3333,9,0
S,3344,9,0
S,3336,9,0
S,3313,9,0
S,3326,9,0
S,3315,9,0
S,3313,9,0
S,3333,9,0
S,2080,9,0
S,2051,9,0
S,2045,9,0
S,2053,9,0
S,2035,9,0
S,2022,9,0
S,2019,9,0
S,2024,9,0
S,2021,9,0
S,2036,9,0
S,2054,10,0
S,1979,10,0
S,1874,10,0
S,1534,10,0
S,1188,10,0
S,1031,10,0
S,969,10,0
S,940,10,0
S,916,10,0
S,907,10,0
S,911,10,0
S,922,10,0
S,924,10,0
S,949,10,0
S,942,10,0
S,906,10,0
S,953,10,0
S,1014,10,0
S,1165,10,0
S,1464,10,0
S,1819,10,0
S,2454,10,0
S,2956,10,0
S,3130,10,0
S,3222,10,0
S,3272,10,0
S,3272,10,0
S,3296,10,0
S,3294,10,0
S,3321,10,0
S,3338,10,0
S,3321,10,0
S,3316,10,0
S,3316,10,0
S,3334,10,0
S,3339,10,0
S,3329,10,0
S,3324,10,0
S,3334,10,0
S,3341,10,0
S,3349,10,0
S,3341,10,0
S,3337,10,0
S,3336,10,0
S,3337,10,0
S,3350,10,0
S,3354,10,0
S,3341,10,0
S,3343,10,0
S,3336,10,0
S,3341,10,0
S,3345,10,0
S,3349,10,0
S,3335,10,0
S,3332,10,0
S,3343,10,0
S,3350,10,0
S,3351,10,0
S,3354,10,0
S,3352,10,0
S,2096,10,0
S,2059,10,0
S,2055,10,0
S,2053,10,0
S,2050,10,0
S,2043,10,0
S,2045,10,0
S,2033,10,0
S,2039,10,0
S,2026,10,0
S,2033,11,0
S,1993,11,0
S,1879,11,0
S,1563,11,0
S,1227,11,0
S,1051,11,0
S,979,11,0
S,945,11,0
S,925,11,0
S,938,11,0
S,926,11,0
S,923,11,0
S,918,11,0
S,918,11,0
S,903,11,0
S,886,11,0
S,934,11,0
S,995,11,0
S,1120,11,0
S,1445,11,0
S,1830,11,0
S,2468,11,0
S,2966,11,0
S,3211,11,0
S,3291,11,0
S,3321,11,0
S,3352,11,0
S,3358,11,0
S,3359,11,0
S,3371,11,0
S,3397,11,0
S,3381,11,0
S,3390,11,0
S,3391,11,0
S,3379,11,0
S,3390,11,0
S,3411,11,0
S,3410,11,0
S,3405,11,0
S,3413,11,0
S,3406,11,0
S,3413,11,0
S,3422,11,0
S,3400,11,0
S,3420,11,0
S,3418,11,0
S,3418,11,0
S,3425,11,0
S,3426,11,0
S,3416,11,0
S,3423,11,0
S,3426,11,0
S,3430,11,0
S,3420,11,0
S,3436,11,0
S,3439,11,0
S,3423,11,0
S,3434,11,0
S,3425,11,0
S,3438,11,0
S,2095,11,0
S,2033,11,0
S,2043,11,0
S,2025,11,0
S,2032,11,0
S,2019,11,0
S,2024,11,0
S,2025,11,0
S,2020,11,0
S,2031,11,0
S,2020,11,1
S,1980,11,1
S,1884,11,1
S,1548,11,1
S,1207,11,1
S,1036,11,1
S,948,11,1
S,920,11,1
S,919,11,1
S,918,11,1
S,911,11,1
S,909,11,1
S,910,11,1
S,897,11,1
S,900,11,1
S,913,11,1
S,949,11,1
S,1006,11,1
S,1168,11,1
S,1469,11,1
S,1823,11,1
S,2444,11,1
S,2972,11,1
S,3207,11,1
S,3298,11,1
S,3323,11,1
S,3336,11,1
S,3365,11,1
S,3361,11,1
S,3393,11,1
S,3384,11,1
S,3404,11,1
S,3397,11,1
S,3396,11,1
S,3413,11,1
S,3403,11,1
S,3419,11,1
S,3416,11,1
S,3417,11,1
S,3408,11,1
S,3400,11,1
S,3424,11,1
S,3415,11,1
S,3400,11,1
S,3414,11,1
S,3427,11,1
S,3426,11,1
S,3413,11,1
S,3429,11,1
S,3427,11,1
S,3426,11,1
S,3416,11,1
S,3432,11,1
S,3431,11,1
S,3425,11,1
S,3432,11,1
S,3424,11,1
S,3420,11,1
S,3428,11,1
S,3436,11,1
S,2098,11,1
S,2060,11,1
S,2052,11,1
S,2041,11,1
S,2035,11,1
S,2034,11,1
S,2029,11,1
S,2037,11,1
S,2033,11,1
S,2030,11,1
S,2027,11,1
S,1984,11,1
S,1863,11,1
S,1538,11,1
S,1197,11,1
S,1018,11,1
S,960,11,1
S,929,11,1
S,889,11,1
S,910,11,1
S,933,12,1
S,947,12,1
S,942,12,1
S,904,12,1
S,945,12,1
S,941,12,1
S,955,12,1
S,1017,12,1
S,1152,12,1
S,1440,12,1
S,1813,12,1
S,2406,12,1
S,2900,12,1
S,3105,12,1
S,3193,12,1
S,3208,12,1
S,3226,12,1
S,3259,12,1
S,3249,12,1
S,3277,12,1
S,3282,12,1
S,3293,12,1
S,3286,12,1
S,3297,12,1
S,3290,12,1
S,3297,12,1
S,3297,12,1
S,3295,12,1
S,3293,12,1
S,3323,12,1
S,3301,12,1
S,3307,12,1
S,3316,12,1
S,3304,12,1
S,3307,12,1
S,3310,12,1
S,3316,12,1
S,3317,12,1
S,3308,12,1
S,3327,12,1
S,3318,12,1
S,3312,12,1
S,3317,12,1
S,3311,12,1
S,3324,12,1
S,3311,12,1
S,3309,12,1
S,3310,12,1
S,3322,12,1
S,3324,12,1
S,2091,12,1
S,2050,12,1
S,2048,12,1
S,2035,12,1
S,2035,12,1
S,2031,12,1
S,2036,12,1
S,2025,12,1
S,2022,12,1
S,2018,12,1
S,2020,12,1
S,1978,12,1
S,1854,12,1
S,1530,12,1
S,1229,12,1
S,1035,12,1
S,969,12,1
S,944,12,1
S,939,12,1
S,941,12,1
S,934,11,1
S,933,11,1
S,923,11,1
S,930,11,1
S,952,11,1
S,946,11,1
S,967,11,1
S,1010,11,1
S,1169,11,1
S,1427,11,1
S,1815,11,1
S,2374,11,1
S,2908,11,1
S,3090,11,1
S,3168,11,1
S,3205,11,1
S,3221,11,1
S,3236,11,1
S,3237,11,1
S,3246,11,1
S,3250,11,1
S,3244,11,1
S,3250,11,1
S,3257,11,1
S,3267,11,1
S,3291,11,1
S,3277,11,1
S,3279,11,1
S,3295,11,1
S,3286,11,1
S,3287,11,1
S,3296,11,1
S,3292,11,1
S,3287,11,1
S,3287,11,1
S,3272,11,1
S,3280,11,1
S,3293,11,1
S,3290,11,1
S,3287,11,1
S,3286,11,1
S,3296,11,1
S,3295,11,1
S,3292,11,1
S,3299,11,1
S,3301,11,1
S,3293,11,1
S,3292,11,1
S,3298,11,1
S,3299,11,1
S,2086,11,1
S,2043,11,1
S,2024,11,1
S,2024,11,1
S,2017,11,1
S,2017,11,1
S,2026,11,1
S,2011,11,1
S,2013,11,1
S,2022,11,1
S,2017,11,1
S,1985,11,1
S,1862,11,1
S,1531,11,1
S,1207,11,1
S,1045,11,1
S,971,11,1
S,932,11,1
S,922,11,1
S,938,11,1
S,917,10,1
S,914,10,1
S,930,10,1
S,910,10,1
S,931,10,1
S,930,10,1
S,953,10,1
S,1013,10,1
S,1152,10,1
S,1431,10,1
S,1790,10,1
S,2368,10,1
S,2876,10,1
S,3109,10,1
S,3177,10,1
S,3233,10,1
S,3241,10,1
S,3251,10,1
S,3265,10,1
S,3260,10,1
S,3252,10,1
S,3283,10,1
S,3296,10,1
S,3292,10,1
S,3290,10,1
S,3286,10,1
S,3305,10,1
S,3290,10,1
S,3294,10,1
S,3305,10,1
S,3298,10,1
S,3301,10,1
S,3311,10,1
S,3308,10,1
S,3301,10,1
S,3312,10,1
S,3309,10,1
S,3308,10,1
S,3314,10,1
S,3326,10,1
S,3305,10,1
S,3321,10,1
S,3313,10,1
S,3312,10,1
S,3322,10,1
S,3321,10,1
S,3326,10,1
S,3324,10,1
S,3319,10,1
S,3320,10,1
S,2092,10,1
S,2046,10,1
S,2045,10,1
S,2024,10,1
S,2029,10,1
S,2030,10,1
S,2025,10,1
S,2031,10,1
S,2027,10,1
S,2022,10,1
S,2020,10,1
S,1969,10,1
S,1851,10,1
S,1523,10,1
S,1205,10,1
S,1033,10,1
S,989,10,1
S,939,10,1
S,930,10,1
S,926,10,1
S,933,9,1
S,919,9,1
S,911,9,1
S,921,9,1
S,928,9,1
S,896,9,1
S,946,9,1
S,980,9,1
S,1116,9,1
S,1424,9,1
S,1755,9,1
S,2330,9,1
S,2836,9,1
S,3084,9,1
