n,ir_data, pressure, x_location, y_location, sequence, time
S,2022,12446,0,0,0,48500
S,2028,12450,0,0,0,48600
S,2016,12447,0,0,0,48700
S,2025,12449,0,0,0,48800
S,2018,12440,0,0,0,48900
S,2033,12450,0,0,0,49000
S,2043,12439,0,0,0,49100
S,2023,12449,0,0,0,49200
S,2026,12447,0,0,0,49300
S,2038,12445,0,0,0,49400
S,2024,12450,0,0,0,49500
S,2030,12446,0,0,0,49600
S,2030,12447,0,0,0,49700
S,2039,12445,0,0,0,49800
S,2057,12443,0,0,0,49900
S,2052,12448,0,0,0,50000
S,2061,12446,0,0,0,50100
S,2053,12445,0,0,0,50200
S,2055,12448,0,0,0,50300
S,2053,12444,0,0,0,50400
S,2081,12445,0,0,0,50500
S,2067,12446,0,0,0,50600
S,2079,12453,0,0,0,50700
S,2074,12442,0,0,0,50800
S,2078,12451,0,0,0,50900
S,2077,12452,0,0,0,51000
S,2100,12446,0,0,0,51100
S,2074,12446,0,0,0,51200
S,2108,12448,0,0,0,51300
S,2098,12448,0,0,0,51400
S,2136,12444,0,0,0,51500
S,2127,12449,0,0,0,51600
S,2151,12448,0,0,0,51700
S,2251,12448,0,0,0,51800
S,2205,12449,0,0,0,51900
S,2191,12443,0,0,0,52000
S,2179,12445,0,0,0,52100
S,2362,12449,0,0,0,52200
S,2106,12452,0,0,0,52300
S,2105,12443,0,0,0,52400
S,2121,12449,0,0,0,52500
S,2181,12450,0,0,0,52600
S,2238,12452,0,0,0,52700
S,2114,12452,0,0,0,52800
S,2094,12442,0,0,0,52900
S,2106,12450,0,0,0,53000
S,2070,12448,0,0,0,53100
S,2038,12449,0,0,0,53200
S,2051,12444,0,0,0,53300
S,2067,12448,0,0,0,53400
S,2032,12446,0,0,0,53500
S,2073,12441,0,0,0,53600
S,2077,12449,0,0,0,53700
S,2016,12448,0,0,0,53800
S,2141,12453,0,0,0,53900
S,2061,12450,0,0,0,54000
S,2056,12448,0,0,0,54100
S,2050,12445,0,0,0,54200
S,2038,12443,0,0,0,54300
S,2029,12450,0,0,0,54400
S,2035,12446,0,0,0,54500
S,2015,12447,0,0,0,54600
S,2007,12448,0,0,0,54700
S,2033,12450,0,0,0,54800
S,2037,12449,0,0,0,54900
S,2012,12453,0,0,0,55000
S,1922,12448,0,0,0,55100
S,1913,12450,0,0,0,55200
S,1898,12449,0,0,0,55300
S,1920,12449,0,0,0,55400
S,1911,12443,0,0,0,55500
S,1884,12447,0,0,0,55600
S,1981,12447,0,0,0,55700
S,2060,12455,0,0,0,55800
S,2015,12446,0,0,0,55900
S,2063,12453,0,0,0,56000
S,2002,12445,0,0,0,56100
S,2025,12450,0,0,0,56200
S,2001,12447,0,0,0,56300
S,1993,12453,0,0,0,56400
S,1993,12445,0,0,0,56500
S,2016,12446,0,0,0,56600
S,2029,12448,0,0,0,56700
S,2031,12447,0,0,0,56800
S,1997,12448,0,0,0,56900
S,1988,12446,0,0,0,57000
S,2000,12453,0,0,0,57100
S,2002,12447,0,0,0,57200
S,1672,12446,0,0,0,57300
S,1606,12450,0,0,0,57400
S,1603,12448,0,0,0,57500
S,1595,12449,0,0,0,57600
S,1603,12449,0,0,0,57700
S,1590,12451,0,0,0,57800
S,1592,12451,0,0,0,57900
S,1588,12453,0,0,0,58000
S,1600,12448,0,0,0,58100
S,1608,12450,0,0,0,58200
S,1603,12444,0,0,0,58300
S,1595,12448,0,0,0,58400
S,1593,12448,0,0,0,58500
S,1603,12444,0,0,0,58600
S,1600,12448,0,0,0,58700
S,1599,12445,0,0,0,58800
S,1606,12455,0,0,0,58900
S,1592,12448,0,0,0,59000
S,1608,12447,0,0,0,59100
S,1596,12446,0,0,0,59200
S,1600,12450,0,0,0,59300
S,1593,12444,0,0,0,59400
S,1605,12449,0,0,0,59500
S,1609,12448,0,0,0,59600
S,1595,12449,0,0,0,59700
S,1606,12449,0,0,0,59800
S,1602,12450,0,0,0,59900
S,1604,12447,0,0,0,60000
S,1592,12454,0,0,0,60100
S,1600,12446,0,0,0,60200
S,1603,12448,0,0,0,60300
S,1611,12450,0,0,0,60400
S,1622,12451,0,0,0,60500
S,1617,12453,0,0,0,60600
S,1619,12451,0,0,0,60700
S,1621,12449,0,0,0,60800
S,1640,12446,0,0,0,60900
S,1636,12446,0,0,0,61000
S,1635,12451,0,0,0,61100
S,1623,12450,0,0,0,61200
S,1618,12453,0,0,0,61300
S,1602,12449,0,0,0,61400
S,1595,12449,0,0,0,61500
S,1569,12455,0,0,0,61600
S,1581,12447,0,0,0,61700
S,1585,12449,0,0,0,61800
S,1566,12444,0,0,0,61900
S,1580,12454,0,0,0,62000
S,1574,12443,0,0,0,62100
S,1595,12449,0,0,0,62200
S,1612,12443,0,0,0,62300
S,1615,12450,0,0,0,62400
S,1610,12447,0,0,0,62500
S,1624,12445,0,0,0,62600
S,1628,12450,0,0,0,62700
S,1654,12451,0,0,0,62800
S,1642,12451,0,0,0,62900
S,1640,12451,0,0,0,63000
S,1663,12448,0,0,0,63100
S,1691,12449,0,0,0,63200
S,1693,12453,0,0,0,63300
S,1706,12449,0,0,0,63400
S,1709,12447,0,0,0,63500
S,1725,12450,0,0,0,63600
S,1724,12446,0,0,0,63700
S,1739,12447,0,0,0,63800
S,1773,12455,0,0,0,63900
S,1803,12449,0,0,0,64000
S,1821,12445,0,0,0,64100
S,1809,12444,0,0,0,64200
S,1849,12453,0,0,0,64300
S,1852,12454,0,0,0,64400
S,1854,12445,0,0,0,64500
S,1890,12444,0,0,0,64600
S,1884,12449,0,0,0,64700
S,1911,12443,0,0,0,64800
S,1914,12446,0,0,0,64900
S,1926,12445,0,0,0,65000
S,1934,12445,0,0,0,65100
S,1983,12445,0,0,0,65200
S,1967,12448,0,0,0,65300
S,1985,12448,0,0,0,65400
S,2009,12452,0,0,0,65500
S,2025,12449,0,0,0,65600
S,2029,12447,0,0,0,65700
S,2028,12442,0,0,0,65800
S,2042,12448,0,0,0,65900
S,2061,12453,0,0,0,66000
S,2086,12446,0,0,0,66100
S,2080,12448,0,0,0,66200
S,2074,12452,0,0,0,66300
S,2084,12447,0,0,0,66400
S,2083,12449,0,0,0,66500
S,2073,12446,0,0,0,66600
S,2016,12457,0,0,0,66700
S,2030,12454,0,0,0,66800
S,2032,12448,0,0,0,66900
S,2024,12450,0,0,0,67000
S,2001,12454,0,0,0,67100
S,2007,12457,0,0,0,67200
S,2005,12445,0,0,0,67300
S,2009,12446,0,0,0,67400
S,2004,12448,0,0,0,67500
S,1966,12448,0,0,0,67600
S,1983,12448,0,0,0,67700
S,1973,12447,0,0,0,67800
S,1945,12453,0,0,0,67900
S,1941,12452,0,0,0,68000
S,1944,12448,0,0,0,68100
S,1941,12447,0,0,0,68200
S,1941,12444,0,0,0,68300
S,1944,12444,0,0,0,68400
S,1940,12449,0,0,0,68500
S,1931,12448,0,0,0,68600
S,1918,12451,0,0,0,68700
S,1886,12445,0,0,0,68800
S,1868,12445,0,0,0,68900
S,1854,12446,0,0,0,69000
S,1856,12444,0,0,0,69100
S,1841,12451,0,0,0,69200
S,1826,12446,0,0,0,69300
S,1790,12449,0,0,0,69400
S,1786,12448,0,0,0,69500
S,1784,12451,0,0,0,69600
S,1735,12442,0,0,0,69700
S,1766,12452,0,0,0,69800
S,1753,12449,0,0,0,69900
S,1767,12451,0,0,0,70000
S,1736,12447,0,0,0,70100
S,1726,12448,0,0,0,70200
S,1741,12452,0,0,0,70300
S,1724,12448,0,0,0,70400
S,1721,12452,0,0,0,70500
S,1705,12445,0,0,0,70600
S,1689,12447,0,0,0,70700
S,1702,12452,0,0,0,70800
S,1703,12447,0,0,0,70900
S,1689,12451,0,0,0,71000
S,1691,12449,0,0,0,71100
S,1693,12450,0,0,0,71200
S,1701,12443,0,0,0,71300
S,1693,12449,0,0,0,71400
S,1704,12450,0,0,0,71500
S,1692,12445,0,0,0,71600
S,1700,12447,0,0,0,71700
S,1701,12451,0,0,0,71800
S,1688,12448,0,0,0,71900
S,1697,12445,0,0,0,72000
S,1685,12445,0,0,0,72100
S,1699,12441,0,0,0,72200
S,1697,12446,0,0,0,72300
S,1699,12445,0,0,0,72400
S,1698,12449,0,0,0,72500
S,1700,12448,0,0,0,72600
S,1700,12450,0,0,0,72700
S,1690,12450,0,0,0,72800
S,1703,12450,0,0,0,72900
S,1701,12448,0,0,0,73000
S,1690,12445,0,0,0,73100
S,1715,12449,0,0,0,73200
S,1694,12444,0,0,0,73300
S,1686,12443,0,0,0,73400
S,1707,12450,0,0,0,73500
S,1695,12444,0,0,0,73600
S,1681,12449,0,0,0,73700
S,1694,12447,0,0,0,73800
S,1688,12448,0,0,0,73900
S,1696,12445,0,0,0,74000
S,1696,12447,0,0,0,74100
S,1692,12449,0,0,0,74200
S,1699,12449,0,0,0,74300
S,1691,12443,0,0,0,74400
S,1697,12443,0,0,0,74500
S,1681,12448,0,0,0,74600
S,1703,12447,0,0,0,74700
S,1687,12444,0,0,0,74800
S,1692,12447,0,0,0,74900
S,1689,12452,0,0,0,75000
S,1694,12450,0,0,0,75100
S,1687,12445,0,0,0,75200
S,1692,12445,0,0,0,75300
S,1694,12448,0,0,0,75400
S,1685,12444,0,0,0,75500
S,1695,12450,0,0,0,75600
S,1697,12447,0,0,0,75700
S,1695,12443,0,0,0,75800
S,1691,12442,0,0,0,75900
S,1685,12444,0,0,0,76000
S,1695,12449,0,0,0,76100
S,1686,12450,0,0,0,76200
S,1700,12451,0,0,0,76300
S,1704,12442,0,0,0,76400
S,1693,12441,0,0,0,76500
S,1692,12448,0,0,0,76600
S,1682,12451,0,0,0,76700
S,1685,12445,0,0,0,76800
S,1691,12448,0,0,0,76900
S,1687,12446,0,0,0,77000
S,1686,12446,0,0,0,77100
S,1690,12454,0,0,0,77200
S,1692,12447,0,0,0,77300
S,1695,12446,0,0,0,77400
S,1701,12448,0,0,0,77500
S,1689,12450,0,0,0,77600
S,1699,12447,0,0,0,77700
S,1688,12445,0,0,0,77800
S,1692,12447,0,0,0,77900
S,1696,12453,0,0,0,78000
S,1693,12448,0,0,0,78100
S,1695,12452,0,0,0,78200
S,1684,12451,0,0,0,78300
S,1689,12450,0,0,0,78400
S,1681,12445,0,0,0,78500
S,1697,12449,0,0,0,78600
S,1674,12451,0,0,0,78700
S,1700,12453,0,0,0,78800
S,1697,12449,0,0,0,78900
S,1686,12452,0,0,0,79000
S,1690,12450,0,0,0,79100
S,1689,12447,0,0,0,79200
S,1679,12448,0,0,0,79300
S,1694,12449,0,0,0,79400
S,1689,12447,0,0,0,79500
S,1688,12446,0,0,0,79600
S,1685,12448,0,0,0,79700
S,1679,12448,0,0,0,79800
S,1695,12444,0,0,0,79900
S,1687,12449,0,0,0,80000
S,1688,12207,0,0,0,80100
S,1712,12197,0,0,0,80200
S,1706,12145,0,0,0,80300
S,1721,12177,0,0,0,80400
S,1698,12165,0,0,0,80500
S,1701,12151,0,0,0,80600
S,1730,12142,0,0,0,80700
S,1728,12147,0,0,0,80800
S,1729,12148,0,0,0,80900
S,1738,12143,0,0,0,81000
S,1743,12142,0,0,0,81100
S,1764,12152,0,0,0,81200
S,1771,12200,0,0,0,81300
S,1784,12230,0,0,0,81400
S,1762,12268,0,0,0,81500
S,1789,12289,0,0,0,81600
S,1808,12300,0,0,0,81700
S,1811,12310,0,0,0,81800
S,1807,12284,0,0,0,81900
S,1818,12260,0,0,0,82000
S,1832,12257,0,0,0,82100
S,1847,12253,0,0,0,82200
S,1858,12319,0,0,0,82300
S,1841,12301,0,0,0,82400
S,1844,12299,0,0,0,82500
S,1861,12271,0,0,0,82600
S,1877,12260,0,0,0,82700
S,1879,12228,0,0,0,82800
S,1873,12201,0,0,0,82900
S,1881,12160,0,0,0,83000
S,1886,12151,0,0,0,83100
S,1899,12168,0,0,0,83200
S,1921,12169,0,0,0,83300
S,1922,12303,0,0,0,83400
S,1902,12308,0,0,0,83500
S,1895,12282,0,0,0,83600
S,1942,12246,0,0,0,83700
S,1928,12214,0,0,0,83800
S,1939,12187,0,0,0,83900
S,1937,12120,0,0,0,84000
S,1956,12142,0,0,0,84100
S,1988,12209,0,0,0,84200
S,1971,12303,0,0,0,84300
S,1981,12282,0,0,0,84400
S,1976,12223,0,0,0,84500
S,1998,12149,0,0,0,84600
S,2017,12175,0,0,0,84700
S,2008,12165,0,0,0,84800
S,2015,12219,0,0,0,84900
S,2003,12299,0,0,0,85000
S,2020,12290,0,0,0,85100
S,2042,12221,0,0,0,85200
S,2018,12180,0,0,0,85300
S,2043,12132,0,0,0,85400
S,2040,12165,0,0,0,85500
S,2070,12211,0,0,0,85600
S,2062,12267,0,0,0,85700
S,2070,12298,0,0,0,85800
S,2075,12217,0,0,0,85900
S,2074,12167,0,0,0,86000
S,2086,12149,0,0,0,86100
S,2096,12165,0,0,0,86200
S,2097,12176,0,0,0,86300
S,2104,12302,0,0,0,86400
S,2103,12219,0,0,0,86500
S,2110,12102,0,0,0,86600
S,2116,12167,0,0,0,86700
S,2128,12204,0,0,0,86800
S,2129,12299,0,0,0,86900
S,2128,12236,0,0,0,87000
S,2129,12155,0,0,0,87100
S,2155,12152,0,0,0,87200
S,2135,12159,0,0,0,87300
S,2143,12254,0,0,0,87400
S,2139,12133,0,0,0,87500
S,2146,12257,0,0,0,87600
S,2581,10319,0,0,0,87700
S,2943,9534,0,0,0,87800
S,3120,9260,0,0,0,87900
S,3165,9191,0,0,0,88000
S,3203,9183,0,0,0,88100
S,3218,9167,0,0,0,88200
S,3228,9142,0,0,0,88300
S,3246,9150,0,0,0,88400
S,3244,9152,0,0,0,88500
S,3265,9149,0,0,0,88600
S,3276,9147,0,0,0,88700
S,3283,9150,0,0,0,88800
S,3288,9141,0,0,0,88900
S,3290,9152,0,0,0,89000
S,3286,9147,0,0,0,89100
S,3292,9142,0,0,0,89200
S,3308,9149,0,0,0,89300
S,3289,9137,0,0,0,89400
S,3304,9124,0,0,0,89500
S,3305,9131,0,0,0,89600
S,3298,9144,0,0,0,89700
S,3293,9128,0,0,0,89800
S,3299,9145,0,0,0,89900
S,3303,9128,0,0,0,90000
S,3294,9146,0,0,0,90100
S,3303,9140,0,0,0,90200
S,3309,9153,0,0,0,90300
S,3310,9155,0,0,0,90400
S,3301,9128,0,0,0,90500
S,3309,9146,0,0,0,90600
S,3307,9123,0,0,0,90700
S,3319,9156,0,0,0,90800
S,3308,9146,0,0,0,90900
S,3314,9153,0,0,0,91000
S,3302,9159,0,0,0,91100
S,3311,9157,0,0,0,91200
S,3293,9150,0,0,0,91300
S,3309,9140,0,0,0,91400
S,3314,9141,0,0,0,91500
S,3326,9155,0,0,0,91600
S,3310,9135,0,0,0,91700
