n,ir_data, pressure, x_location, y_location, sequence, time
S,840,12449,0,0,0,24500
S,869,12445,0,0,0,24600
S,839,12447,0,0,0,24700
S,846,12448,0,0,0,24800
S,850,12450,0,0,0,24900
S,848,12444,0,0,0,25000
S,873,12450,0,0,0,25100
S,888,12452,0,0,0,25200
S,886,12450,0,0,0,25300
S,893,12452,0,0,0,25400
S,830,12444,0,0,0,25500
S,820,12448,0,0,0,25600
S,805,12452,0,0,0,25700
S,781,12451,0,0,0,25800
S,821,12449,0,0,0,25900
S,815,12447,0,0,0,26000
S,830,12444,0,0,0,26100
S,799,12449,0,0,0,26200
S,801,12446,0,0,0,26300
S,810,12452,0,0,0,26400
S,821,12447,0,0,0,26500
S,800,12446,0,0,0,26600
S,846,12451,0,0,0,26700
S,802,12453,0,0,0,26800
S,816,12449,0,0,0,26900
S,832,12452,0,0,0,27000
S,809,12454,0,0,0,27100
S,816,12452,0,0,0,27200
S,814,12452,0,0,0,27300
S,797,12449,0,0,0,27400
S,812,12448,0,0,0,27500
S,806,12446,0,0,0,27600
S,792,12454,0,0,0,27700
S,841,12450,0,0,0,27800
S,811,12453,0,0,0,27900
S,826,12448,0,0,0,28000
S,825,12445,0,0,0,28100
S,826,12451,0,0,0,28200
S,828,12451,0,0,0,28300
S,811,12452,0,0,0,28400
S,826,12452,0,0,0,28500
S,818,12448,0,0,0,28600
S,807,12445,0,0,0,28700
S,810,12448,0,0,0,28800
S,823,12449,0,0,0,28900
S,820,12446,0,0,0,29000
S,823,12447,0,0,0,29100
S,818,12449,0,0,0,29200
S,803,12450,0,0,0,29300
S,838,12454,0,0,0,29400
S,823,12449,0,0,0,29500
S,817,12451,0,0,0,29600
S,829,12449,0,0,0,29700
S,823,12447,0,0,0,29800
S,801,12451,0,0,0,29900
S,786,12446,0,0,0,30000
S,812,12444,0,0,0,30100
S,825,12445,0,0,0,30200
S,811,12442,0,0,0,30300
S,800,12446,0,0,0,30400
S,814,12451,0,0,0,30500
S,816,12453,0,0,0,30600
S,798,12449,0,0,0,30700
S,806,12449,0,0,0,30800
S,787,12447,0,0,0,30900
S,777,12453,0,0,0,31000
S,813,12449,0,0,0,31100
S,787,12446,0,0,0,31200
S,832,12445,0,0,0,31300
S,813,12446,0,0,0,31400
S,822,12448,0,0,0,31500
S,814,12443,0,0,0,31600
S,818,12448,0,0,0,31700
S,827,12451,0,0,0,31800
S,827,12450,0,0,0,31900
S,823,12442,0,0,0,32000
S,811,12446,0,0,0,32100
S,799,12442,0,0,0,32200
S,789,12455,0,0,0,32300
S,822,12449,0,0,0,32400
S,837,12446,0,0,0,32500
S,831,12445,0,0,0,32600
S,817,12449,0,0,0,32700
S,796,12448,0,0,0,32800
S,816,12451,0,0,0,32900
S,794,12447,0,0,0,33000
S,806,12449,0,0,0,33100
S,815,12451,0,0,0,33200
S,821,12450,0,0,0,33300
S,826,12443,0,0,0,33400
S,813,12450,0,0,0,33500
S,801,12445,0,0,0,33600
S,819,12448,0,0,0,33700
S,818,12447,0,0,0,33800
S,817,12446,0,0,0,33900
S,805,12449,0,0,0,34000
S,798,12450,0,0,0,34100
S,812,12447,0,0,0,34200
S,816,12450,0,0,0,34300
S,815,12444,0,0,0,34400
S,823,12451,0,0,0,34500
S,792,12444,0,0,0,34600
S,821,12449,0,0,0,34700
S,776,12447,0,0,0,34800
S,837,12442,0,0,0,34900
S,834,12446,0,0,0,35000
S,822,12447,0,0,0,35100
S,827,12444,0,0,0,35200
S,822,12445,0,0,0,35300
S,836,12443,0,0,0,35400
S,823,12450,0,0,0,35500
S,791,12445,0,0,0,35600
S,785,12449,0,0,0,35700
S,811,12445,0,0,0,35800
S,813,12443,0,0,0,35900
S,804,12443,0,0,0,36000
S,813,12449,0,0,0,36100
S,786,12444,0,0,0,36200
S,762,12446,0,0,0,36300
S,832,12449,0,0,0,36400
S,811,12444,0,0,0,36500
S,805,12449,0,0,0,36600
S,813,12448,0,0,0,36700
S,830,12444,0,0,0,36800
S,800,12454,0,0,0,36900
S,776,12452,0,0,0,37000
S,825,12449,0,0,0,37100
S,831,12450,0,0,0,37200
S,823,12445,0,0,0,37300
S,806,12450,0,0,0,37400
S,822,12454,0,0,0,37500
S,808,12443,0,0,0,37600
S,824,12449,0,0,0,37700
S,836,12445,0,0,0,37800
S,817,12443,0,0,0,37900
S,823,12441,0,0,0,38000
S,838,12446,0,0,0,38100
S,840,12443,0,0,0,38200
S,802,12450,0,0,0,38300
S,827,12446,0,0,0,38400
S,838,12449,0,0,0,38500
S,849,12446,0,0,0,38600
S,781,12444,0,0,0,38700
S,808,12452,0,0,0,38800
S,832,12440,0,0,0,38900
S,836,12443,0,0,0,39000
S,819,12446,0,0,0,39100
S,802,12444,0,0,0,39200
S,798,12448,0,0,0,39300
S,829,12449,0,0,0,39400
S,810,12450,0,0,0,39500
S,820,12449,0,0,0,39600
S,833,12449,0,0,0,39700
S,845,12451,0,0,0,39800
S,826,12451,0,0,0,39900
S,831,12452,0,0,0,40000
S,808,12447,0,0,0,40100
S,815,12446,0,0,0,40200
S,813,12447,0,0,0,40300
S,829,12445,0,0,0,40400
S,838,12453,0,0,0,40500
S,819,12446,0,0,0,40600
S,836,12444,0,0,0,40700
S,812,12447,0,0,0,40800
S,822,12449,0,0,0,40900
S,826,12450,0,0,0,41000
S,794,12450,0,0,0,41100
S,793,12448,0,0,0,41200
S,836,12446,0,0,0,41300
S,818,12446,0,0,0,41400
S,825,12447,0,0,0,41500
S,821,12448,0,0,0,41600
S,834,12449,0,0,0,41700
S,826,12450,0,0,0,41800
S,799,12447,0,0,0,41900
S,818,12444,0,0,0,42000
S,809,12451,0,0,0,42100
S,827,12452,0,0,0,42200
S,808,12452,0,0,0,42300
S,805,12448,0,0,0,42400
S,795,12448,0,0,0,42500
S,836,12450,0,0,0,42600
S,826,12450,0,0,0,42700
S,824,12446,0,0,0,42800
S,828,12451,0,0,0,42900
S,838,12448,0,0,0,43000
S,790,12450,0,0,0,43100
S,819,12447,0,0,0,43200
S,787,12447,0,0,0,43300
S,838,12444,0,0,0,43400
S,827,12447,0,0,0,43500
S,812,12449,0,0,0,43600
S,824,12452,0,0,0,43700
S,813,12451,0,0,0,43800
S,836,12451,0,0,0,43900
S,836,12448,0,0,0,44000
S,814,12443,0,0,0,44100
S,809,12450,0,0,0,44200
S,834,12445,0,0,0,44300
S,792,12446,0,0,0,44400
S,832,12445,0,0,0,44500
S,795,12446,0,0,0,44600
S,821,12449,0,0,0,44700
S,806,12452,0,0,0,44800
S,837,12448,0,0,0,44900
S,830,12447,0,0,0,45000
S,807,12445,0,0,0,45100
S,827,12446,0,0,0,45200
S,784,12446,0,0,0,45300
S,800,12445,0,0,0,45400
S,811,12455,0,0,0,45500
S,826,12446,0,0,0,45600
S,836,12451,0,0,0,45700
S,829,12448,0,0,0,45800
S,824,12447,0,0,0,45900
S,831,12450,0,0,0,46000
S,797,12448,0,0,0,46100
S,821,12451,0,0,0,46200
S,829,12451,0,0,0,46300
S,845,12448,0,0,0,46400
S,835,12446,0,0,0,46500
S,806,12449,0,0,0,46600
S,836,12445,0,0,0,46700
S,846,12448,0,0,0,46800
S,800,12450,0,0,0,46900
S,829,12447,0,0,0,47000
S,817,12446,0,0,0,47100
S,830,12450,0,0,0,47200
S,822,12447,0,0,0,47300
S,837,12446,0,0,0,47400
S,840,12449,0,0,0,47500
S,810,12444,0,0,0,47600
S,814,12453,0,0,0,47700
S,759,12448,0,0,0,47800
S,834,12449,0,0,0,47900
S,801,12454,0,0,0,48000
S,817,12450,0,0,0,48100
S,818,12448,0,0,0,48200
S,802,12446,0,0,0,48300
S,816,12452,0,0,0,48400
S,818,12445,0,0,0,48500
S,834,12454,0,0,0,48600
S,822,12447,0,0,0,48700
S,842,12450,0,0,0,48800
S,821,12448,0,0,0,48900
S,827,12448,0,0,0,49000
S,818,12447,0,0,0,49100
S,824,12450,0,0,0,49200
S,842,12456,0,0,0,49300
S,834,12454,0,0,0,49400
S,830,12452,0,0,0,49500
S,819,12448,0,0,0,49600
S,823,12450,0,0,0,49700
S,830,12448,0,0,0,49800
S,816,12452,0,0,0,49900
S,820,12449,0,0,0,50000
S,824,12447,0,0,0,50100
S,813,12451,0,0,0,50200
S,802,12451,0,0,0,50300
S,808,12445,0,0,0,50400
S,809,12449,0,0,0,50500
S,819,12447,0,0,0,50600
S,841,12449,0,0,0,50700
S,814,12446,0,0,0,50800
S,822,12445,0,0,0,50900
S,799,12445,0,0,0,51000
S,813,12447,0,0,0,51100
S,820,12447,0,0,0,51200
S,774,12450,0,0,0,51300
S,828,12441,0,0,0,51400
S,805,12449,0,0,0,51500
S,811,12442,0,0,0,51600
S,831,12449,0,0,0,51700
S,830,12443,0,0,0,51800
S,822,12446,0,0,0,51900
S,836,12447,0,0,0,52000
S,823,12442,0,0,0,52100
S,814,12449,0,0,0,52200
S,814,12444,0,0,0,52300
S,802,12448,0,0,0,52400
S,835,12447,0,0,0,52500
S,809,12441,0,0,0,52600
S,814,12448,0,0,0,52700
S,837,12450,0,0,0,52800
S,805,12442,0,0,0,52900
S,820,12449,0,0,0,53000
S,823,12445,0,0,0,53100
S,801,12448,0,0,0,53200
S,821,12451,0,0,0,53300
S,834,12447,0,0,0,53400
S,810,12448,0,0,0,53500
S,780,12445,0,0,0,53600
S,803,12450,0,0,0,53700
S,824,12452,0,0,0,53800
S,807,12447,0,0,0,53900
S,819,12450,0,0,0,54000
S,835,12447,0,0,0,54100
S,822,12442,0,0,0,54200
S,832,12446,0,0,0,54300
S,848,12447,0,0,0,54400
S,808,12448,0,0,0,54500
S,832,12452,0,0,0,54600
S,827,12446,0,0,0,54700
S,820,12450,0,0,0,54800
S,839,12447,0,0,0,54900
S,823,12450,0,0,0,55000
S,812,12448,0,0,0,55100
S,839,12445,0,0,0,55200
S,832,12446,0,0,0,55300
S,834,12444,0,0,0,55400
S,818,12447,0,0,0,55500
S,827,12446,0,0,0,55600
S,830,12445,0,0,0,55700
S,808,12448,0,0,0,55800
S,821,12445,0,0,0,55900
S,819,12445,0,0,0,56000
S,842,12448,0,0,0,56100
S,837,12445,0,0,0,56200
S,816,12452,0,0,0,56300
S,815,12449,0,0,0,56400
S,838,12449,0,0,0,56500
S,823,12448,0,0,0,56600
S,826,12444,0,0,0,56700
S,811,12445,0,0,0,56800
S,801,12447,0,0,0,56900
S,803,12447,0,0,0,57000
S,829,12442,0,0,0,57100
S,836,12450,0,0,0,57200
S,826,12449,0,0,0,57300
S,818,12449,0,0,0,57400
S,825,12452,0,0,0,57500
S,822,12445,0,0,0,57600
S,801,12446,0,0,0,57700
S,841,12447,0,0,0,57800
S,805,12448,0,0,0,57900
S,831,12446,0,0,0,58000
S,824,12446,0,0,0,58100
S,808,12447,0,0,0,58200
S,791,12443,0,0,0,58300
S,810,12449,0,0,0,58400
S,819,12451,0,0,0,58500
S,780,12446,0,0,0,58600
S,815,12450,0,0,0,58700
S,820,12456,0,0,0,58800
S,841,12447,0,0,0,58900
S,789,12445,0,0,0,59000
S,777,12448,0,0,0,59100
S,824,12447,0,0,0,59200
S,832,12450,0,0,0,59300
S,824,12444,0,0,0,59400
S,804,12451,0,0,0,59500
S,810,12450,0,0,0,59600
S,842,12450,0,0,0,59700
S,807,12446,0,0,0,59800
S,789,12451,0,0,0,59900
S,827,12449,0,0,0,60000
S,813,12452,0,0,0,60100
S,765,12446,0,0,0,60200
S,810,12449,0,0,0,60300
S,828,12452,0,0,0,60400
S,758,12449,0,0,0,60500
S,802,12447,0,0,0,60600
S,807,12448,0,0,0,60700
S,832,12451,0,0,0,60800
S,750,12449,0,0,0,60900
S,809,12445,0,0,0,61000
S,831,12450,0,0,0,61100
S,793,12446,0,0,0,61200
S,780,12453,0,0,0,61300
S,828,12446,0,0,0,61400
S,787,12451,0,0,0,61500
S,830,12444,0,0,0,61600
S,799,12450,0,0,0,61700
S,813,12455,0,0,0,61800
S,828,12446,0,0,0,61900
S,820,12445,0,0,0,62000
S,809,12450,0,0,0,62100
S,816,12446,0,0,0,62200
S,831,12445,0,0,0,62300
S,811,12447,0,0,0,62400
S,811,12453,0,0,0,62500
S,834,12446,0,0,0,62600
S,809,12447,0,0,0,62700
S,807,12447,0,0,0,62800
S,799,12447,0,0,0,62900
S,814,12451,0,0,0,63000
S,825,12448,0,0,0,63100
S,805,12448,0,0,0,63200
S,801,12446,0,0,0,63300
S,848,12451,0,0,0,63400
S,784,12449,0,0,0,63500
S,812,12446,0,0,0,63600
S,828,12449,0,0,0,63700
S,760,12454,0,0,0,63800
S,811,12449,0,0,0,63900
S,797,12445,0,0,0,64000
S,819,12452,0,0,0,64100
S,777,12449,0,0,0,64200
S,821,12444,0,0,0,64300
S,786,12449,0,0,0,64400
S,823,12447,0,0,0,64500
S,817,12445,0,0,0,64600
S,828,12448,0,0,0,64700
S,800,12450,0,0,0,64800
S,814,12450,0,0,0,64900
S,830,12450,0,0,0,65000
S,826,12447,0,0,0,65100
S,824,12453,0,0,0,65200
S,824,12448,0,0,0,65300
S,792,12440,0,0,0,65400
S,829,12450,0,0,0,65500
S,802,12445,0,0,0,65600
S,819,12448,0,0,0,65700
S,809,12453,0,0,0,65800
S,793,12441,0,0,0,65900
S,818,12446,0,0,0,66000
S,820,12443,0,0,0,66100
S,800,12450,0,0,0,66200
S,777,12444,0,0,0,66300
S,819,12442,0,0,0,66400
S,834,12445,0,0,0,66500
S,837,12449,0,0,0,66600
S,813,12439,0,0,0,66700
S,807,12449,0,0,0,66800
S,809,12448,0,0,0,66900
S,818,12452,0,0,0,67000
S,821,12442,0,0,0,67100
S,805,12447,0,0,0,67200
S,800,12448,0,0,0,67300
S,796,12448,0,0,0,67400
S,820,12444,0,0,0,67500
S,809,12447,0,0,0,67600
S,828,12449,0,0,0,67700
S,803,12446,0,0,0,67800
S,822,12449,0,0,0,67900
S,825,12451,0,0,0,68000
S,744,12451,0,0,0,68100
S,796,12450,0,0,0,68200
S,837,12446,0,0,0,68300
S,800,12451,0,0,0,68400
S,799,12446,0,0,0,68500
S,822,12448,0,0,0,68600
S,801,12450,0,0,0,68700
S,838,12449,0,0,0,68800
S,766,12447,0,0,0,68900
S,822,12442,0,0,0,69000
S,814,12446,0,0,0,69100
S,810,12449,0,0,0,69200
S,808,12451,0,0,0,69300
S,791,12445,0,0,0,69400
S,815,12452,0,0,0,69500
S,756,12450,0,0,0,69600
S,809,12446,0,0,0,69700
S,825,12446,0,0,0,69800
S,832,12449,0,0,0,69900
S,827,12444,0,0,0,70000
S,800,12451,0,0,0,70100
S,841,12446,0,0,0,70200
S,795,12443,0,0,0,70300
S,812,12446,0,0,0,70400
S,810,12449,0,0,0,70500
S,805,12452,0,0,0,70600
S,826,12445,0,0,0,70700
S,833,12446,0,0,0,70800
S,798,12450,0,0,0,70900
S,818,12452,0,0,0,71000
S,815,12447,0,0,0,71100
S,808,12449,0,0,0,71200
S,832,12450,0,0,0,71300
S,814,12447,0,0,0,71400
S,796,12444,0,0,0,71500
S,816,12444,0,0,0,71600
S,800,12449,0,0,0,71700
S,800,12453,0,0,0,71800
S,809,12452,0,0,0,71900
S,805,12438,0,0,0,72000
S,796,12450,0,0,0,72100
S,808,12448,0,0,0,72200
S,836,12443,0,0,0,72300
S,821,12446,0,0,0,72400
S,820,12442,0,0,0,72500
S,804,12443,0,0,0,72600
S,825,12446,0,0,0,72700
S,827,12448,0,0,0,72800
S,809,12442,0,0,0,72900
S,821,12452,0,0,0,73000
S,806,12445,0,0,0,73100
S,790,12443,0,0,0,73200
S,806,12441,0,0,0,73300
S,810,12448,0,0,0,73400
S,828,12447,0,0,0,73500
S,804,12442,0,0,0,73600
S,818,12449,0,0,0,73700
S,771,12447,0,0,0,73800
S,810,12446,0,0,0,73900
S,800,12450,0,0,0,74000
S,824,12447,0,0,0,74100
S,822,12447,0,0,0,74200
S,834,12452,0,0,0,74300
S,832,12455,0,0,0,74400
S,815,12444,0,0,0,74500
S,822,12449,0,0,0,74600
S,823,12453,0,0,0,74700
S,801,12445,0,0,0,74800
S,787,12447,0,0,0,74900
S,822,12446,0,0,0,75000
S,820,12443,0,0,0,75100
S,804,12451,0,0,0,75200
S,777,12441,0,0,0,75300
S,808,12447,0,0,0,75400
S,814,12444,0,0,0,75500
S,831,12448,0,0,0,75600
S,816,12448,0,0,0,75700
S,822,12448,0,0,0,75800
S,801,12449,0,0,0,75900
S,777,12447,0,0,0,76000
S,814,12449,0,0,0,76100
S,798,12446,0,0,0,76200
S,769,12446,0,0,0,76300
S,824,12447,0,0,0,76400
S,811,12446,0,0,0,76500
S,829,12451,0,0,0,76600
S,802,12446,0,0,0,76700
S,808,12445,0,0,0,76800
S,772,12443,0,0,0,76900
S,779,12449,0,0,0,77000
S,796,12450,0,0,0,77100
S,799,12449,0,0,0,77200
S,812,12448,0,0,0,77300
S,797,12446,0,0,0,77400
S,808,12450,0,0,0,77500
S,817,12451,0,0,0,77600
S,809,12448,0,0,0,77700
S,825,12455,0,0,0,77800
S,795,12448,0,0,0,77900
S,823,12445,0,0,0,78000
S,808,12450,0,0,0,78100
S,810,12444,0,0,0,78200
S,806,12447,0,0,0,78300
S,816,12444,0,0,0,78400
S,819,12452,0,0,0,78500
S,820,12447,0,0,0,78600
S,812,12450,0,0,0,78700
S,831,12451,0,0,0,78800
S,811,12444,0,0,0,78900
S,799,12456,0,0,0,79000
S,809,12456,0,0,0,79100
S,793,12446,0,0,0,79200
S,801,12449,0,0,0,79300
S,812,12450,0,0,0,79400
S,790,12447,0,0,0,79500
S,828,12447,0,0,0,79600
S,786,12449,0,0,0,79700
S,818,12449,0,0,0,79800
S,794,12447,0,0,0,79900
S,826,12450,0,0,0,80000
S,779,12448,0,0,0,80100
S,790,12448,0,0,0,80200
S,790,12440,0,0,0,80300
S,818,12450,0,0,0,80400
S,788,12451,0,0,0,80500
S,826,12446,0,0,0,80600
S,802,12452,0,0,0,80700
S,813,12449,0,0,0,80800
S,809,12449,0,0,0,80900
S,821,12449,0,0,0,81000
S,791,12452,0,0,0,81100
S,822,12451,0,0,0,81200
S,783,12450,0,0,0,81300
S,802,12448,0,0,0,81400
S,821,12449,0,0,0,81500
S,804,12454,0,0,0,81600
S,779,12448,0,0,0,81700
S,817,12444,0,0,0,81800
S,796,12448,0,0,0,81900
S,792,12451,0,0,0,82000
S,787,12448,0,0,0,82100
S,784,12449,0,0,0,82200
S,789,12452,0,0,0,82300
S,794,12448,0,0,0,82400
S,813,12449,0,0,0,82500
S,782,12448,0,0,0,82600
S,758,12453,0,0,0,82700
S,768,12450,0,0,0,82800
S,809,12449,0,0,0,82900
S,772,12448,0,0,0,83000
S,781,12451,0,0,0,83100
S,767,12445,0,0,0,83200
S,822,12440,0,0,0,83300
S,798,12449,0,0,0,83400
S,781,12445,0,0,0,83500
S,798,12448,0,0,0,83600
S,797,12446,0,0,0,83700
S,803,12446,0,0,0,83800
S,822,12449,0,0,0,83900
S,791,12447,0,0,0,84000
S,822,12448,0,0,0,84100
S,827,12448,0,0,0,84200
S,805,12446,0,0,0,84300
S,803,12447,0,0,0,84400
S,800,12447,0,0,0,84500
S,789,12450,0,0,0,84600
S,810,12448,0,0,0,84700
S,824,12448,0,0,0,84800
S,802,12447,0,0,0,84900
S,824,12443,0,0,0,85000
S,787,12448,0,0,0,85100
S,810,12440,0,0,0,85200
S,794,12446,0,0,0,85300
S,827,12450,0,0,0,85400
S,820,12446,0,0,0,85500
S,776,12448,0,0,0,85600
S,808,12440,0,0,0,85700
S,779,12446,0,0,0,85800
S,795,12447,0,0,0,85900
S,805,12447,0,0,0,86000
S,789,12444,0,0,0,86100
S,807,12446,0,0,0,86200
S,775,12442,0,0,0,86300
S,779,12450,0,0,0,86400
S,828,12445,0,0,0,86500
S,792,12446,0,0,0,86600
S,777,12452,0,0,0,86700
S,774,12446,0,0,0,86800
S,833,12445,0,0,0,86900
S,798,12441,0,0,0,87000
S,760,12448,0,0,0,87100
S,772,12446,0,0,0,87200
S,807,12443,0,0,0,87300
S,806,12443,0,0,0,87400
S,815,12448,0,0,0,87500
S,811,12444,0,0,0,87600
S,779,12445,0,0,0,87700
S,759,12448,0,0,0,87800
S,814,12450,0,0,0,87900
S,823,12450,0,0,0,88000
S,812,12448,0,0,0,88100
S,779,12443,0,0,0,88200
S,832,12447,0,0,0,88300
S,821,12447,0,0,0,88400
S,788,12452,0,0,0,88500
S,806,12446,0,0,0,88600
S,788,12446,0,0,0,88700
S,798,12449,0,0,0,88800
S,781,12445,0,0,0,88900
S,793,12452,0,0,0,89000
S,798,12449,0,0,0,89100
S,838,12443,0,0,0,89200
S,809,12451,0,0,0,89300
S,815,12442,0,0,0,89400
S,790,12444,0,0,0,89500
S,818,12441,0,0,0,89600
S,791,12451,0,0,0,89700
S,810,12446,0,0,0,89800
S,802,12448,0,0,0,89900
S,828,12444,0,0,0,90000
S,807,12444,0,0,0,90100
S,808,12450,0,0,0,90200
S,776,12448,0,0,0,90300
S,823,12450,0,0,0,90400
S,808,12452,0,0,0,90500
S,823,12454,0,0,0,90600
S,789,12446,0,0,0,90700
S,818,12445,0,0,0,90800
S,798,12448,0,0,0,90900
S,812,12453,0,0,0,91000
S,778,12446,0,0,0,91100
S,788,12452,0,0,0,91200
S,815,12446,0,0,0,91300
S,835,12448,0,0,0,91400
S,763,12453,0,0,0,91500
S,814,12450,0,0,0,91600
S,792,12450,0,0,0,91700
S,818,12453,0,0,0,91800
S,786,12447,0,0,0,91900
S,800,12444,0,0,0,92000
S,799,12447,0,0,0,92100
S,814,12451,0,0,0,92200
S,824,12448,0,0,0,92300
S,835,12442,0,0,0,92400
S,787,12448,0,0,0,92500
S,835,12451,0,0,0,92600
S,795,12444,0,0,0,92700
S,816,12449,0,0,0,92800
S,802,12453,0,0,0,92900
S,802,12451,0,0,0,93000
S,818,12443,0,0,0,93100
S,818,12443,0,0,0,93200
S,778,12445,0,0,0,93300
S,837,12441,0,0,0,93400
S,775,12447,0,0,0,93500
S,822,12450,0,0,0,93600
S,802,12448,0,0,0,93700
S,748,12449,0,0,0,93800
S,815,12451,0,0,0,93900
S,821,12449,0,0,0,94000
S,815,12450,0,0,0,94100
S,804,12451,0,0,0,94200
S,793,12450,0,0,0,94300
S,788,12448,0,0,0,94400
S,817,12455,0,0,0,94500
S,837,12448,0,0,0,94600
S,827,12448,0,0,0,94700
S,833,12447,0,0,0,94800
S,845,12444,0,0,0,94900
S,803,12450,0,0,0,95000
S,812,12444,0,0,0,95100
S,826,12448,0,0,0,95200
S,826,12447,0,0,0,95300
S,792,12449,0,0,0,95400
S,822,12454,0,0,0,95500
S,799,12447,0,0,0,95600
S,802,12453,0,0,0,95700
S,831,12445,0,0,0,95800
S,835,12445,0,0,0,95900
S,824,12446,0,0,0,96000
S,830,12450,0,0,0,96100
S,811,12445,0,0,0,96200
S,829,12447,0,0,0,96300
S,822,12449,0,0,0,96400
S,826,12449,0,0,0,96500
S,814,12450,0,0,0,96600
S,847,12446,0,0,0,96700
S,798,12447,0,0,0,96800
S,839,12449,0,0,0,96900
S,811,12451,0,0,0,97000
S,810,12455,0,0,0,97100
S,843,12451,0,0,0,97200
S,806,12452,0,0,0,97300
S,796,12449,0,0,0,97400
S,815,12446,0,0,0,97500
S,794,12449,0,0,0,97600
S,839,12449,0,0,0,97700
S,764,12450,0,0,0,97800
S,790,12449,0,0,0,97900
S,817,12445,0,0,0,98000
S,820,12450,0,0,0,98100
S,821,12445,0,0,0,98200
S,817,12451,0,0,0,98300
S,825,12450,0,0,0,98400
S,832,12453,0,0,0,98500
S,812,12444,0,0,0,98600
S,792,12447,0,0,0,98700
S,825,12447,0,0,0,98800
S,774,12450,0,0,0,98900
S,831,12446,0,0,0,99000
S,819,12445,0,0,0,99100
S,825,12447,0,0,0,99200
S,801,12446,0,0,0,99300
S,829,12454,0,0,0,99400
S,834,12447,0,0,0,99500
S,813,12449,0,0,0,99600
S,841,12447,0,0,0,99700
S,766,12447,0,0,0,99800
S,816,12452,0,0,0,99900
S,818,12451,0,0,0,100000
S,818,12440,0,0,0,100100
S,811,12447,0,0,0,100200
S,806,12451,0,0,0,100300
S,826,12453,0,0,0,100400
S,838,12448,0,0,0,100500
S,792,12448,0,0,0,100600
S,832,12445,0,0,0,100700
S,844,12446,0,0,0,100800
S,809,12444,0,0,0,100900
S,837,12449,0,0,0,101000
S,812,12448,0,0,0,101100
