n,ir_data_l, ir_data_r, pressure_l, pressure_r, current_x, current_y, sequence, attachment_tries, time
S,414,377,-6.18,-6.04,0,0,0,9700
S,419,377,-6.17,-6.04,0,0,0,9800
S,389,381,-6.18,-6.04,0,0,0,9900
S,406,384,-6.17,-6.04,0,0,0,10000
S,404,380,-6.17,-6.04,0,0,0,10100
S,380,386,-6.18,-6.04,0,0,0,10200
S,395,383,-6.18,-6.04,0,0,0,10300
S,410,384,-6.17,-6.04,0,0,0,10400
S,401,385,-6.17,-6.05,0,0,0,10500
S,400,384,-6.17,-6.05,0,0,0,10600
S,394,384,-6.17,-6.05,0,0,0,10700
S,396,381,-6.17,-6.05,0,0,0,10800
S,392,377,-6.18,-6.05,0,0,0,10900
S,414,378,-6.17,-6.05,0,0,0,11000
S,386,381,-6.17,-6.05,0,0,0,11100
S,415,379,-6.17,-6.05,0,0,0,11200
